,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,41.5,0.5,20.67,0.47,14.33,0.47,standing
1,250,41.5,0.5,20.0,0.0,15.25,0.43,standing
2,500,41.5,0.5,20.25,0.43,15.75,0.43,standing
3,750,41.67,0.47,20.75,0.43,17.5,0.5,standing
4,1000,41.5,0.5,21.0,0.0,16.5,1.12,standing
5,1250,41.33,0.47,20.67,0.47,15.5,0.5,standing
6,1500,41.75,0.43,20.75,0.43,16.25,0.83,standing
7,1750,41.5,0.5,20.75,0.43,16.0,0.71,standing
8,2000,42.0,0.0,20.75,0.43,16.5,0.5,standing
9,2250,42.0,0.0,20.75,0.43,17.0,0.71,standing
10,2500,42.0,0.0,21.0,0.0,16.25,0.83,standing
11,2750,42.0,0.0,21.0,0.0,15.75,0.83,standing
12,3000,41.75,0.43,21.0,0.0,15.0,0.0,standing
13,3250,41.0,0.82,21.0,0.0,15.33,0.47,standing
14,3500,41.5,0.5,20.75,0.43,13.75,0.83,standing
15,3750,42.0,0.0,21.0,0.0,11.25,1.48,standing
16,4000,42.0,0.0,21.0,0.0,10.75,0.83,standing
17,4250,41.5,0.5,21.25,0.43,11.5,1.12,standing
18,4500,40.5,1.12,21.0,0.0,14.25,1.48,standing
19,4750,40.5,0.5,21.0,0.0,15.25,1.09,standing
20,5000,40.0,0.71,21.0,0.0,17.0,0.71,standing
21,5250,40.5,0.5,21.0,0.0,15.25,0.83,standing
22,5500,41.0,1.0,21.0,0.0,15.5,0.5,standing
23,5750,40.0,1.0,21.0,0.0,15.25,0.43,standing
24,6000,41.0,0.71,21.0,0.0,15.0,0.82,standing
25,6250,41.25,0.83,21.0,0.0,15.25,0.43,standing
26,6500,40.67,0.47,20.5,0.5,14.0,1.41,standing
27,6750,40.25,0.83,21.0,0.0,13.5,1.5,standing
28,7000,40.5,0.5,21.0,0.0,14.25,1.3,standing
29,7250,40.67,0.94,21.0,0.0,14.75,1.09,standing
30,7500,41.0,1.0,21.0,0.0,15.25,0.43,standing
31,7750,41.5,0.5,21.0,0.0,16.25,0.83,standing
32,8000,41.25,0.83,21.0,0.0,14.75,1.09,standing
33,8250,40.5,0.5,20.25,0.43,15.5,0.87,standing
34,8500,40.75,0.83,20.0,0.0,15.75,0.83,standing
35,8750,41.0,0.71,19.75,0.43,15.25,0.43,standing
36,9000,41.5,0.5,20.33,0.47,14.67,0.47,standing
37,9250,41.25,0.83,20.5,0.5,15.25,0.43,standing
38,9500,40.75,0.83,19.75,0.43,15.25,0.43,standing
39,9750,41.0,0.82,18.25,0.43,15.0,0.0,standing
40,10000,41.0,1.0,19.0,0.0,13.25,1.09,standing
41,10250,40.75,0.83,19.0,0.0,12.0,0.0,standing
42,10500,41.0,0.71,20.25,0.43,12.5,0.5,standing
43,10750,41.5,0.5,20.25,0.43,9.5,2.29,standing
44,11000,41.5,0.5,18.75,0.43,7.67,0.47,standing
45,11250,40.67,0.94,18.33,0.47,6.0,0.82,standing
46,11500,40.25,0.83,18.25,0.43,9.5,0.5,standing
47,11750,39.5,0.87,18.0,0.0,11.25,0.83,standing
48,12000,39.0,0.0,18.0,0.0,9.33,1.25,standing
49,12250,39.25,0.43,19.5,1.12,11.0,1.0,standing
50,12500,41.25,0.43,21.0,0.0,12.75,0.83,standing
51,12750,41.75,0.43,20.67,0.47,12.0,0.0,standing
52,13000,42.0,0.0,20.0,0.71,12.33,0.47,standing
53,13250,42.33,0.47,19.5,0.5,8.0,0.0,standing
