,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,45.0,0.0,12.5,0.87,14.5,0.5,standing
1,250,45.0,0.0,13.0,0.0,14.0,1.0,standing
2,500,45.0,0.0,12.0,0.0,13.5,0.87,standing
3,750,45.0,0.0,13.33,0.47,12.5,0.5,standing
4,1000,45.0,0.0,12.25,0.43,12.75,0.83,standing
5,1250,45.0,0.0,12.33,0.47,12.5,0.5,standing
6,1500,45.0,0.0,12.75,0.43,12.5,0.5,standing
7,1750,45.0,0.0,13.25,0.43,12.5,0.87,standing
8,2000,45.0,0.0,12.0,0.0,12.5,0.5,standing
9,2250,45.0,0.0,12.25,0.43,13.0,1.0,standing
10,2500,45.0,0.0,12.5,0.5,13.5,1.5,standing
11,2750,45.0,0.0,10.75,1.09,12.5,0.5,standing
12,3000,45.0,0.0,9.67,0.94,12.67,0.94,standing
13,3250,45.0,0.0,11.25,0.43,13.67,0.47,standing
14,3500,45.0,0.0,11.75,0.43,12.75,0.83,standing
15,3750,45.0,0.0,12.67,0.94,13.5,1.12,standing
16,4000,45.0,0.0,15.0,0.0,14.5,0.5,standing
17,4250,45.0,0.0,14.5,0.5,14.75,0.43,standing
18,4500,45.0,0.0,13.0,0.71,14.5,0.5,standing
19,4750,45.0,0.0,12.0,0.0,14.5,0.5,standing
20,5000,45.0,0.0,11.75,0.43,12.5,0.87,standing
21,5250,45.0,0.0,12.0,0.0,12.25,0.83,standing
22,5500,45.0,0.0,11.5,0.5,12.0,0.0,standing
23,5750,45.0,0.0,11.67,0.47,12.0,0.0,standing
24,6000,45.0,0.0,11.75,0.43,12.0,0.0,standing
25,6250,45.0,0.0,12.0,0.0,12.0,0.0,standing
26,6500,45.0,0.0,12.0,0.0,12.0,0.0,standing
27,6750,45.0,0.0,12.0,0.0,12.33,0.47,standing
28,7000,45.0,0.0,12.5,0.5,12.4,0.49,standing
29,7250,44.67,0.47,13.0,0.0,13.67,1.25,standing
30,7500,44.5,0.5,13.0,0.71,14.25,0.83,standing
31,7750,44.33,0.47,12.0,0.0,14.75,0.43,standing
32,8000,44.5,0.5,12.0,0.0,14.0,1.0,standing
33,8250,44.75,0.43,12.0,0.0,14.25,0.83,standing
34,8500,44.75,0.43,12.0,0.0,14.0,0.71,standing
35,8750,45.0,0.0,12.0,0.0,14.0,1.0,standing
36,9000,45.0,0.0,12.0,0.0,13.75,0.83,standing
37,9250,45.0,0.0,12.0,0.0,15.0,0.0,standing
38,9500,45.0,0.0,11.0,0.0,14.33,0.47,standing
39,9750,45.0,0.0,11.5,0.5,14.25,0.83,standing
40,10000,45.0,0.0,11.67,0.47,15.0,0.0,standing
41,10250,45.0,0.0,10.75,0.83,15.25,0.43,standing
42,10500,45.0,0.0,10.0,0.0,15.0,0.0,standing
43,10750,45.0,0.0,9.67,0.47,15.5,0.5,standing
44,11000,45.0,0.0,9.67,0.47,15.75,0.83,standing
45,11250,44.75,0.43,11.75,0.43,16.5,1.12,standing
46,11500,45.0,0.0,12.0,0.0,17.5,0.5,standing
47,11750,44.5,0.5,12.0,0.0,16.5,0.5,standing
48,12000,44.5,0.5,12.0,0.0,16.25,0.83,standing
49,12250,44.75,0.43,12.0,0.0,16.25,0.43,standing
50,12500,44.75,0.43,12.0,0.0,15.75,0.83,standing
51,12750,44.75,0.43,12.0,0.0,15.33,0.47,standing
52,13000,44.67,0.47,12.0,0.0,16.0,0.82,standing
53,13250,44.5,0.5,11.75,0.43,15.75,0.83,standing
54,13500,44.67,0.47,11.67,0.47,15.25,0.43,standing
55,13750,45.0,0.0,12.0,0.0,15.5,0.5,standing
56,14000,45.0,0.0,10.25,1.09,15.75,0.83,standing
57,14250,44.75,0.43,9.33,0.47,14.25,1.48,standing
58,14500,45.0,0.0,7.25,1.48,12.75,1.48,standing
59,14750,45.0,0.0,9.0,0.0,10.67,0.94,standing
60,15000,45.0,0.0,10.75,0.83,12.0,0.71,standing
61,15250,45.0,0.0,11.25,0.43,13.33,0.94,standing
62,15500,45.0,0.0,12.0,0.0,13.75,1.3,standing
63,15750,44.5,0.5,12.0,0.0,14.5,0.5,standing
64,16000,44.0,0.0,12.0,0.0,15.33,0.47,standing
65,16250,44.33,0.47,12.33,0.47,15.0,0.0,standing
66,16500,44.5,0.5,12.5,0.87,14.25,0.83,standing
67,16750,44.5,0.5,10.0,5.15,12.5,2.29,standing
68,17000,44.67,0.47,4.25,1.48,6.5,1.5,standing
69,17250,44.5,0.5,2.0,0.71,11.75,1.79,standing
70,17500,44.5,0.5,5.5,2.87,13.5,2.06,standing
71,17750,43.75,0.83,4.0,1.0,15.0,0.71,standing
72,18000,44.0,0.71,0.0,0.0,15.75,0.83,standing
73,18250,44.5,0.5,0.0,0.0,15.5,0.5,standing
74,18500,44.0,0.63,1.0,0.0,15.25,0.43,standing
75,18750,44.67,0.47,5.25,0.83,15.0,0.0,standing
76,19000,44.33,0.47,5.67,1.25,15.0,0.0,standing
77,19250,44.5,0.5,4.67,1.25,15.75,0.83,standing
78,19500,43.67,0.47,7.0,1.0,16.75,1.3,standing
79,19750,43.5,0.5,5.5,2.18,15.75,0.43,standing
80,20000,43.75,0.43,5.33,2.87,16.0,1.0,standing
81,20250,43.67,0.47,5.5,3.5,15.5,0.5,standing
82,20500,44.33,0.47,0.0,0.0,15.0,0.0,standing
83,20750,44.5,0.5,4.25,1.92,14.75,0.43,standing
84,21000,44.5,0.5,1.67,0.47,15.33,0.47,standing
85,21250,44.0,0.82,0.0,0.0,16.0,1.41,standing
86,21500,43.5,0.5,1.0,0.0,16.25,0.43,standing
87,21750,43.0,1.0,3.33,2.62,13.5,1.5,standing
88,22000,42.75,0.43,8.5,0.5,12.75,0.83,standing
89,22250,44.33,0.47,6.0,0.0,12.0,0.0,standing
90,22500,44.5,0.5,4.0,0.71,12.25,0.43,standing
91,22750,44.5,0.5,7.0,1.63,12.0,0.0,standing
92,23000,44.75,0.43,7.75,0.43,11.75,0.43,standing
93,23250,44.5,0.5,9.0,0.0,11.67,0.47,standing
94,23500,44.75,0.43,9.0,0.0,11.0,0.71,standing
95,23750,45.0,0.0,8.25,0.83,12.0,0.0,standing
96,24000,44.5,0.5,7.5,0.5,12.67,0.47,standing
97,24250,44.33,0.47,6.67,1.25,13.25,1.3,standing
98,24500,44.33,0.47,5.0,1.0,14.5,0.87,standing
99,24750,44.0,1.0,3.0,0.82,15.33,0.47,standing
100,25000,44.25,0.43,1.0,0.0,14.5,0.87,standing
101,25250,44.5,0.5,5.0,1.73,16.0,1.0,standing
102,25500,44.5,0.5,5.75,0.43,15.25,0.43,standing
103,25750,44.5,0.5,6.0,0.0,14.75,0.43,standing
104,26000,45.0,0.0,5.25,2.17,14.75,1.09,standing
105,26250,45.0,0.0,5.0,1.0,17.0,1.22,standing
106,26500,44.5,0.5,8.75,1.09,17.75,0.43,standing
107,26750,44.5,0.5,6.33,0.47,18.0,0.0,standing
108,27000,44.5,0.5,7.5,0.5,17.75,0.43,standing
109,27250,44.5,0.5,7.0,0.71,17.75,0.43,standing
110,27500,44.33,0.47,5.5,0.5,17.5,0.5,standing
111,27750,44.5,0.5,4.25,0.83,17.0,0.71,standing
112,28000,44.33,0.47,10.5,1.5,17.75,0.43,standing
113,28250,43.5,0.5,7.0,2.0,18.33,1.25,standing
114,28500,43.25,0.83,7.5,0.5,15.25,0.43,standing
115,28750,43.33,0.47,8.67,0.47,14.75,0.43,standing
116,29000,43.75,0.43,7.0,1.87,14.5,0.87,standing
117,29250,44.25,0.43,4.25,0.83,15.0,0.71,standing
118,29500,44.25,0.83,2.0,1.0,15.75,0.83,standing
119,29750,43.25,0.83,2.0,0.0,15.0,0.0,standing
120,30000,42.75,0.83,3.33,2.05,14.33,1.7,standing
121,30250,43.0,0.0,5.0,1.22,15.0,0.71,standing
122,30500,43.25,0.83,12.0,0.0,14.67,0.47,standing
123,30750,43.0,0.82,6.5,2.5,16.25,1.09,standing
124,31000,42.33,0.47,5.33,0.94,17.0,0.0,standing
125,31250,42.0,0.0,7.5,0.5,17.75,0.43,standing
126,31500,42.67,0.47,0.0,0.0,18.25,0.43,standing
127,31750,43.75,0.43,10.5,2.6,16.5,1.12,standing
128,32000,44.75,0.43,12.5,0.87,14.5,0.87,standing
129,32250,44.25,0.83,11.75,1.09,15.75,0.83,standing
130,32500,43.25,0.83,8.5,1.12,17.5,0.87,standing
131,32750,42.5,0.5,7.0,1.0,17.75,0.43,standing
132,33000,43.25,0.83,6.0,0.82,18.0,0.0,standing
133,33250,43.25,0.43,4.0,2.0,17.67,0.47,standing
134,33500,43.5,0.5,3.67,0.94,17.33,0.47,standing
135,33750,44.0,0.71,10.33,1.25,15.5,0.5,standing
136,34000,44.0,0.0,12.5,0.5,14.5,0.87,standing
137,34250,43.67,0.94,11.67,0.47,15.25,1.09,standing
138,34500,43.5,0.5,11.75,0.43,15.75,0.43,standing
139,34750,43.5,0.5,12.0,0.0,15.5,0.5,standing
140,35000,43.5,0.5,11.0,1.22,16.5,1.12,standing
141,35250,43.67,0.47,10.5,1.5,18.25,0.43,standing
142,35500,44.25,0.83,9.75,2.17,18.0,0.0,standing
143,35750,44.0,1.0,12.0,0.0,17.5,0.5,standing
144,36000,44.5,0.5,11.25,0.83,16.5,0.5,standing
145,36250,44.0,0.71,6.25,2.95,14.75,0.43,standing
146,36500,44.75,0.43,9.67,1.7,15.0,0.82,standing
147,36750,44.0,0.0,12.0,0.0,14.25,1.48,standing
148,37000,45.0,0.0,12.5,0.87,14.0,1.0,standing
149,37250,44.75,0.43,12.0,0.0,12.75,0.83,standing
150,37500,44.5,0.5,13.67,0.94,13.33,1.25,standing
151,37750,44.33,0.47,12.33,0.47,13.5,0.5,standing
152,38000,44.67,0.47,12.0,0.0,12.75,0.83,standing
153,38250,45.0,0.0,10.75,0.43,12.25,0.43,standing
154,38500,45.0,0.0,9.75,0.43,13.0,1.22,standing
155,38750,44.5,0.5,9.25,0.43,12.5,0.87,standing
156,39000,44.33,0.47,6.5,2.5,13.75,1.09,standing
157,39250,42.33,0.47,12.5,0.5,15.25,0.43,standing
158,39500,42.0,0.0,14.33,0.47,15.33,0.47,standing
159,39750,41.67,0.47,14.75,0.43,15.67,0.47,standing
160,40000,39.75,0.83,13.0,1.0,15.0,0.0,standing
161,40250,39.67,0.47,7.67,3.4,15.67,0.94,standing
162,40500,39.0,0.0,11.5,3.5,14.5,1.12,standing
163,40750,38.5,0.5,18.5,1.12,11.0,1.22,standing
164,41000,38.67,0.47,21.0,0.0,13.67,1.7,standing
165,41250,39.0,0.0,20.75,0.43,17.5,0.87,standing
166,41500,39.5,0.5,18.5,0.5,16.5,0.87,standing
167,41750,38.0,1.22,18.25,0.43,17.0,1.0,standing
168,42000,37.5,1.12,19.25,0.83,15.0,1.22,standing
169,42250,37.25,0.83,14.33,2.05,10.0,1.41,standing
170,42500,38.5,0.87,17.0,1.41,4.0,3.0,standing
171,42750,42.25,1.79,15.75,0.83,1.0,0.0,standing
172,43000,45.67,0.94,13.0,1.58,7.0,1.0,standing
173,43250,47.33,0.47,2.67,1.7,12.5,3.2,standing
174,43500,47.33,0.94,10.0,1.63,15.75,2.28,standing
175,43750,44.5,1.5,15.0,1.22,8.33,1.7,standing
176,44000,39.5,1.8,15.75,1.3,11.25,2.86,standing
177,44250,38.75,0.43,11.75,0.43,15.75,1.48,standing
178,44500,41.25,0.83,12.0,0.0,14.0,1.41,standing
179,44750,42.0,0.0,12.5,0.5,11.0,1.22,standing
180,45000,43.33,0.47,14.75,0.43,5.0,1.63,standing
181,45250,44.0,0.82,15.5,0.5,2.33,1.25,standing
182,45500,43.5,0.5,16.0,0.0,5.5,0.5,standing
183,45750,43.33,0.47,15.67,0.47,2.75,1.48,standing
184,46000,43.25,0.83,16.25,0.43,4.5,1.5,standing
185,46250,43.25,0.83,15.0,0.0,2.67,1.25,standing
186,46500,43.33,0.47,15.0,0.0,1.0,0.0,standing
187,46750,43.5,0.5,15.0,0.0,0.0,0.0,standing
188,47000,44.0,0.82,15.0,0.0,0.0,0.0,standing
189,47250,44.0,0.82,14.67,0.47,0.0,0.0,standing
190,47500,44.0,0.71,13.75,0.43,0.0,0.0,standing
191,47750,44.0,1.22,14.33,0.47,0.0,0.0,standing
192,48000,42.75,0.83,15.67,0.47,6.33,3.77,standing
193,48250,42.33,0.47,15.25,0.43,10.0,0.0,standing
194,48500,42.0,0.0,15.25,0.43,12.0,0.0,standing
195,48750,41.5,0.5,15.25,0.43,12.25,0.43,standing
196,49000,40.25,0.43,15.25,0.43,13.0,1.0,standing
197,49250,39.33,0.47,15.0,0.0,13.25,1.3,standing
198,49500,39.25,0.43,14.0,1.0,13.5,0.87,standing
199,49750,39.25,0.43,12.5,0.87,12.0,0.0,standing
200,50000,39.5,0.5,12.75,0.83,12.5,0.87,standing
201,50250,41.0,1.0,15.0,0.0,12.75,0.83,standing
202,50500,42.0,0.0,15.25,0.43,13.67,1.25,standing
203,50750,42.0,0.0,15.0,0.0,14.25,0.83,standing
204,51000,42.0,0.0,15.25,0.43,14.5,0.5,standing
205,51250,42.0,0.0,15.0,0.0,14.25,0.83,standing
206,51500,42.0,0.0,15.0,0.0,14.75,0.43,standing
207,51750,42.0,0.0,15.0,0.0,14.0,0.71,standing
208,52000,42.0,0.0,15.0,0.0,13.0,1.0,standing
209,52250,42.0,0.0,15.0,0.0,12.67,0.94,standing
210,52500,42.0,0.0,15.0,0.0,13.25,0.83,standing
211,52750,42.0,0.0,15.0,0.0,13.25,0.43,standing
212,53000,42.0,0.0,15.0,0.0,14.5,0.5,standing
213,53250,41.75,0.43,14.67,0.47,13.33,0.94,standing
214,53500,42.0,0.0,15.0,0.0,14.0,1.0,standing
215,53750,42.0,0.0,15.0,0.0,13.5,1.5,standing
216,54000,41.67,0.47,15.0,0.0,13.33,0.94,standing
217,54250,41.5,0.5,15.0,0.0,13.75,1.09,standing
218,54500,41.5,0.5,15.0,0.0,13.75,0.83,standing
219,54750,41.67,0.47,15.0,0.0,13.5,0.5,standing
220,55000,41.75,0.43,14.75,0.43,13.5,1.12,standing
221,55250,41.75,0.43,14.75,0.43,13.0,1.0,standing
222,55500,41.5,0.5,14.25,0.43,12.75,0.83,standing
223,55750,41.75,0.43,13.0,0.0,12.0,0.0,standing
224,56000,42.0,0.0,14.0,0.71,12.0,0.0,standing
225,56250,41.5,0.5,15.0,0.0,13.0,1.0,standing
226,56500,40.5,1.12,16.0,0.82,12.0,0.0,standing
227,56750,39.75,0.83,15.25,0.43,12.25,0.43,standing
228,57000,39.75,0.83,15.0,0.0,13.5,1.12,standing
229,57250,40.67,0.47,15.0,0.71,14.33,0.47,standing
230,57500,41.5,0.5,13.25,0.43,15.0,0.71,standing
231,57750,42.0,0.0,13.25,0.43,14.0,0.71,standing
232,58000,42.0,0.0,13.33,0.47,13.0,0.71,standing
233,58250,42.25,0.43,14.0,0.71,12.25,0.43,standing
234,58500,42.25,0.43,14.25,0.43,12.25,0.43,standing
235,58750,42.0,0.0,15.0,0.0,12.75,0.83,standing
236,59000,42.0,0.0,14.5,0.5,12.75,0.83,standing
237,59250,42.0,0.0,13.5,0.87,12.75,0.83,standing
238,59500,41.5,0.5,13.25,0.43,12.5,0.5,standing
239,59750,41.5,0.5,14.67,0.47,12.67,0.94,standing
240,60000,41.5,0.5,14.5,0.5,13.0,1.0,standing
241,60250,41.67,0.47,13.5,0.87,13.33,0.94,standing
242,60500,41.67,0.47,15.0,0.0,13.25,1.3,standing
243,60750,41.75,0.43,15.0,0.0,13.75,1.3,standing
244,61000,42.0,0.0,15.0,0.0,13.25,1.3,standing
245,61250,41.75,0.43,14.5,0.87,13.5,1.12,standing
246,61500,41.0,1.22,12.5,0.5,12.5,0.5,standing
247,61750,39.25,1.09,12.0,0.0,11.75,0.43,standing
248,62000,37.5,1.12,13.0,0.0,7.25,2.05,standing
249,62250,38.5,0.5,15.0,0.0,2.0,0.82,standing
250,62500,39.0,0.0,15.0,0.0,3.0,0.0,standing
251,62750,41.5,0.87,11.25,0.83,7.0,3.74,standing
252,63000,44.33,0.94,9.33,0.47,10.67,0.47,standing
253,63250,42.75,1.79,12.67,0.47,11.0,1.22,standing
254,63500,38.0,1.58,14.5,0.5,9.25,1.64,standing
255,63750,38.0,1.22,14.5,0.5,12.0,1.22,standing
256,64000,40.0,0.71,12.0,0.0,13.25,1.3,standing
257,64250,41.5,0.5,12.25,0.43,12.75,0.83,standing
258,64500,42.75,0.83,12.0,0.0,13.0,1.0,standing
259,64750,44.0,1.22,12.0,0.71,14.5,0.87,standing
260,65000,42.5,0.87,9.67,0.94,14.75,0.83,standing
