,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,39.5,0.5,9.0,0.0,18.0,0.0,standing
1,250,39.25,0.43,11.0,1.0,17.5,0.5,standing
2,500,39.25,0.43,12.0,0.0,16.5,0.5,standing
3,750,39.0,0.0,11.0,0.71,16.75,0.83,standing
4,1000,39.0,0.0,11.75,0.43,18.0,0.0,standing
5,1250,39.0,0.0,10.0,0.82,17.0,0.82,standing
6,1500,39.0,0.0,9.33,0.47,16.67,0.47,standing
7,1750,39.0,0.0,9.67,0.94,16.5,0.5,standing
8,2000,39.0,0.0,11.0,1.22,16.33,0.94,standing
9,2250,39.0,0.0,10.25,0.43,16.25,0.83,standing
10,2500,39.5,0.5,7.25,0.83,17.0,1.22,standing
11,2750,39.33,0.47,7.0,0.0,17.75,0.43,standing
12,3000,39.5,0.5,8.5,0.5,17.25,0.83,standing
13,3250,39.25,0.43,10.0,0.71,16.75,0.43,standing
14,3500,39.25,0.43,11.75,0.43,16.5,0.5,standing
15,3750,39.5,0.5,12.0,0.0,17.0,1.0,standing
16,4000,39.5,0.5,12.25,0.43,17.0,0.71,standing
17,4250,39.5,0.5,13.0,0.0,17.5,0.5,standing
18,4500,39.25,0.43,13.75,0.43,17.0,0.71,standing
19,4750,39.25,0.43,14.0,0.0,17.5,0.5,standing
20,5000,39.5,0.5,13.0,1.0,17.0,0.71,standing
21,5250,39.5,0.5,12.25,0.43,16.5,1.12,standing
22,5500,39.5,0.5,12.0,0.0,15.75,0.43,standing
23,5750,39.5,0.5,10.5,1.12,15.75,0.83,standing
24,6000,39.5,0.5,11.0,1.22,15.75,0.83,standing
25,6250,39.5,0.5,12.0,0.0,16.75,0.83,standing
26,6500,39.5,0.5,12.0,0.0,16.33,0.47,standing
27,6750,39.5,0.5,11.0,1.0,15.75,0.43,standing
28,7000,39.5,0.5,9.25,0.43,16.0,1.0,standing
29,7250,39.67,0.47,9.0,0.0,16.33,0.94,standing
30,7500,39.5,0.5,7.75,0.83,16.25,0.83,standing
31,7750,39.5,0.5,7.5,0.5,16.25,0.83,standing
32,8000,39.5,0.5,5.25,0.83,16.0,1.0,standing
33,8250,39.33,0.47,3.0,0.0,15.75,0.83,standing
34,8500,39.67,0.47,2.0,0.0,16.0,1.0,standing
35,8750,39.5,0.5,3.25,1.09,16.5,1.12,standing
36,9000,39.5,0.5,8.67,0.47,16.75,0.43,standing
37,9250,39.5,0.5,9.0,0.0,16.5,0.5,standing
38,9500,39.33,0.47,9.0,0.0,15.75,0.43,standing
39,9750,39.5,0.5,9.5,0.87,15.0,0.0,standing
40,10000,39.5,0.5,12.0,0.71,16.25,0.83,standing
41,10250,39.5,0.5,11.67,0.47,16.0,0.82,standing
42,10500,39.5,0.5,12.0,0.0,16.75,0.83,standing
43,10750,39.5,0.5,12.0,0.0,16.0,1.0,standing
44,11000,39.67,0.47,12.0,0.0,16.33,0.47,standing
45,11250,39.5,0.5,12.25,0.43,16.5,1.12,standing
46,11500,39.5,0.5,12.25,0.43,16.25,0.83,standing
47,11750,39.5,0.5,12.0,0.0,16.5,0.87,standing
48,12000,39.33,0.47,12.0,0.0,15.75,0.83,standing
49,12250,39.5,0.5,10.5,0.5,16.25,0.83,standing
50,12500,39.75,0.83,10.0,0.0,16.75,0.43,standing
51,12750,39.75,0.83,9.25,0.43,16.5,0.5,standing
52,13000,39.5,0.5,9.75,0.43,16.0,0.71,standing
53,13250,39.5,0.5,9.5,0.87,16.0,1.0,standing
54,13500,39.75,0.83,9.0,0.0,16.25,0.83,standing
55,13750,40.0,1.0,9.5,0.5,16.5,0.5,standing
56,14000,39.5,0.5,11.0,0.0,16.75,0.83,standing
57,14250,39.5,0.5,12.0,0.0,16.67,0.94,standing
58,14500,39.67,0.47,12.0,0.0,17.67,0.47,standing
59,14750,39.67,0.47,14.0,0.0,18.0,0.0,standing
60,15000,39.5,0.5,15.0,0.0,17.75,0.43,standing
61,15250,39.33,0.47,15.0,0.0,18.5,0.5,standing
62,15500,39.5,0.5,16.0,0.71,18.25,0.43,standing
63,15750,39.5,0.5,16.75,0.43,17.75,0.43,standing
64,16000,39.5,0.5,17.75,0.43,18.0,0.0,standing
65,16250,39.5,0.5,16.25,0.43,18.25,0.43,standing
66,16500,39.5,0.5,16.0,0.0,18.5,0.5,standing
67,16750,39.25,0.43,16.0,0.0,18.5,0.5,standing
68,17000,39.5,0.5,15.75,0.43,18.25,0.43,standing
69,17250,39.5,0.5,16.75,0.43,18.25,0.43,standing
70,17500,39.25,0.43,17.25,0.43,18.25,0.43,standing
71,17750,39.0,0.0,17.0,0.71,18.5,0.5,standing
72,18000,39.0,0.0,17.0,0.0,18.33,0.47,standing
73,18250,39.0,0.0,16.0,0.0,18.5,0.5,standing
74,18500,39.0,0.0,15.67,0.47,18.0,0.0,standing
