,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,44.33,0.47,15.0,0.0,17.0,0.71,standing
1,250,44.25,0.83,14.75,0.43,15.5,0.5,standing
2,500,44.4,0.8,15.0,0.0,15.25,0.43,standing
3,750,43.67,0.47,15.0,0.0,16.0,0.71,standing
4,1000,43.75,0.83,15.0,0.0,15.5,0.5,standing
5,1250,43.5,0.5,15.0,0.0,15.75,0.83,standing
6,1500,43.5,0.5,14.75,0.43,15.0,1.22,standing
7,1750,43.5,0.5,15.0,0.0,16.25,0.43,standing
8,2000,42.75,0.83,16.5,0.87,17.5,0.5,standing
9,2250,39.0,2.12,14.5,2.18,15.0,2.12,standing
10,2500,38.0,0.71,7.75,0.83,13.0,1.58,standing
11,2750,39.0,0.0,8.5,1.12,12.25,0.43,standing
12,3000,39.5,0.5,9.5,0.5,12.0,0.0,standing
13,3250,39.25,0.43,9.5,0.5,13.33,1.25,standing
14,3500,39.5,0.5,8.75,1.09,14.5,0.87,standing
15,3750,39.25,0.43,12.25,0.43,14.0,1.58,standing
16,4000,41.0,0.82,14.5,0.5,14.67,0.47,standing
17,4250,44.33,0.47,14.25,0.43,15.67,0.47,standing
18,4500,45.0,0.0,14.75,0.43,15.67,0.94,standing
19,4750,45.0,0.0,15.0,0.0,15.75,0.83,standing
20,5000,44.67,0.47,15.33,0.47,17.25,1.3,standing
21,5250,44.5,0.5,15.75,0.43,18.0,0.71,standing
22,5500,44.5,0.5,15.5,0.5,17.5,0.5,standing
23,5750,43.75,0.43,15.25,0.43,17.25,0.83,standing
24,6000,43.5,0.5,15.25,0.43,18.0,0.0,standing
25,6250,43.25,0.83,15.25,0.43,17.5,0.87,standing
26,6500,42.75,0.43,15.67,0.47,17.33,0.94,standing
27,6750,42.75,0.43,16.0,0.89,17.6,0.49,standing
28,7000,43.25,0.43,16.5,0.5,18.5,0.5,standing
29,7250,43.25,0.83,16.25,0.83,17.0,0.71,standing
30,7500,43.5,0.5,15.0,0.0,17.67,0.47,standing
31,7750,43.25,0.83,15.0,0.0,18.0,0.0,standing
32,8000,43.33,0.47,15.0,0.0,18.33,0.47,standing
33,8250,43.25,0.83,16.25,0.43,18.0,0.0,standing
34,8500,42.5,0.5,16.0,0.71,17.75,0.43,standing
35,8750,43.25,0.83,16.75,0.83,17.0,0.0,standing
36,9000,43.5,0.5,16.75,0.43,17.25,0.83,standing
37,9250,43.33,0.47,17.0,0.0,17.25,0.83,standing
38,9500,43.5,0.5,17.0,1.0,16.75,0.43,standing
39,9750,43.67,0.47,17.33,0.47,18.0,0.0,standing
40,10000,43.5,0.5,17.0,0.71,18.5,0.5,standing
41,10250,43.5,0.5,16.75,0.43,18.0,0.0,standing
42,10500,43.5,0.5,16.75,0.43,18.5,0.5,standing
43,10750,43.5,0.5,16.75,0.43,18.25,0.43,standing
44,11000,43.0,0.71,15.25,0.43,18.5,0.5,standing
45,11250,43.25,0.83,17.0,0.82,17.33,0.47,standing
46,11500,42.0,0.0,17.0,0.71,15.5,1.12,standing
47,11750,42.0,0.0,18.0,0.0,13.0,1.22,standing
48,12000,42.0,0.0,17.25,0.83,14.0,1.41,standing
49,12250,42.0,0.0,17.0,0.71,14.0,0.71,standing
50,12500,42.33,0.47,16.0,0.0,14.5,0.87,standing
51,12750,43.5,0.5,15.5,0.5,15.0,0.0,standing
52,13000,43.5,0.5,15.25,0.43,15.0,0.71,standing
53,13250,43.0,0.71,15.5,0.5,15.0,0.0,standing
54,13500,42.5,0.5,15.5,0.5,15.0,0.0,standing
55,13750,42.5,0.5,16.25,0.43,14.75,0.43,standing
56,14000,42.5,0.5,16.0,0.0,15.25,0.43,standing
57,14250,43.5,0.5,15.25,0.43,16.25,1.09,standing
58,14500,43.5,0.5,14.25,0.83,16.5,0.87,standing
59,14750,43.5,1.12,13.5,1.5,16.5,0.5,standing
60,15000,43.25,0.83,15.75,0.83,15.5,1.12,standing
61,15250,43.25,0.83,12.33,0.47,12.67,0.94,standing
62,15500,43.5,0.5,14.33,0.47,14.67,1.25,standing
63,15750,42.67,0.47,14.5,0.5,15.33,0.47,standing
64,16000,43.5,0.5,14.75,0.43,16.0,1.22,standing
65,16250,42.75,0.83,13.25,0.83,17.0,1.22,standing
66,16500,42.33,0.47,13.0,0.82,17.0,0.71,standing
67,16750,42.33,0.47,13.0,0.82,17.25,0.43,standing
68,17000,42.0,0.0,12.5,0.5,17.0,0.71,standing
69,17250,42.0,0.0,13.0,0.71,16.25,1.09,standing
70,17500,42.25,0.43,14.25,0.83,11.0,1.0,standing
71,17750,42.0,0.0,15.0,0.0,11.0,1.0,standing
72,18000,42.25,0.43,15.0,0.0,10.75,1.3,standing
73,18250,42.0,0.0,15.0,0.0,12.0,0.0,standing
74,18500,42.5,0.5,15.0,0.0,12.0,0.0,standing
75,18750,42.5,0.5,15.0,0.0,12.5,0.5,standing
76,19000,42.5,0.5,15.0,0.0,12.0,0.0,standing
77,19250,42.5,0.5,16.25,0.83,12.5,1.66,standing
