,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,44.5,0.5,5.33,4.19,15.0,1.22,standing
1,250,44.5,0.5,3.33,1.7,15.0,1.0,standing
2,500,44.5,0.5,3.0,1.0,16.0,0.0,standing
3,750,44.5,0.5,4.33,0.94,14.67,0.47,standing
4,1000,44.67,0.47,5.75,0.83,15.33,0.47,standing
5,1250,44.5,0.5,8.0,2.74,16.75,1.09,standing
6,1500,44.5,0.5,9.75,1.3,17.25,1.3,standing
7,1750,44.75,0.43,11.25,1.3,16.0,1.0,standing
8,2000,45.0,0.0,11.0,0.71,14.0,0.71,standing
9,2250,45.0,0.0,7.75,1.3,13.25,1.3,standing
10,2500,45.0,0.0,7.5,0.5,12.0,0.71,standing
11,2750,45.0,0.0,8.0,0.82,12.0,0.0,standing
12,3000,45.0,0.0,9.0,0.0,14.25,1.3,standing
13,3250,45.0,0.0,4.0,1.41,15.25,0.43,standing
14,3500,44.75,0.43,6.25,2.68,15.0,0.71,standing
15,3750,44.75,0.43,2.0,0.0,13.0,0.82,standing
16,4000,44.5,0.5,1.5,0.5,14.0,0.0,standing
17,4250,44.5,0.5,5.25,0.83,13.75,1.3,standing
18,4500,45.0,0.0,5.0,0.82,14.67,0.47,standing
19,4750,44.75,0.43,9.0,0.82,15.25,0.43,standing
20,5000,44.75,0.43,10.0,0.71,14.5,1.66,standing
21,5250,44.67,0.47,9.5,0.5,16.0,0.0,standing
22,5500,45.0,0.0,10.25,0.43,15.0,1.41,standing
23,5750,44.75,0.43,8.67,1.25,15.0,0.71,standing
24,6000,43.5,1.12,7.25,3.11,12.0,2.55,standing
25,6250,41.75,0.43,16.0,1.0,12.0,2.12,standing
26,6500,40.25,1.09,17.0,1.63,16.75,1.64,standing
27,6750,38.75,0.83,19.25,1.3,17.25,1.64,standing
28,7000,40.25,1.3,14.75,0.43,19.75,1.09,standing
29,7250,42.67,0.47,13.67,0.94,19.5,0.5,standing
30,7500,41.75,0.43,13.75,0.83,18.5,0.87,standing
31,7750,42.0,0.0,12.25,0.43,17.75,0.43,standing
32,8000,41.75,0.43,14.5,0.87,17.0,0.71,standing
33,8250,37.0,1.73,15.0,0.0,18.25,0.83,standing
34,8500,37.5,1.5,16.5,1.12,15.75,2.59,standing
35,8750,41.25,0.83,18.5,0.5,13.75,2.28,standing
36,9000,43.25,0.43,17.25,1.48,14.0,1.41,standing
37,9250,42.0,0.71,14.5,2.29,9.0,4.12,standing
38,9500,41.5,0.87,14.75,0.43,12.25,0.43,standing
39,9750,43.0,0.71,12.5,0.5,12.0,0.71,standing
40,10000,44.25,0.43,12.33,0.47,13.67,1.25,standing
41,10250,44.5,0.5,13.0,0.71,16.25,0.43,standing
42,10500,44.5,0.5,12.0,0.0,16.67,1.25,standing
43,10750,44.0,0.63,12.0,0.0,15.75,1.09,standing
44,11000,44.0,0.82,12.33,0.47,15.5,1.5,standing
45,11250,45.0,0.0,12.5,0.87,18.25,0.43,standing
46,11500,45.25,0.43,14.5,0.5,18.75,0.83,standing
47,11750,45.5,0.5,15.0,0.0,18.5,0.5,standing
48,12000,45.0,0.0,14.25,0.43,18.25,0.43,standing
49,12250,45.0,0.0,14.25,0.43,18.0,0.0,standing
50,12500,45.0,0.0,14.5,0.5,17.75,0.43,standing
51,12750,45.0,0.0,15.0,0.0,17.5,0.5,standing
52,13000,45.0,0.0,15.0,0.0,17.75,0.43,standing
53,13250,45.0,0.0,15.0,0.0,17.75,0.43,standing
54,13500,45.0,0.0,15.25,0.43,18.25,0.43,standing
55,13750,44.5,0.87,16.25,0.83,13.25,3.03,standing
56,14000,44.0,0.71,16.25,0.43,7.25,0.43,standing
57,14250,43.75,0.43,15.67,0.47,8.33,1.7,standing
58,14500,44.67,0.47,15.0,0.0,11.75,0.43,standing
59,14750,45.0,0.0,15.75,0.43,12.5,0.87,standing
60,15000,45.25,0.43,16.25,0.43,15.25,1.48,standing
61,15250,45.33,0.47,16.75,0.43,17.67,0.47,standing
62,15500,45.5,0.5,16.0,0.71,18.0,0.0,standing
63,15750,45.25,0.43,16.0,0.0,18.25,0.43,standing
64,16000,45.0,0.0,16.0,0.82,19.5,0.5,standing
65,16250,45.25,0.43,15.5,0.5,18.25,0.43,standing
66,16500,45.5,0.5,15.0,0.0,18.0,0.0,standing
67,16750,45.5,0.5,14.75,0.43,17.75,0.43,standing
68,17000,45.25,0.43,15.0,0.71,16.0,0.71,standing
69,17250,45.25,0.43,16.0,0.0,15.75,0.83,standing
70,17500,45.25,0.43,16.5,0.5,16.75,0.83,standing
71,17750,45.0,0.0,16.0,1.0,15.5,1.12,standing
72,18000,45.25,0.43,13.0,0.71,14.25,0.83,standing
73,18250,45.25,0.43,13.5,0.87,14.0,0.71,standing
74,18500,45.0,0.0,15.25,0.83,15.0,1.22,standing
75,18750,45.0,0.0,17.33,0.47,16.67,0.94,standing
76,19000,45.0,0.0,16.25,0.43,15.5,0.5,standing
77,19250,45.25,0.43,15.5,0.5,15.25,0.43,standing
78,19500,45.33,0.47,15.25,0.43,14.67,0.47,standing
79,19750,45.5,0.5,15.25,0.43,16.25,0.83,standing
80,20000,45.0,0.0,15.75,0.83,17.25,0.83,standing
81,20250,45.33,0.47,15.0,0.0,17.75,0.43,standing
82,20500,45.5,0.5,15.25,0.43,17.0,0.0,standing
83,20750,45.5,0.5,15.5,0.5,16.25,0.43,standing
84,21000,45.25,0.43,16.25,0.43,15.0,0.0,standing
85,21250,45.5,0.5,16.0,0.0,14.75,0.43,standing
86,21500,45.5,0.5,16.25,0.43,14.75,0.43,standing
87,21750,45.5,0.5,15.75,0.43,15.25,1.09,standing
88,22000,45.5,0.5,15.33,0.47,16.67,1.25,standing
89,22250,45.33,0.47,16.5,0.5,18.0,0.0,standing
90,22500,45.5,0.5,15.25,0.43,18.0,0.0,standing
91,22750,45.25,0.43,15.0,0.0,16.5,0.5,standing
92,23000,45.0,0.0,15.0,0.0,16.25,0.83,standing
93,23250,45.0,0.0,15.0,0.0,15.5,0.5,standing
94,23500,45.0,0.0,15.5,0.5,17.75,1.09,standing
95,23750,45.0,0.0,16.25,0.43,18.75,0.83,standing
96,24000,45.5,0.5,16.5,0.5,19.75,1.09,standing
97,24250,45.25,0.43,17.5,0.5,20.5,0.5,standing
98,24500,45.33,0.47,16.33,1.25,20.5,0.5,standing
99,24750,45.67,0.47,14.25,0.43,19.0,1.0,standing
100,25000,45.25,0.43,14.0,0.0,17.75,0.43,standing
101,25250,45.33,0.47,13.25,0.43,18.33,0.47,standing
102,25500,45.5,0.5,14.25,0.83,17.5,0.87,standing
103,25750,45.5,0.5,14.75,0.43,16.25,0.83,standing
104,26000,45.25,0.43,14.25,0.43,17.0,0.71,standing
105,26250,45.25,0.43,14.75,0.43,17.0,1.0,standing
106,26500,45.0,0.0,15.0,0.0,18.0,0.82,standing
107,26750,45.25,0.43,14.75,0.43,19.0,1.22,standing
108,27000,45.5,0.5,15.25,0.43,20.5,0.5,standing
109,27250,45.0,0.0,17.5,0.5,19.25,0.83,standing
110,27500,45.0,0.0,18.75,1.48,20.0,1.87,standing
111,27750,45.0,0.0,17.5,0.5,21.0,0.0,standing
112,28000,45.25,0.43,16.75,0.43,20.75,0.43,standing
113,28250,45.25,0.43,16.5,0.87,20.5,0.87,standing
114,28500,45.25,0.43,13.0,1.22,19.0,1.0,standing
115,28750,45.5,0.5,14.5,0.87,20.75,0.43,standing
116,29000,45.5,0.5,15.25,0.43,20.75,0.43,standing
117,29250,45.5,0.5,15.5,0.5,21.0,0.0,standing
118,29500,45.75,0.43,15.5,0.5,20.75,0.43,standing
119,29750,45.75,0.43,15.67,0.47,19.0,0.0,standing
120,30000,46.5,0.5,15.25,0.43,18.25,0.43,standing
121,30250,45.67,0.47,15.0,0.0,18.0,0.0,standing
122,30500,46.0,0.0,15.33,0.47,19.0,0.82,standing
123,30750,46.0,0.0,15.0,0.0,19.5,0.5,standing
124,31000,46.25,0.43,15.25,0.43,18.75,0.43,standing
125,31250,45.75,0.83,15.0,0.0,19.0,0.0,standing
126,31500,46.5,0.5,16.0,0.71,18.5,0.87,standing
127,31750,46.25,0.43,15.25,0.43,19.0,0.71,standing
128,32000,46.0,0.71,15.75,0.43,18.5,0.5,standing
129,32250,46.0,1.0,15.0,0.0,18.25,0.43,standing
130,32500,45.5,0.5,15.33,0.47,18.0,0.0,standing
131,32750,46.25,0.83,15.25,0.43,18.5,0.5,standing
132,33000,45.75,0.43,15.25,0.43,18.25,0.43,standing
133,33250,46.0,0.0,15.5,0.5,18.5,0.5,standing
134,33500,45.67,0.47,16.0,0.0,18.33,0.47,standing
135,33750,45.5,0.5,15.25,0.43,18.5,0.5,standing
136,34000,46.0,0.82,15.0,0.0,18.25,0.43,standing
137,34250,46.33,0.47,14.0,0.0,18.25,0.43,standing
138,34500,45.75,0.43,14.25,0.43,18.25,0.43,standing
139,34750,46.25,0.83,14.75,0.43,19.0,0.71,standing
140,35000,46.25,0.83,15.0,0.0,18.0,0.0,standing
141,35250,46.25,0.83,15.0,0.0,17.5,0.5,standing
142,35500,46.5,0.5,16.0,0.0,18.33,0.47,standing
143,35750,46.25,0.43,15.5,0.5,18.25,0.43,standing
144,36000,46.5,0.5,16.5,0.87,18.5,0.5,standing
145,36250,46.33,0.47,16.25,0.43,19.33,0.94,standing
146,36500,46.25,0.43,15.5,0.5,18.5,0.5,standing
147,36750,46.5,0.5,15.25,0.43,18.0,0.0,standing
148,37000,46.33,0.47,15.0,0.0,18.0,0.71,standing
149,37250,45.5,0.5,15.5,0.5,19.0,1.0,standing
150,37500,44.75,0.43,14.0,1.41,17.5,1.5,standing
151,37750,42.75,0.83,12.5,2.96,9.0,2.83,standing
152,38000,41.75,0.43,16.5,1.5,6.5,2.5,standing
