,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,37.0,1.0,20.0,6.16,21.25,2.17,cycling
1,250,34.33,2.36,20.25,10.57,11.67,1.25,cycling
2,500,31.0,3.56,18.67,2.49,18.5,2.6,cycling
3,750,36.75,2.86,13.75,2.86,19.5,1.5,cycling
4,1000,42.0,0.71,13.25,2.05,19.0,1.87,cycling
5,1250,34.5,4.97,16.75,3.96,16.25,3.03,cycling
6,1500,34.5,1.5,24.5,0.5,16.0,0.0,cycling
7,1750,29.33,6.55,17.0,6.38,19.25,2.28,cycling
8,2000,37.25,4.02,16.5,3.84,20.75,1.92,cycling
9,2250,43.5,1.5,18.67,0.94,12.67,4.78,cycling
10,2500,36.75,2.59,11.0,4.97,20.75,1.79,cycling
11,2750,32.0,1.41,23.75,0.43,16.0,0.82,cycling
12,3000,32.25,6.18,17.5,3.57,16.75,4.32,cycling
13,3250,39.0,2.24,12.25,6.76,21.25,0.43,cycling
14,3500,42.33,0.47,11.0,5.89,19.5,4.5,cycling
15,3750,38.8,3.43,14.4,3.14,14.75,1.48,cycling
16,4000,35.0,1.41,19.33,0.94,13.25,5.63,cycling
17,4250,35.75,4.44,17.25,1.48,18.0,0.0,cycling
18,4500,37.5,1.5,12.75,5.93,16.0,1.0,cycling
19,4750,42.0,0.71,17.25,2.28,16.67,1.7,cycling
20,5000,39.0,2.24,12.75,7.46,16.75,3.27,cycling
21,5250,34.25,3.03,19.5,2.18,14.75,2.68,cycling
22,5500,30.75,6.83,15.25,3.49,12.25,1.64,cycling
23,5750,36.75,3.9,13.0,5.61,12.75,2.49,cycling
24,6000,42.75,1.09,17.5,2.18,19.25,2.49,cycling
25,6250,40.5,2.69,17.25,4.32,17.33,1.7,cycling
26,6500,34.67,3.09,18.0,0.82,20.0,1.0,cycling
27,6750,33.0,3.67,18.5,0.5,14.5,3.35,cycling
28,7000,36.0,2.16,10.75,5.26,17.0,3.56,cycling
29,7250,43.0,1.22,16.5,2.06,17.5,3.5,cycling
30,7500,39.0,3.0,18.5,2.5,18.0,2.83,cycling
31,7750,35.25,1.3,21.5,2.29,18.0,4.3,cycling
32,8000,33.5,2.87,19.0,2.45,14.67,2.49,cycling
33,8250,28.75,7.82,18.0,2.12,18.75,1.92,cycling
34,8500,42.0,1.87,16.5,1.8,21.0,2.12,cycling
35,8750,42.0,2.12,16.75,2.59,17.25,3.34,cycling
36,9000,36.33,0.47,22.5,0.5,18.5,2.5,cycling
37,9250,32.0,5.74,16.75,1.09,12.67,3.3,cycling
38,9500,36.75,2.49,17.5,3.35,16.25,1.79,cycling
39,9750,42.0,1.22,15.0,2.24,17.25,2.38,cycling
40,10000,38.25,3.77,16.33,1.25,16.5,3.64,cycling
41,10250,35.25,1.3,21.0,2.45,13.5,3.84,cycling
42,10500,35.0,2.83,16.67,1.25,16.0,0.0,cycling
43,10750,35.75,2.95,14.0,6.6,14.75,2.38,cycling
44,11000,40.33,1.25,17.67,2.49,19.25,2.49,cycling
45,11250,43.67,1.89,13.67,5.44,20.0,3.16,cycling
46,11500,36.25,3.9,18.0,3.08,13.0,3.54,cycling
47,11750,33.0,2.12,18.25,1.79,9.0,6.38,cycling
48,12000,36.5,4.09,16.5,1.5,15.33,1.7,cycling
49,12250,39.0,0.82,14.67,4.03,16.75,3.34,cycling
50,12500,42.0,0.0,16.5,4.5,15.75,1.3,cycling
51,12750,39.0,2.24,17.0,2.94,20.33,1.7,cycling
52,13000,36.75,0.83,21.0,1.87,13.0,5.48,cycling
53,13250,34.75,4.76,15.75,1.3,15.5,1.5,cycling
54,13500,31.5,5.59,16.0,3.81,17.75,1.79,cycling
55,13750,41.75,1.79,15.25,2.17,20.0,2.45,cycling
56,14000,40.5,4.5,16.5,3.57,17.0,2.24,cycling
57,14250,35.75,1.79,19.75,1.3,11.5,5.55,cycling
58,14500,37.25,2.95,16.5,2.87,16.0,1.58,cycling
59,14750,36.0,5.79,15.67,2.62,15.0,0.0,cycling
60,15000,42.5,1.5,16.5,1.5,21.25,1.92,cycling
61,15250,40.0,5.34,16.0,5.24,17.25,2.86,cycling
62,15500,34.67,3.4,19.0,4.06,14.33,3.3,cycling
63,15750,34.0,2.12,17.5,2.5,10.0,6.96,cycling
64,16000,27.8,10.5,16.67,3.4,15.4,3.67,cycling
65,16250,41.75,1.64,15.75,2.77,17.75,2.77,cycling
66,16500,40.5,3.64,16.5,2.18,19.75,2.49,cycling
67,16750,34.67,3.4,20.0,4.18,13.67,5.25,cycling
68,17000,34.5,2.6,18.75,3.96,14.6,4.5,cycling
69,17250,28.67,6.6,17.25,1.48,15.0,3.74,cycling
70,17500,40.75,2.38,15.0,3.08,18.75,1.3,cycling
71,17750,43.0,1.41,17.67,3.68,19.5,2.96,cycling
72,18000,38.25,2.28,15.75,3.27,21.33,2.05,cycling
73,18250,35.0,3.0,19.75,1.3,13.5,6.1,cycling
74,18500,33.75,4.92,17.5,3.35,13.5,5.17,cycling
75,18750,36.25,5.97,15.25,3.49,18.5,2.69,cycling
76,19000,41.5,1.5,16.75,2.49,15.5,5.12,cycling
77,19250,34.75,3.7,20.33,5.19,16.67,3.68,cycling
78,19500,34.5,1.5,21.25,1.79,12.25,4.71,cycling
79,19750,30.25,8.58,16.0,3.67,15.25,0.43,cycling
80,20000,38.75,2.17,18.33,2.05,17.0,1.41,cycling
81,20250,43.0,1.0,19.25,1.79,17.0,4.18,cycling
82,20500,37.25,1.3,19.0,3.54,21.25,1.09,cycling
83,20750,34.0,1.41,20.75,0.43,11.67,1.25,cycling
84,21000,32.75,6.34,3.0,0.0,16.5,1.5,cycling
85,21250,39.67,0.94,12.67,8.26,18.25,2.17,cycling
86,21500,42.5,0.87,15.5,3.28,17.75,6.94,cycling
87,21750,39.5,2.29,18.0,3.54,19.25,3.7,cycling
88,22000,34.5,3.35,18.75,0.43,16.5,4.5,cycling
89,22250,32.25,8.17,18.25,3.9,14.0,3.0,cycling
90,22500,36.0,5.24,14.5,4.03,17.75,3.49,cycling
91,22750,40.75,2.17,15.75,1.48,16.25,2.05,cycling
92,23000,35.25,3.27,18.75,6.14,16.75,2.28,cycling
93,23250,34.75,2.17,18.67,2.49,9.5,0.5,cycling
94,23500,30.0,4.55,18.25,1.64,17.33,0.94,cycling
95,23750,34.33,3.09,15.0,2.45,17.0,1.22,cycling
96,24000,41.25,1.3,15.75,1.48,19.5,1.5,cycling
97,24250,40.25,4.92,16.0,3.74,20.0,3.08,cycling
98,24500,33.75,2.49,21.0,0.0,15.33,2.87,cycling
99,24750,32.0,1.0,18.67,1.7,12.5,4.97,cycling
100,25000,30.0,5.35,16.5,2.69,17.0,1.41,cycling
101,25250,40.25,1.79,12.5,2.69,19.75,1.48,cycling
102,25500,43.67,1.25,17.33,3.86,20.33,0.94,cycling
103,25750,36.75,3.56,20.25,3.7,15.75,3.77,cycling
104,26000,36.25,0.43,19.25,1.3,12.5,3.77,cycling
105,26250,31.75,5.36,16.25,1.09,18.0,1.22,cycling
106,26500,38.25,2.49,13.75,3.11,19.75,1.09,cycling
107,26750,42.0,1.41,16.0,3.08,22.0,1.22,cycling
108,27000,34.5,4.97,16.5,4.03,15.25,3.96,cycling
109,27250,35.5,1.5,20.0,1.41,13.33,3.68,cycling
110,27500,33.0,4.24,14.0,2.83,14.5,2.6,cycling
111,27750,39.25,1.79,7.67,2.05,8.67,3.4,cycling
112,28000,41.75,1.79,19.5,2.06,13.0,2.45,cycling
113,28250,35.25,4.26,14.0,0.82,15.67,4.03,cycling
114,28500,34.75,1.79,20.5,1.5,15.5,1.5,cycling
115,28750,30.67,6.55,15.33,5.25,17.0,1.63,cycling
116,29000,35.75,1.79,14.33,1.7,11.75,4.82,cycling
117,29250,42.75,0.83,16.25,2.05,10.0,3.0,cycling
118,29500,43.67,1.25,12.0,4.32,13.0,7.07,cycling
119,29750,37.5,2.69,18.0,2.12,18.0,0.71,cycling
120,30000,36.75,1.3,20.0,4.69,18.0,2.55,cycling
121,30250,35.75,3.19,10.0,2.16,16.67,1.7,cycling
122,30500,39.5,1.5,12.67,5.73,15.25,2.86,cycling
123,30750,42.25,0.83,18.25,1.79,16.67,3.4,cycling
124,31000,36.5,1.5,20.0,2.45,15.0,2.24,cycling
125,31250,35.25,2.49,20.75,2.17,16.5,2.69,cycling
126,31500,35.75,3.9,9.0,4.24,9.33,5.44,cycling
127,31750,40.67,1.25,14.67,3.09,15.0,3.0,cycling
128,32000,43.0,1.41,12.25,5.63,21.0,0.0,cycling
129,32250,34.0,2.83,13.33,1.7,16.25,1.09,cycling
130,32500,34.5,2.06,18.25,2.49,16.5,5.59,cycling
131,32750,36.25,3.9,15.75,4.92,11.75,5.93,cycling
132,33000,36.25,3.27,14.0,3.67,12.33,2.05,cycling
133,33250,42.75,2.28,10.67,0.47,15.33,4.5,cycling
134,33500,42.67,1.7,11.67,6.34,18.67,0.47,cycling
135,33750,34.5,2.6,10.0,3.54,13.75,0.83,cycling
136,34000,33.0,1.2,17.75,2.95,15.8,4.96,cycling
137,34250,31.67,9.1,13.75,5.07,17.0,2.16,cycling
138,34500,36.25,2.17,15.5,1.12,16.25,3.03,cycling
139,34750,43.25,1.09,9.75,5.8,19.0,3.46,cycling
140,35000,35.5,5.5,8.5,3.5,12.25,5.21,cycling
141,35250,33.75,2.49,18.0,0.71,14.75,7.46,cycling
142,35500,34.75,3.03,18.25,8.32,16.33,3.3,cycling
143,35750,36.0,3.24,12.67,7.13,12.33,8.06,cycling
144,36000,40.25,0.83,12.75,3.34,15.0,4.64,cycling
145,36250,41.0,1.41,18.0,2.45,18.0,1.41,cycling
146,36500,35.5,1.5,18.25,3.7,14.0,5.61,cycling
147,36750,34.25,2.77,17.5,6.42,11.0,7.11,cycling
148,37000,34.5,4.39,12.0,4.24,10.0,5.1,cycling
149,37250,40.5,1.12,13.0,2.45,15.25,1.92,cycling
150,37500,43.33,0.94,16.75,3.03,15.33,0.47,cycling
151,37750,37.75,4.6,18.5,4.15,13.0,2.74,cycling
152,38000,36.0,0.0,22.0,0.71,17.67,0.47,cycling
153,38250,35.5,3.04,16.25,6.94,12.0,1.73,cycling
154,38500,34.33,3.09,13.33,4.19,12.0,1.22,cycling
155,38750,41.0,1.58,11.0,3.74,15.5,2.29,cycling
156,39000,43.75,1.3,6.67,4.11,16.67,3.3,cycling
157,39250,34.5,5.59,14.5,1.66,12.0,4.47,cycling
158,39500,33.0,2.12,15.75,4.44,17.0,4.18,cycling
159,39750,32.0,4.9,15.0,3.67,12.0,5.48,cycling
160,40000,37.75,2.05,11.75,1.09,13.5,3.2,cycling
161,40250,42.5,0.5,14.5,3.2,15.25,3.34,cycling
162,40500,39.75,2.49,13.33,3.86,20.0,1.41,cycling
163,40750,36.67,0.94,15.0,4.18,17.0,2.83,cycling
164,41000,35.0,2.83,20.0,2.94,16.67,2.49,cycling
165,41250,35.0,3.39,10.75,2.68,13.5,3.84,cycling
166,41500,40.0,1.87,11.0,0.71,12.75,2.49,cycling
167,41750,44.0,1.22,12.67,3.3,17.25,2.28,cycling
168,42000,35.0,5.43,15.5,2.5,14.75,2.77,cycling
169,42250,33.5,3.57,19.0,1.58,14.5,3.77,cycling
170,42500,35.25,4.55,10.25,1.79,11.75,2.05,cycling
171,42750,40.75,1.3,11.0,3.56,15.0,2.12,cycling
172,43000,43.0,1.0,13.67,4.78,16.75,2.77,cycling
173,43250,31.33,3.68,13.0,1.0,12.33,2.87,cycling
174,43500,34.0,1.41,11.75,4.6,15.0,4.24,cycling
175,43750,33.67,1.7,21.33,0.47,14.33,4.03,cycling
176,44000,29.25,2.59,12.33,2.87,16.5,3.2,cycling
177,44250,38.33,1.89,10.0,4.08,10.75,1.3,cycling
178,44500,42.67,0.94,16.33,2.36,18.75,3.9,cycling
179,44750,34.0,2.83,13.0,4.97,15.25,8.32,cycling
180,45000,33.5,1.5,13.75,3.7,18.5,1.8,cycling
181,45250,35.75,4.44,17.5,5.5,16.0,5.0,cycling
182,45500,33.33,2.05,16.67,1.89,17.25,2.49,cycling
183,45750,42.0,2.12,11.75,2.38,19.5,1.5,cycling
184,46000,40.0,5.87,15.0,3.67,12.0,5.72,cycling
185,46250,36.0,0.0,18.0,2.83,15.25,2.38,cycling
186,46500,36.75,0.83,18.5,7.83,16.5,2.6,cycling
187,46750,32.5,7.09,17.5,4.77,18.5,1.12,cycling
188,47000,40.25,2.38,16.67,1.89,17.67,8.26,cycling
189,47250,44.0,0.82,18.0,2.55,17.33,0.94,cycling
190,47500,38.33,5.19,13.0,4.0,11.0,2.83,cycling
191,47750,34.5,1.5,19.0,1.41,13.75,1.79,cycling
192,48000,33.75,2.49,17.75,4.66,16.0,1.22,cycling
193,48250,30.75,4.15,15.5,4.15,19.25,1.79,cycling
194,48500,41.67,0.47,15.33,5.91,17.5,1.66,cycling
195,48750,40.0,4.69,15.25,4.49,15.75,4.97,cycling
196,49000,34.75,2.77,21.25,1.09,16.33,4.11,cycling
197,49250,35.25,2.49,17.25,7.69,17.25,3.11,cycling
198,49500,31.75,8.23,12.75,6.76,16.0,2.12,cycling
199,49750,39.0,1.87,16.0,3.67,19.0,3.46,cycling
200,50000,43.0,1.22,17.5,3.57,20.0,1.22,cycling
201,50250,38.0,2.45,16.67,3.86,17.75,2.17,cycling
202,50500,35.5,2.18,22.0,1.22,17.67,2.87,cycling
203,50750,38.0,3.56,19.0,2.0,17.33,0.94,cycling
204,51000,33.75,7.98,18.33,2.05,18.67,1.7,cycling
205,51250,43.5,1.12,14.0,0.82,20.5,0.5,cycling
206,51500,39.0,5.79,18.33,3.77,14.25,4.32,cycling
207,51750,35.0,1.41,19.5,2.29,11.33,7.32,cycling
208,52000,33.75,1.92,15.25,7.26,16.5,1.12,cycling
209,52250,28.5,3.35,17.5,2.18,16.25,2.28,cycling
210,52500,39.33,2.05,12.33,7.41,18.5,0.5,cycling
211,52750,44.0,1.41,15.0,7.26,15.5,4.5,cycling
212,53000,36.0,4.24,19.25,3.34,15.25,2.38,cycling
213,53250,35.25,1.3,21.25,1.09,12.75,1.92,cycling
214,53500,36.0,4.0,17.5,3.35,16.0,1.22,cycling
215,53750,35.0,6.36,17.25,2.59,20.0,1.87,cycling
216,54000,42.25,0.43,14.33,4.11,20.0,1.41,cycling
217,54250,39.75,3.9,16.25,5.31,17.25,2.28,cycling
218,54500,36.33,0.47,21.0,1.41,11.33,4.11,cycling
219,54750,36.25,3.42,19.75,4.6,15.0,2.12,cycling
220,55000,35.5,2.87,19.0,2.83,14.67,1.25,cycling
221,55250,40.67,1.25,14.0,4.97,20.25,1.92,cycling
222,55500,42.5,0.87,16.0,4.32,14.25,7.08,cycling
223,55750,37.5,1.5,18.33,3.77,17.33,2.49,cycling
224,56000,34.5,1.5,19.75,1.3,14.0,2.12,cycling
225,56250,36.0,0.0,14.0,0.0,17.0,2.83,cycling
226,56500,39.75,1.92,17.0,1.0,21.25,1.09,cycling
227,56750,43.0,1.0,17.0,3.54,18.0,3.39,cycling
228,57000,38.25,2.49,14.0,0.0,17.67,2.05,cycling
229,57250,37.0,1.41,23.25,0.43,18.33,4.5,cycling
230,57500,35.5,4.15,21.0,2.12,14.75,6.53,cycling
231,57750,33.5,5.5,16.0,4.0,16.75,3.42,cycling
232,58000,41.33,0.94,14.67,2.87,21.25,2.17,cycling
233,58250,43.0,1.0,16.5,4.97,15.25,5.97,cycling
234,58500,36.0,4.24,20.0,4.06,18.25,2.95,cycling
235,58750,36.25,0.43,22.25,3.03,14.0,6.0,cycling
236,59000,31.67,6.13,12.0,8.0,16.33,3.09,cycling
237,59250,40.5,2.06,12.0,7.14,18.25,2.17,cycling
238,59500,44.67,0.47,18.25,1.92,19.67,0.47,cycling
239,59750,37.75,5.21,19.0,3.74,14.67,5.79,cycling
240,60000,35.5,1.5,23.5,0.5,17.75,3.77,cycling
241,60250,34.0,5.1,20.67,0.47,17.5,2.69,cycling
242,60500,33.5,3.57,14.5,4.5,18.75,1.64,cycling
243,60750,41.5,1.5,13.5,1.5,18.25,0.43,cycling
244,61000,41.75,1.79,12.75,2.17,15.0,3.94,cycling
245,61250,37.25,1.09,26.0,1.41,18.5,8.38,cycling
246,61500,33.25,4.09,24.0,2.12,14.25,8.17,cycling
247,61750,32.0,5.52,13.5,6.87,17.5,2.6,cycling
248,62000,39.75,1.3,14.33,0.94,20.25,0.83,cycling
249,62250,41.5,0.87,14.5,0.5,16.67,3.3,cycling
250,62500,37.67,0.94,21.0,6.48,21.33,2.87,cycling
251,62750,36.0,0.0,26.75,1.09,15.5,6.1,cycling
252,63000,36.67,2.87,21.67,1.7,14.0,4.58,cycling
253,63250,29.75,9.73,13.75,3.77,19.5,1.5,cycling
254,63500,40.0,1.0,17.33,2.87,11.67,7.04,cycling
255,63750,39.5,3.77,14.0,1.58,16.25,3.7,cycling
256,64000,35.0,2.35,25.0,2.74,16.5,9.07,cycling
257,64250,33.25,4.44,24.75,2.38,20.0,2.83,cycling
258,64500,32.75,7.15,17.33,2.87,18.25,3.9,cycling
259,64750,41.67,1.7,16.0,2.16,19.25,1.09,cycling
260,65000,43.75,1.64,15.0,0.71,15.75,2.49,cycling
261,65250,38.0,2.12,16.0,5.34,20.0,2.74,cycling
262,65500,35.0,3.0,27.25,0.83,15.33,8.99,cycling
