,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,34.5,4.39,19.5,3.2,18.0,3.54,cycling
1,250,36.0,3.08,15.0,5.2,12.0,3.56,cycling
2,500,42.75,0.83,10.0,4.55,9.25,2.38,cycling
3,750,40.0,2.83,17.67,1.89,14.25,1.92,cycling
4,1000,34.25,3.03,14.25,5.36,20.0,1.22,cycling
5,1250,30.5,3.5,20.0,1.22,18.0,2.12,cycling
6,1500,38.0,1.41,17.25,7.46,17.25,4.97,cycling
7,1750,37.75,1.09,18.75,3.11,8.75,4.49,cycling
8,2000,41.0,1.22,10.25,4.21,7.25,5.58,cycling
9,2250,41.0,3.0,10.75,5.31,17.67,4.64,cycling
10,2500,33.33,2.05,17.0,2.83,20.5,3.5,cycling
11,2750,29.0,6.6,16.25,3.03,16.0,6.29,cycling
12,3000,35.0,5.1,19.0,2.16,18.67,1.25,cycling
13,3250,36.75,1.3,12.0,3.08,14.5,4.15,cycling
14,3500,40.75,1.3,11.0,1.41,9.5,2.5,cycling
15,3750,39.25,2.17,14.0,1.58,19.33,3.68,cycling
16,4000,28.25,4.26,20.0,1.22,19.75,1.64,cycling
17,4250,35.75,5.36,13.0,5.87,17.5,3.5,cycling
18,4500,34.33,3.09,17.0,1.41,18.5,4.5,cycling
19,4750,40.25,2.38,10.0,3.61,7.67,4.71,cycling
20,5000,41.0,4.74,17.0,1.0,14.25,2.28,cycling
21,5250,33.5,2.6,15.25,1.48,13.75,8.5,cycling
22,5500,25.75,2.95,14.25,2.59,19.0,3.24,cycling
23,5750,33.5,7.83,16.0,5.1,19.75,1.09,cycling
24,6000,34.5,3.2,18.75,1.92,16.25,6.72,cycling
25,6250,38.75,3.49,12.67,4.11,13.0,3.74,cycling
26,6500,41.75,1.79,15.67,3.3,10.67,5.44,cycling
27,6750,36.5,2.69,17.33,2.05,14.5,2.87,cycling
28,7000,29.67,1.25,21.0,0.0,23.67,2.05,cycling
29,7250,34.25,8.38,14.75,3.7,16.5,2.6,cycling
30,7500,32.0,2.83,15.67,5.44,20.0,3.0,cycling
31,7750,38.5,1.8,12.5,1.5,10.67,1.89,cycling
32,8000,39.5,4.92,11.0,4.97,17.0,4.42,cycling
33,8250,31.5,3.35,21.0,2.12,19.0,4.06,cycling
34,8500,29.25,7.46,18.33,5.25,16.67,4.5,cycling
35,8750,34.5,4.97,16.75,2.49,22.25,1.3,cycling
36,9000,39.0,2.45,14.67,8.26,17.0,3.0,cycling
37,9250,43.75,1.3,13.5,1.5,16.0,2.83,cycling
38,9500,36.0,4.3,16.0,5.1,13.0,2.92,cycling
39,9750,25.5,2.6,19.0,1.0,22.5,1.5,cycling
40,10000,34.75,7.46,18.25,4.26,15.0,3.08,cycling
41,10250,35.0,2.94,16.25,3.83,18.67,0.94,cycling
42,10500,36.5,2.29,13.67,8.73,17.75,1.3,cycling
43,10750,42.25,0.43,11.5,3.04,13.5,1.5,cycling
44,11000,38.0,1.41,14.33,3.86,21.25,3.27,cycling
45,11250,30.4,4.03,15.0,2.0,21.5,4.72,cycling
46,11500,37.25,2.49,14.0,5.52,15.25,3.19,cycling
47,11750,36.5,0.87,19.75,2.77,13.25,1.3,cycling
48,12000,38.33,0.94,11.0,6.98,14.75,4.09,cycling
49,12250,42.5,1.66,12.5,4.56,14.25,1.48,cycling
50,12500,35.25,5.12,18.0,2.55,11.75,5.93,cycling
51,12750,27.5,3.35,19.5,1.12,22.0,1.41,cycling
52,13000,35.25,8.17,18.0,5.52,11.0,4.97,cycling
53,13250,33.75,2.49,17.5,5.5,16.75,2.49,cycling
54,13500,42.0,2.12,16.75,3.7,15.0,4.64,cycling
55,13750,41.0,4.74,11.25,5.12,11.5,2.5,cycling
56,14000,34.0,1.41,19.67,1.25,15.0,3.0,cycling
57,14250,32.25,5.76,17.5,4.97,16.75,6.5,cycling
58,14500,36.5,2.29,17.0,4.18,16.0,2.83,cycling
59,14750,36.25,3.9,18.5,3.5,16.25,1.79,cycling
60,15000,43.33,0.94,11.5,2.87,13.0,3.74,cycling
61,15250,39.25,4.49,13.25,5.36,15.0,2.55,cycling
62,15500,29.75,3.27,20.25,0.83,22.0,2.0,cycling
63,15750,34.25,7.56,18.5,3.35,17.75,3.83,cycling
64,16000,32.33,2.62,17.67,2.05,19.75,1.92,cycling
65,16250,34.25,3.49,16.25,5.07,14.75,2.38,cycling
66,16500,41.0,1.0,11.67,2.87,11.25,2.49,cycling
67,16750,40.0,4.64,15.0,0.71,14.75,2.86,cycling
68,17000,31.25,3.63,19.5,1.5,21.5,3.84,cycling
69,17250,35.75,6.3,20.67,2.05,9.0,7.48,cycling
70,17500,32.25,6.18,17.75,3.9,12.25,5.07,cycling
71,17750,36.75,5.67,17.75,4.02,13.33,3.09,cycling
72,18000,42.33,0.47,12.5,2.18,12.0,0.0,cycling
73,18250,37.75,3.27,14.0,2.12,20.75,2.77,cycling
74,18500,22.0,6.38,22.75,1.3,23.0,1.41,cycling
75,18750,34.5,8.38,19.0,3.0,18.25,2.38,cycling
76,19000,33.33,2.05,15.67,1.7,18.0,2.24,cycling
77,19250,37.25,1.3,14.0,2.74,12.5,1.5,cycling
78,19500,40.0,0.0,12.0,0.0,0.0,0.0,cycling
79,19750,40.0,0.0,12.0,0.0,0.0,0.0,cycling
80,20000,32.53,10.47,17.83,4.12,17.06,5.98,cycling
81,20250,32.53,10.47,17.83,4.12,17.06,5.98,cycling
82,20500,36.25,0.43,20.5,3.04,18.5,4.72,cycling
83,20750,41.0,2.24,16.33,1.25,16.67,1.25,cycling
84,21000,40.75,4.49,10.0,5.89,12.75,3.96,cycling
85,21250,34.0,1.41,22.0,1.58,17.33,3.77,cycling
86,21500,21.0,2.12,22.0,1.22,21.0,5.79,cycling
87,21750,37.67,5.44,18.0,4.9,19.25,4.02,cycling
88,22000,36.5,0.87,21.5,1.12,20.75,2.68,cycling
89,22250,41.33,1.89,12.33,0.47,17.0,4.18,cycling
90,22500,40.0,5.83,15.0,2.24,10.0,4.08,cycling
91,22750,33.0,2.12,22.75,1.3,18.5,4.39,cycling
92,23000,26.5,2.29,20.0,4.12,18.5,4.82,cycling
93,23250,36.25,4.32,17.0,7.71,21.33,0.47,cycling
94,23500,36.25,0.43,16.5,3.77,19.25,1.09,cycling
95,23750,40.0,1.41,8.67,2.36,16.0,2.92,cycling
96,24000,39.75,5.67,11.5,3.5,15.5,5.5,cycling
97,24250,28.5,6.06,22.33,1.25,17.67,4.5,cycling
98,24500,31.67,7.76,21.0,4.64,18.5,4.82,cycling
99,24750,36.67,3.3,16.75,4.09,15.0,4.32,cycling
100,25000,32.0,5.1,19.0,2.83,15.5,0.87,cycling
101,25250,42.0,0.0,14.33,1.7,13.5,1.5,cycling
102,25500,40.75,2.77,13.5,4.5,19.0,2.74,cycling
103,25750,30.75,6.42,22.5,1.66,24.75,1.3,cycling
104,26000,33.0,6.04,20.5,4.27,17.25,3.56,cycling
105,26250,36.0,2.12,20.75,0.83,16.5,1.5,cycling
106,26500,33.5,2.87,16.75,4.87,16.0,1.58,cycling
107,26750,41.5,1.5,15.5,1.8,12.0,2.12,cycling
108,27000,40.75,2.77,15.0,4.24,19.0,3.08,cycling
109,27250,31.0,5.34,18.0,0.0,23.0,0.0,cycling
110,27500,38.0,5.72,22.67,1.89,14.0,3.67,cycling
111,27750,35.67,2.05,19.25,1.79,14.67,0.47,cycling
112,28000,30.67,5.19,19.0,2.83,17.0,1.22,cycling
113,28250,42.25,2.05,14.75,0.83,17.0,2.92,cycling
114,28500,38.25,4.49,11.25,4.76,16.0,3.16,cycling
115,28750,30.0,6.36,17.5,2.29,17.33,4.99,cycling
116,29000,34.5,7.5,19.33,3.09,19.75,2.68,cycling
117,29250,38.0,1.58,20.67,0.47,20.25,2.28,cycling
118,29500,37.5,2.06,18.25,2.17,19.25,1.09,cycling
119,29750,43.25,1.3,15.0,2.12,15.5,5.12,cycling
120,30000,34.67,1.89,16.0,1.41,13.0,4.06,cycling
121,30250,26.25,4.32,19.25,2.17,20.75,3.27,cycling
122,30500,33.0,9.25,18.0,4.24,12.33,4.03,cycling
123,30750,33.5,3.04,18.0,1.87,13.75,3.03,cycling
124,31000,35.0,5.35,15.33,3.09,17.25,1.3,cycling
125,31250,42.0,0.0,12.5,6.18,17.75,3.11,cycling
126,31500,37.33,3.09,18.67,1.7,19.67,3.3,cycling
127,31750,25.25,3.42,16.25,2.68,18.5,5.55,cycling
128,32000,32.0,11.2,18.33,4.03,10.33,5.25,cycling
129,32250,34.0,5.1,17.0,2.12,8.0,3.74,cycling
130,32500,38.75,1.92,17.25,0.83,14.75,3.7,cycling
131,32750,43.25,1.3,10.0,2.83,16.5,1.5,cycling
132,33000,34.33,1.7,16.67,1.89,13.0,4.74,cycling
133,33250,19.0,1.41,17.33,3.86,18.5,4.27,cycling
134,33500,35.0,5.7,16.75,4.76,14.25,5.54,cycling
135,33750,36.25,0.43,18.0,2.92,15.5,3.04,cycling
136,34000,41.0,1.58,15.0,2.74,16.0,2.35,cycling
137,34250,40.75,2.77,11.33,7.85,19.0,3.39,cycling
138,34500,29.5,7.95,21.5,0.5,21.25,4.97,cycling
139,34750,34.5,6.54,21.0,2.45,14.0,2.83,cycling
140,35000,35.0,3.54,19.75,4.32,13.5,6.65,cycling
141,35250,39.0,3.67,17.5,2.87,14.0,2.35,cycling
142,35500,43.33,0.94,14.75,1.64,17.0,0.82,cycling
143,35750,35.75,3.9,15.5,4.33,21.25,4.44,cycling
144,36000,22.0,6.38,20.5,0.5,20.0,1.41,cycling
145,36250,36.33,5.25,11.5,6.5,18.75,0.83,cycling
146,36500,36.5,2.29,17.5,2.5,15.5,3.57,cycling
147,36750,37.33,3.09,18.67,0.47,14.5,4.03,cycling
148,37000,43.25,0.83,13.5,1.5,14.5,6.06,cycling
149,37250,33.67,1.7,18.67,1.7,17.33,5.91,cycling
150,37500,28.25,2.77,19.0,1.87,14.75,4.02,cycling
151,37750,34.5,7.79,17.0,3.94,18.75,2.49,cycling
152,38000,35.75,1.79,16.0,4.85,17.5,2.87,cycling
153,38250,42.0,2.0,15.0,0.0,14.25,2.86,cycling
154,38500,39.75,3.9,13.0,4.3,15.0,3.54,cycling
155,38750,31.0,6.2,20.25,1.3,17.0,3.67,cycling
156,39000,34.5,5.41,17.75,3.7,13.67,8.34,cycling
157,39250,34.5,2.6,17.25,3.27,17.25,5.4,cycling
158,39500,40.75,2.95,17.25,2.17,15.67,2.62,cycling
159,39750,40.5,4.97,12.0,5.66,13.25,5.72,cycling
160,40000,32.5,2.87,21.0,0.0,14.0,4.55,cycling
161,40250,32.5,5.02,19.0,1.22,15.0,2.12,cycling
162,40500,35.0,2.0,17.0,1.41,14.67,6.18,cycling
163,40750,35.5,1.5,17.75,5.07,17.0,3.0,cycling
164,41000,40.0,2.0,16.5,1.5,13.33,0.47,cycling
165,41250,41.75,1.79,12.75,3.56,10.5,4.5,cycling
166,41500,33.75,2.49,21.0,2.12,14.75,3.9,cycling
167,41750,28.0,7.71,21.25,2.05,13.25,7.22,cycling
168,42000,37.0,5.0,18.5,3.91,13.75,5.21,cycling
169,42250,33.5,3.84,15.0,4.74,15.25,3.03,cycling
170,42500,40.5,1.5,17.0,1.41,12.0,3.0,cycling
171,42750,39.75,5.07,14.0,4.06,14.5,1.5,cycling
172,43000,31.0,6.0,19.25,2.49,14.0,2.74,cycling
173,43250,35.25,6.98,14.33,7.41,13.67,4.5,cycling
174,43500,33.75,2.86,15.25,1.64,14.75,2.28,cycling
175,43750,38.33,3.86,17.0,4.55,15.67,2.05,cycling
176,44000,42.75,1.3,12.25,2.68,10.67,3.09,cycling
177,44250,39.33,4.5,14.0,5.0,11.33,7.59,cycling
178,44500,31.5,5.72,20.25,1.92,17.5,4.33,cycling
179,44750,38.67,5.44,18.33,2.87,18.75,2.28,cycling
180,45000,36.0,2.12,14.0,4.06,20.25,2.59,cycling
181,45250,41.0,2.55,16.75,0.83,12.33,0.47,cycling
182,45500,40.0,4.69,16.33,3.68,16.67,3.09,cycling
183,45750,32.5,3.57,20.75,2.77,16.25,2.86,cycling
184,46000,31.75,6.5,17.5,6.65,16.75,2.77,cycling
185,46250,32.75,6.61,13.25,6.61,14.75,2.17,cycling
186,46500,38.0,1.87,18.33,1.25,16.0,2.0,cycling
187,46750,42.5,0.87,18.25,2.17,15.0,4.74,cycling
188,47000,36.75,3.56,11.33,3.68,16.75,4.32,cycling
189,47250,28.0,6.16,21.0,1.63,13.5,7.5,cycling
190,47500,31.5,9.55,16.67,4.19,19.25,1.09,cycling
191,47750,36.25,2.59,19.25,1.3,14.75,4.71,cycling
192,48000,36.25,2.17,14.25,4.09,16.5,1.5,cycling
193,48250,42.33,0.47,13.5,3.35,16.0,2.16,cycling
194,48500,35.67,2.87,17.0,0.82,21.5,0.5,cycling
195,48750,26.0,3.54,16.0,2.35,20.25,3.9,cycling
196,49000,36.5,5.94,16.0,6.0,14.0,7.38,cycling
197,49250,36.0,0.0,19.67,1.89,15.0,1.87,cycling
198,49500,40.25,1.79,13.67,1.25,16.25,1.92,cycling
199,49750,39.5,2.06,12.0,3.74,19.5,3.35,cycling
200,50000,31.0,5.1,18.33,0.94,21.33,1.7,cycling
201,50250,35.25,5.36,18.5,4.15,12.25,2.49,cycling
202,50500,36.0,4.24,18.25,3.7,14.0,3.56,cycling
203,50750,33.0,4.12,17.25,2.86,16.25,5.45,cycling
204,51000,41.25,1.3,17.75,1.3,16.0,4.95,cycling
205,51250,38.75,3.49,14.75,1.79,18.75,2.28,cycling
206,51500,28.25,4.76,18.75,0.83,17.5,2.96,cycling
207,51750,35.0,4.24,16.67,2.36,17.0,5.1,cycling
208,52000,37.75,1.3,16.75,4.6,18.25,1.3,cycling
209,52250,36.5,3.91,16.75,2.68,15.0,2.12,cycling
210,52500,42.5,0.5,14.0,3.67,14.25,1.3,cycling
211,52750,36.25,4.71,18.25,2.17,17.25,3.96,cycling
212,53000,23.5,8.26,20.33,0.94,14.33,4.64,cycling
213,53250,37.0,3.08,16.33,4.11,15.0,4.24,cycling
214,53500,36.75,2.49,16.5,2.69,14.25,3.11,cycling
215,53750,42.33,1.25,16.5,1.5,16.0,3.56,cycling
216,54000,41.0,1.22,12.0,0.0,18.0,3.54,cycling
217,54250,34.0,3.67,17.33,0.94,20.67,1.89,cycling
218,54500,29.0,6.36,17.5,4.33,19.0,3.24,cycling
219,54750,37.33,0.47,15.0,6.48,14.75,2.05,cycling
220,55000,33.25,4.32,18.25,5.4,16.25,3.03,cycling
221,55250,41.5,1.5,10.75,3.42,16.25,1.09,cycling
222,55500,38.5,2.18,14.0,2.12,19.75,3.03,cycling
223,55750,22.25,10.18,17.33,0.94,19.0,5.1,cycling
224,56000,33.5,10.11,16.6,4.84,13.2,5.56,cycling
225,56250,34.25,3.63,19.0,1.58,15.0,3.56,cycling
226,56500,38.5,3.57,12.75,3.7,15.0,2.24,cycling
227,56750,40.33,3.09,10.5,4.5,19.0,2.0,cycling
228,57000,30.0,6.36,19.5,0.87,21.25,2.77,cycling
229,57250,34.67,7.93,17.25,2.86,13.0,0.82,cycling
230,57500,38.0,1.58,15.0,2.12,14.0,2.94,cycling
231,57750,34.0,2.83,14.0,3.74,16.0,6.12,cycling
232,58000,40.25,1.64,15.25,2.05,16.5,1.12,cycling
233,58250,41.5,3.28,7.67,5.73,14.25,1.92,cycling
234,58500,31.0,4.36,19.33,2.36,17.5,2.29,cycling
235,58750,24.5,10.11,18.25,4.97,15.25,2.77,cycling
236,59000,36.75,4.15,18.0,3.0,11.5,2.96,cycling
237,59250,31.5,6.1,15.75,4.44,17.33,0.47,cycling
238,59500,41.0,1.22,11.0,2.16,14.0,2.16,cycling
239,59750,39.0,2.45,15.0,0.0,19.5,3.84,cycling
240,60000,26.25,9.81,17.25,1.92,19.25,3.63,cycling
241,60250,34.25,10.54,18.0,4.74,12.25,3.7,cycling
242,60500,35.25,3.34,19.33,0.47,15.0,5.0,cycling
243,60750,38.75,3.49,16.0,2.45,16.67,1.7,cycling
244,61000,42.0,0.0,17.0,0.0,14.0,0.0,cycling
245,61250,37.25,1.3,17.0,3.0,14.5,0.5,cycling
246,61500,23.5,2.5,15.0,3.0,16.0,2.0,cycling
247,61750,39.33,2.49,17.33,3.4,17.25,4.82,cycling
248,62000,36.75,0.83,18.0,1.73,15.5,2.29,cycling
249,62250,41.0,1.41,13.67,0.47,16.5,1.5,cycling
250,62500,38.33,1.89,15.67,2.62,20.0,3.08,cycling
251,62750,30.5,5.68,17.0,0.71,20.0,3.32,cycling
252,63000,35.0,6.04,16.75,5.31,15.67,3.3,cycling
253,63250,38.75,1.79,19.67,2.36,16.5,1.5,cycling
254,63500,34.5,1.5,17.33,3.09,17.5,1.5,cycling
255,63750,42.33,1.7,11.33,2.49,13.5,0.5,cycling
256,64000,37.0,4.06,18.0,2.16,21.75,2.28,cycling
257,64250,19.25,6.61,17.5,4.97,15.75,5.36,cycling
258,64500,39.0,2.45,17.33,3.3,17.33,5.19,cycling
259,64750,37.25,2.17,16.25,1.92,17.25,3.34,cycling
260,65000,40.5,2.06,14.75,2.49,14.75,1.79,cycling
261,65250,41.0,2.92,10.33,4.11,16.33,1.25,cycling
262,65500,28.5,7.5,20.0,1.58,22.0,1.22,cycling
263,65750,23.5,3.5,17.25,3.9,14.67,2.49,cycling
264,66000,35.75,7.33,18.0,3.67,15.25,2.17,cycling
265,66250,34.5,2.06,19.75,1.79,12.75,3.96,cycling
266,66500,41.33,2.05,12.0,0.0,14.5,0.5,cycling
267,66750,40.5,5.02,10.0,5.1,13.5,1.12,cycling
268,67000,32.25,3.9,17.25,0.83,12.75,5.12,cycling
269,67250,30.75,5.36,16.0,2.74,14.5,0.5,cycling
270,67500,37.5,4.03,17.67,2.49,16.5,0.5,cycling
271,67750,36.0,2.12,16.25,4.87,13.25,2.95,cycling
272,68000,43.0,1.58,11.75,4.09,12.25,1.64,cycling
273,68250,37.25,3.27,13.75,3.27,15.25,5.17,cycling
274,68500,31.75,4.71,19.25,1.3,17.75,3.7,cycling
275,68750,29.5,8.5,14.33,2.87,15.33,4.5,cycling
276,69000,35.5,4.72,18.25,4.26,11.67,4.64,cycling
277,69250,35.75,2.95,17.6,3.93,13.4,4.27,cycling
278,69500,41.75,1.79,13.5,1.66,15.25,1.64,cycling
279,69750,40.0,2.45,15.0,3.0,18.0,3.56,cycling
280,70000,29.5,8.38,18.25,2.77,22.5,0.5,cycling
281,70250,27.0,9.11,18.0,2.45,15.5,2.18,cycling
282,70500,37.33,4.99,18.5,2.29,11.33,3.3,cycling
283,70750,35.5,1.5,18.0,2.24,13.75,2.05,cycling
284,71000,42.0,2.12,16.67,0.94,13.0,1.63,cycling
285,71250,39.33,4.5,11.33,3.4,14.0,1.87,cycling
286,71500,33.0,3.67,21.0,2.12,16.0,3.16,cycling
287,71750,27.0,3.94,16.0,4.42,15.0,3.54,cycling
288,72000,38.75,1.09,17.5,2.29,18.0,3.67,cycling
289,72250,37.5,2.06,15.75,2.49,16.75,3.49,cycling
290,72500,40.0,1.22,15.75,2.28,14.25,1.3,cycling
291,72750,39.25,5.36,10.33,3.09,14.67,1.7,cycling
292,73000,31.0,6.12,19.25,1.79,13.25,4.76,cycling
293,73250,28.25,9.04,16.75,3.77,15.25,2.59,cycling
294,73500,37.5,4.72,19.75,1.79,11.0,6.75,cycling
295,73750,35.25,3.27,17.0,3.61,15.75,3.34,cycling
296,74000,41.25,1.3,16.0,1.41,14.33,0.47,cycling
297,74250,39.75,5.12,15.75,2.17,17.0,3.39,cycling
298,74500,28.75,9.18,21.67,1.7,21.0,2.45,cycling
299,74750,20.33,3.68,18.0,4.9,17.0,3.74,cycling
300,75000,40.67,3.4,22.0,1.0,14.67,2.05,cycling
301,75250,34.33,3.09,20.33,2.49,12.33,3.68,cycling
302,75500,37.75,3.27,14.75,2.17,14.25,1.92,cycling
303,75750,40.75,2.77,10.5,5.68,13.5,1.5,cycling
304,76000,34.0,2.55,17.75,1.79,16.25,2.49,cycling
305,76250,29.5,0.87,16.5,1.12,17.0,1.22,cycling
306,76500,30.0,7.58,11.75,4.6,19.5,1.5,cycling
307,76750,35.25,5.36,16.67,1.25,13.33,4.19,cycling
308,77000,35.0,2.12,17.0,1.41,14.0,7.87,cycling
309,77250,41.5,1.8,16.25,2.05,15.0,1.41,cycling
310,77500,35.67,4.92,15.25,3.19,15.33,2.49,cycling
311,77750,30.0,8.49,14.67,4.19,11.0,4.97,cycling
312,78000,30.75,7.63,14.5,5.59,20.0,1.41,cycling
313,78250,38.33,2.62,15.5,2.18,19.67,3.4,cycling
314,78500,37.5,2.96,18.0,1.87,18.5,2.29,cycling
315,78750,43.25,1.3,17.25,3.56,16.0,3.27,cycling
316,79000,38.5,2.29,15.67,2.49,22.75,1.3,cycling
317,79250,34.25,2.77,19.0,4.42,22.5,1.5,cycling
318,79500,36.0,2.12,19.75,4.76,21.25,3.11,cycling
319,79750,35.25,3.11,16.25,8.87,16.25,2.49,cycling
320,80000,40.5,1.5,20.67,2.05,23.0,2.55,cycling
321,80250,42.25,1.3,13.75,3.03,14.5,4.82,cycling
322,80500,33.25,5.02,14.5,2.5,20.25,2.17,cycling
323,80750,31.75,2.49,16.0,0.82,22.0,2.83,cycling
324,81000,35.33,5.91,18.0,3.74,20.0,1.41,cycling
325,81250,32.0,6.08,18.25,2.38,19.33,1.25,cycling
326,81500,41.25,1.48,18.75,3.11,22.75,3.27,cycling
327,81750,41.0,1.41,15.67,1.7,18.75,3.27,cycling
328,82000,32.0,2.16,13.0,6.16,19.25,3.11,cycling
329,82250,31.75,2.49,21.5,2.29,17.75,1.48,cycling
330,82500,29.5,5.12,21.0,0.0,17.33,2.49,cycling
331,82750,39.33,1.25,20.0,1.41,17.0,6.52,cycling
332,83000,42.5,0.87,14.0,6.38,17.67,7.36,cycling
333,83250,38.75,2.17,11.5,2.87,17.0,2.74,cycling
334,83500,32.67,2.49,17.25,2.86,22.0,1.41,cycling
335,83750,35.75,3.83,18.0,5.52,17.75,1.79,cycling
336,84000,33.0,4.24,20.0,1.41,18.0,1.87,cycling
337,84250,38.5,1.12,19.0,7.07,24.0,2.12,cycling
338,84500,42.5,0.87,13.75,1.92,19.75,3.49,cycling
339,84750,38.5,2.18,11.5,3.91,22.25,3.03,cycling
340,85000,31.75,2.68,17.25,2.59,19.75,2.77,cycling
341,85250,36.0,3.94,19.5,4.72,15.5,2.06,cycling
342,85500,35.5,4.92,19.25,3.03,22.5,1.12,cycling
343,85750,41.5,1.5,16.5,4.5,21.5,3.5,cycling
344,86000,37.75,5.17,11.25,6.5,18.25,3.49,cycling
345,86250,33.0,2.12,13.75,5.21,20.25,1.64,cycling
346,86500,30.5,5.12,21.25,2.49,14.75,2.38,cycling
347,86750,31.75,5.31,19.33,0.94,18.33,2.87,cycling
348,87000,40.0,1.41,18.75,3.27,20.67,3.68,cycling
349,87250,43.33,0.47,16.33,2.36,21.0,4.06,cycling
350,87500,41.25,2.49,12.25,3.9,20.75,1.79,cycling
351,87750,35.75,2.28,15.5,5.72,20.25,1.3,cycling
352,88000,33.75,3.27,16.33,5.79,17.25,2.59,cycling
353,88250,34.75,3.7,18.25,0.43,19.75,3.42,cycling
354,88500,39.25,2.05,17.67,4.5,22.67,3.4,cycling
355,88750,42.0,0.0,15.0,3.0,15.0,4.24,cycling
356,89000,38.0,2.92,16.25,0.83,18.5,2.96,cycling
357,89250,32.0,2.74,13.0,2.35,18.25,5.21,cycling
358,89500,33.5,5.5,19.67,4.99,17.0,1.41,cycling
359,89750,37.5,1.12,17.0,4.0,22.5,1.5,cycling
360,90000,41.25,1.3,16.25,4.97,25.0,1.22,cycling
361,90250,42.5,0.87,12.5,5.59,14.0,4.06,cycling
362,90500,39.0,2.55,13.75,5.07,20.25,1.92,cycling
363,90750,34.5,3.35,15.75,5.93,21.0,2.12,cycling
364,91000,29.5,4.5,16.5,6.87,17.5,1.5,cycling
365,91250,33.5,4.15,20.67,1.7,17.0,2.0,cycling
366,91500,40.67,1.25,15.5,4.72,23.0,2.0,cycling
367,91750,42.67,0.94,8.5,7.5,19.0,6.28,cycling
368,92000,35.75,3.9,14.25,5.54,24.0,0.82,cycling
369,92250,31.5,1.12,15.5,1.8,19.5,1.12,cycling
370,92500,32.0,7.18,15.75,6.5,16.0,4.64,cycling
371,92750,35.0,6.36,19.5,2.06,19.75,3.27,cycling
372,93000,41.25,1.3,17.0,5.24,20.25,6.53,cycling
373,93250,42.0,1.41,15.0,3.0,18.33,3.3,cycling
374,93500,38.33,0.94,15.33,0.47,21.67,2.05,cycling
375,93750,30.8,3.49,19.25,1.48,17.6,5.39,cycling
376,94000,36.33,0.47,19.25,5.02,18.0,1.0,cycling
377,94250,37.33,1.25,17.0,2.12,14.33,6.8,cycling
378,94500,41.5,0.87,15.5,7.23,20.5,5.59,cycling
379,94750,41.0,1.0,13.33,1.25,14.75,3.9,cycling
380,95000,34.25,3.03,12.5,4.72,16.5,2.29,cycling
381,95250,29.0,4.74,16.75,4.97,15.25,1.79,cycling
382,95500,31.4,5.0,19.0,2.92,17.25,3.27,cycling
383,95750,38.33,0.94,18.75,3.27,19.67,3.09,cycling
384,96000,41.0,1.63,17.33,2.62,18.75,6.53,cycling
385,96250,37.0,6.16,10.0,4.47,18.0,3.67,cycling
386,96500,35.0,1.41,15.0,2.45,20.25,2.49,cycling
387,96750,32.0,0.71,16.25,1.09,15.5,2.5,cycling
388,97000,36.0,4.95,20.25,5.54,16.0,1.22,cycling
389,97250,34.75,3.34,15.25,7.26,20.0,3.67,cycling
390,97500,40.25,1.64,18.0,3.61,22.5,2.96,cycling
391,97750,38.5,4.56,12.0,5.0,21.33,3.09,cycling
392,98000,32.25,2.49,14.0,3.54,16.5,2.87,cycling
393,98250,27.33,2.87,18.5,4.33,19.67,1.25,cycling
394,98500,32.5,4.5,19.5,2.06,18.75,1.92,cycling
