,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,41.75,1.79,8.75,6.87,23.25,0.83,cycling
1,250,39.5,3.57,15.0,0.0,19.25,3.27,cycling
2,500,35.0,1.41,19.33,1.25,19.5,3.2,cycling
3,750,36.0,0.0,18.5,0.5,21.25,4.76,cycling
4,1000,33.33,2.87,20.25,1.79,23.75,0.43,cycling
5,1250,38.5,1.5,18.67,2.62,22.33,1.7,cycling
6,1500,41.25,1.92,11.33,1.7,22.33,0.94,cycling
7,1750,40.5,3.2,13.0,2.16,13.5,4.56,cycling
8,2000,34.0,1.41,17.75,3.7,18.33,4.19,cycling
9,2250,34.25,1.3,17.5,0.5,18.25,4.26,cycling
10,2500,34.0,3.67,21.0,3.67,22.5,1.5,cycling
11,2750,38.33,2.05,18.33,2.49,22.25,1.3,cycling
12,3000,39.5,1.66,13.25,3.34,20.75,1.09,cycling
13,3250,40.5,2.96,14.33,3.4,13.67,3.09,cycling
14,3500,35.25,1.3,20.0,1.22,20.75,1.09,cycling
15,3750,35.25,1.3,13.5,3.35,19.25,2.49,cycling
16,4000,34.25,3.03,19.5,2.29,14.0,5.1,cycling
17,4250,37.5,1.5,18.0,4.24,15.0,3.24,cycling
18,4500,41.75,2.49,15.33,2.49,19.67,1.25,cycling
19,4750,38.75,3.7,12.75,1.3,16.0,2.92,cycling
20,5000,33.75,1.3,17.5,2.87,15.5,2.29,cycling
21,5250,35.25,1.3,17.0,1.22,19.0,0.71,cycling
22,5500,39.0,2.45,15.0,6.96,21.0,0.82,cycling
23,5750,37.0,3.56,14.75,4.97,14.67,4.92,cycling
24,6000,38.5,2.29,14.67,3.4,17.5,3.35,cycling
25,6250,41.75,3.27,11.5,0.87,17.5,2.87,cycling
26,6500,35.0,1.41,18.0,1.41,14.25,6.18,cycling
27,6750,34.5,1.5,13.0,3.32,18.5,2.29,cycling
28,7000,36.0,0.0,15.0,4.24,22.0,1.58,cycling
29,7250,34.5,3.35,18.25,4.87,18.0,3.67,cycling
30,7500,38.0,1.22,14.25,8.17,18.75,2.49,cycling
31,7750,41.75,1.79,13.0,3.54,17.0,5.34,cycling
32,8000,36.75,2.49,14.67,2.05,17.75,3.27,cycling
33,8250,35.0,1.22,11.75,5.21,19.75,2.17,cycling
34,8500,35.75,3.9,16.75,7.46,18.75,1.79,cycling
35,8750,37.0,2.74,18.25,4.32,17.0,2.16,cycling
36,9000,39.5,1.5,8.33,2.87,20.0,1.41,cycling
37,9250,43.25,1.3,13.25,1.48,20.5,1.5,cycling
38,9500,40.67,0.94,11.75,4.82,14.33,3.3,cycling
39,9750,36.0,0.0,20.25,3.9,16.75,4.26,cycling
40,10000,35.25,1.3,19.25,2.68,15.25,2.86,cycling
41,10250,35.5,4.5,16.5,5.85,20.25,1.92,cycling
42,10500,38.0,1.63,20.0,1.41,16.5,2.29,cycling
43,10750,41.25,2.17,15.75,5.36,17.75,3.7,cycling
44,11000,41.75,2.17,13.5,4.72,14.5,4.15,cycling
45,11250,34.75,2.49,14.33,4.5,12.75,7.29,cycling
46,11500,34.5,1.5,21.0,0.0,13.33,4.64,cycling
47,11750,29.25,7.08,15.33,4.03,15.33,1.25,cycling
48,12000,36.75,2.49,15.0,3.67,12.5,2.29,cycling
49,12250,40.25,3.03,15.75,2.49,17.33,0.94,cycling
50,12500,43.0,1.22,9.25,5.49,16.33,0.47,cycling
51,12750,36.75,1.3,13.0,2.24,14.25,5.12,cycling
52,13000,35.25,1.3,14.25,3.11,13.75,3.11,cycling
53,13250,31.5,2.6,15.75,4.44,13.0,2.12,cycling
54,13500,37.5,1.12,15.5,3.2,15.67,0.94,cycling
55,13750,42.0,2.12,17.33,3.86,16.67,1.25,cycling
56,14000,41.25,3.27,6.67,2.62,15.67,1.7,cycling
57,14250,35.25,1.3,13.25,1.79,14.0,7.04,cycling
