,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,32.0,4.85,17.5,3.35,22.5,3.2,cycling
1,250,40.5,1.12,14.0,2.24,21.75,1.3,cycling
2,500,40.5,2.6,11.33,4.5,18.25,5.31,cycling
3,750,34.5,1.5,20.67,2.87,19.0,2.83,cycling
4,1000,34.5,1.5,21.25,3.27,18.25,4.38,cycling
5,1250,32.25,2.86,21.5,2.29,23.5,2.6,cycling
6,1500,35.75,4.44,13.0,3.94,22.75,1.79,cycling
7,1750,41.5,1.12,13.0,2.94,19.75,1.79,cycling
8,2000,39.75,3.27,8.5,7.5,20.0,2.45,cycling
9,2250,30.75,2.49,20.25,4.92,16.33,5.25,cycling
10,2500,32.75,0.43,17.75,3.27,20.5,6.06,cycling
11,2750,32.75,2.17,19.0,4.06,21.0,3.67,cycling
12,3000,32.25,6.18,16.5,4.72,22.75,3.03,cycling
13,3250,41.25,0.83,14.25,3.9,22.25,1.3,cycling
14,3500,42.33,2.49,14.0,4.42,18.0,2.45,cycling
15,3750,34.25,1.79,20.5,4.56,19.5,2.69,cycling
16,4000,33.0,0.0,16.0,6.68,19.75,2.68,cycling
17,4250,32.25,3.27,19.5,3.35,22.0,3.67,cycling
18,4500,36.75,4.97,14.0,1.63,23.25,1.79,cycling
19,4750,42.75,0.83,17.5,4.09,21.75,0.83,cycling
20,5000,43.25,2.49,14.25,5.76,15.25,3.49,cycling
21,5250,34.5,3.35,11.25,7.89,15.0,5.43,cycling
22,5500,33.75,1.3,19.25,1.79,16.75,4.02,cycling
23,5750,32.75,3.27,18.75,2.49,19.0,5.7,cycling
24,6000,35.75,4.44,17.33,4.64,21.0,4.55,cycling
25,6250,40.75,1.09,11.8,2.93,21.2,2.4,cycling
26,6500,42.25,0.43,18.0,0.0,20.0,0.82,cycling
27,6750,38.75,3.9,10.0,3.32,16.75,1.09,cycling
28,7000,34.75,1.79,18.75,3.9,18.75,1.3,cycling
29,7250,35.0,1.41,21.75,2.49,18.0,3.27,cycling
30,7500,31.0,3.85,21.5,2.87,24.0,2.53,cycling
31,7750,38.0,5.66,17.0,3.56,21.0,3.0,cycling
32,8000,41.0,0.82,13.0,5.89,20.5,3.04,cycling
33,8250,42.75,2.28,16.25,3.03,18.25,3.9,cycling
34,8500,33.25,3.63,15.75,3.9,18.67,3.09,cycling
35,8750,33.75,1.3,23.33,0.94,11.67,7.76,cycling
36,9000,33.25,2.77,17.5,2.6,22.0,1.0,cycling
37,9250,36.75,3.9,19.5,3.2,20.75,3.83,cycling
38,9500,41.0,1.58,14.0,2.94,21.25,2.59,cycling
39,9750,41.25,1.92,15.0,3.56,19.0,1.41,cycling
40,10000,35.25,2.49,18.5,4.15,16.25,3.56,cycling
41,10250,35.5,1.5,24.0,0.0,17.5,2.5,cycling
42,10500,31.25,1.09,19.0,1.22,23.0,0.71,cycling
43,10750,34.0,2.12,21.0,3.0,24.67,3.3,cycling
44,11000,40.0,2.83,19.25,4.82,21.67,4.11,cycling
45,11250,39.25,0.43,18.0,3.67,19.0,5.1,cycling
46,11500,44.5,0.87,16.0,2.12,19.33,2.36,cycling
47,11750,38.5,4.15,18.5,2.29,14.25,4.82,cycling
48,12000,34.0,1.41,22.33,0.94,15.75,4.44,cycling
49,12250,34.67,1.25,16.33,0.94,22.75,1.09,cycling
50,12500,37.0,1.41,18.0,1.63,24.5,2.29,cycling
51,12750,39.0,1.87,14.75,3.63,18.75,3.27,cycling
52,13000,35.75,2.77,12.25,3.63,15.25,1.64,cycling
53,13250,31.75,4.02,13.5,1.5,18.5,3.2,cycling
54,13500,43.25,2.05,19.75,2.17,14.75,2.17,cycling
55,13750,42.0,1.22,17.5,1.5,19.5,2.87,cycling
56,14000,35.25,2.49,12.5,8.05,19.5,1.12,cycling
57,14250,31.0,1.22,19.0,2.83,19.75,1.79,cycling
58,14500,35.0,3.81,17.5,6.06,20.5,2.29,cycling
59,14750,35.25,3.77,16.67,2.36,20.5,0.87,cycling
60,15000,35.25,2.49,15.33,2.05,19.75,2.68,cycling
61,15250,42.5,2.5,17.75,3.11,18.0,4.95,cycling
62,15500,37.75,2.77,14.5,6.06,15.5,5.89,cycling
63,15750,33.75,1.3,18.33,0.47,16.33,4.99,cycling
64,16000,34.0,2.0,17.0,0.71,20.5,1.5,cycling
