,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,29.0,0.0,9.0,0.71,8.5,0.5,lying
1,250,29.0,0.0,8.0,0.71,8.5,0.5,lying
2,500,29.0,0.0,8.0,0.71,8.0,1.0,lying
3,750,28.5,0.5,8.25,0.43,8.75,0.43,lying
4,1000,29.0,0.0,8.75,1.09,9.0,0.0,lying
5,1250,29.0,0.0,8.75,1.09,9.0,0.0,lying
6,1500,29.0,0.0,8.75,1.09,9.0,0.0,lying
7,1750,29.0,0.0,8.53,0.62,8.8,0.54,lying
8,2000,29.0,0.0,8.53,0.62,8.8,0.54,lying
9,2250,29.0,0.0,8.5,0.5,8.5,0.5,lying
10,2500,29.0,0.0,7.25,0.43,8.75,0.43,lying
11,2750,29.0,0.0,7.25,0.43,9.0,0.0,lying
12,3000,29.0,0.0,7.0,0.0,8.75,0.43,lying
13,3250,29.0,0.0,7.33,0.47,8.67,0.47,lying
14,3500,29.0,0.0,8.5,0.5,8.75,0.43,lying
15,3750,29.0,0.0,8.5,0.5,9.0,0.0,lying
16,4000,29.0,0.0,7.5,0.5,8.67,0.47,lying
17,4250,29.0,0.0,7.75,0.43,8.5,0.5,lying
18,4500,29.0,0.0,6.67,0.94,8.5,0.5,lying
19,4750,29.0,0.0,6.5,0.5,8.5,0.5,lying
20,5000,29.0,0.0,6.5,0.87,9.25,0.43,lying
21,5250,28.75,0.43,6.75,0.83,9.0,0.0,lying
22,5500,28.75,0.43,7.25,0.83,9.0,0.0,lying
23,5750,28.75,0.43,7.25,1.09,9.0,0.0,lying
24,6000,29.0,0.0,6.67,0.47,9.0,0.0,lying
25,6250,29.0,0.0,7.0,0.71,8.5,0.5,lying
26,6500,28.75,0.43,8.0,0.82,9.0,0.0,lying
27,6750,29.0,0.0,8.0,1.0,8.5,0.5,lying
28,7000,29.0,0.0,7.2,1.17,8.5,0.5,lying
29,7250,29.0,0.0,7.75,1.09,9.0,0.0,lying
30,7500,29.0,0.0,4.67,0.47,9.75,1.3,lying
31,7750,29.0,0.0,4.0,1.63,11.0,0.82,lying
32,8000,28.75,0.43,5.0,0.0,10.0,1.0,lying
33,8250,29.0,0.0,3.0,0.82,7.5,0.87,lying
34,8500,29.0,0.0,4.0,0.0,4.75,1.3,lying
35,8750,29.0,0.0,6.0,2.0,9.0,3.54,lying
36,9000,28.5,0.5,4.75,1.3,9.25,2.17,lying
37,9250,29.0,0.0,6.0,2.45,5.75,1.48,lying
38,9500,29.0,0.0,6.25,2.68,7.5,1.5,lying
39,9750,29.0,0.0,8.5,1.8,9.25,0.43,lying
40,10000,28.75,0.43,7.0,2.12,11.0,1.22,lying
41,10250,29.0,0.0,7.25,1.3,10.75,1.09,lying
42,10500,29.0,0.0,6.67,0.47,11.67,0.47,lying
43,10750,29.25,0.43,5.0,2.16,10.67,1.25,lying
44,11000,29.0,0.0,6.25,1.3,11.25,0.83,lying
45,11250,29.0,0.0,4.0,1.0,9.67,0.47,lying
46,11500,29.5,0.5,5.6,0.8,10.4,1.02,lying
47,11750,29.75,0.43,6.0,0.0,10.0,0.82,lying
48,12000,29.75,0.43,5.5,0.87,11.5,0.5,lying
49,12250,29.33,0.47,6.25,0.83,12.0,0.0,lying
50,12500,29.0,0.0,7.75,0.83,11.75,0.43,lying
51,12750,28.75,0.43,8.25,0.83,11.75,0.43,lying
52,13000,28.67,0.47,8.33,0.47,11.25,0.83,lying
53,13250,28.5,0.5,8.75,0.43,11.25,0.43,lying
54,13500,28.67,0.47,8.0,0.82,11.5,0.5,lying
55,13750,28.75,0.43,6.5,1.12,11.0,1.22,lying
56,14000,29.75,0.43,6.5,1.8,12.25,0.43,lying
57,14250,29.0,0.0,6.0,0.71,12.0,0.0,lying
58,14500,29.25,0.43,3.67,0.47,11.5,1.8,lying
59,14750,29.5,0.87,3.0,2.16,11.75,1.09,lying
60,15000,28.5,0.87,5.0,2.55,12.0,0.0,lying
61,15250,28.5,1.12,7.0,2.12,11.0,0.71,lying
62,15500,27.75,0.83,7.0,2.0,9.67,0.94,lying
63,15750,26.5,0.5,7.33,2.36,11.5,0.5,lying
64,16000,26.5,0.87,7.33,1.25,12.25,1.09,lying
65,16250,27.0,0.0,6.5,3.57,10.25,1.3,lying
66,16500,26.0,0.82,5.0,1.0,9.0,1.41,lying
67,16750,26.67,0.47,8.0,0.82,8.0,0.71,lying
68,17000,28.25,0.43,8.0,3.0,6.33,1.25,lying
69,17250,28.0,0.71,4.25,1.48,7.25,1.48,lying
70,17500,29.5,0.5,0.0,0.0,8.0,1.87,lying
71,17750,29.75,0.43,3.5,1.5,9.5,0.87,lying
72,18000,29.25,1.3,4.67,2.87,9.5,1.5,lying
73,18250,26.25,1.48,2.5,1.12,10.25,1.09,lying
74,18500,27.0,0.0,5.33,3.3,6.75,2.59,lying
75,18750,27.0,0.0,11.75,0.43,6.75,1.3,lying
76,19000,27.25,0.43,10.75,1.09,6.5,1.12,lying
77,19250,27.25,0.43,10.25,0.83,6.0,0.71,lying
78,19500,28.5,1.12,6.25,1.09,6.25,1.48,lying
79,19750,27.5,0.87,4.5,1.5,7.33,1.25,lying
80,20000,26.75,0.43,3.0,0.82,10.0,1.0,lying
81,20250,26.5,0.5,4.33,0.47,10.33,0.47,lying
82,20500,25.75,0.83,0.0,0.0,9.33,1.25,lying
83,20750,27.0,0.0,10.0,1.0,7.25,1.79,lying
84,21000,25.75,0.83,3.5,0.5,8.5,0.5,lying
85,21250,27.0,0.0,7.75,1.09,9.33,0.47,lying
86,21500,27.0,0.0,3.0,0.0,10.33,0.94,lying
87,21750,25.25,0.83,4.0,0.82,9.5,1.12,lying
88,22000,24.5,0.5,5.0,1.58,8.75,0.43,lying
89,22250,24.5,0.5,6.33,2.05,8.5,0.5,lying
90,22500,26.0,1.22,5.5,2.5,9.0,0.0,lying
91,22750,27.0,0.0,5.33,0.94,8.75,0.43,lying
92,23000,27.0,0.0,6.75,0.43,8.5,0.5,lying
93,23250,27.0,0.0,7.0,0.0,9.0,0.0,lying
94,23500,27.0,0.0,6.5,0.5,9.0,0.0,lying
95,23750,27.0,0.0,7.25,1.09,9.0,0.0,lying
96,24000,27.0,0.0,8.0,0.0,8.33,0.47,lying
97,24250,27.0,0.0,8.0,0.71,9.0,0.0,lying
98,24500,27.0,0.0,7.0,0.71,8.75,0.43,lying
99,24750,27.0,0.0,7.75,0.83,9.25,0.43,lying
100,25000,27.0,0.0,8.33,0.47,9.0,0.0,lying
101,25250,27.0,0.0,8.5,0.5,9.0,0.0,lying
102,25500,27.0,0.0,7.5,0.5,8.75,0.43,lying
103,25750,27.0,0.0,6.25,0.43,8.75,0.43,lying
104,26000,27.0,0.0,6.25,0.43,8.75,0.43,lying
105,26250,27.0,0.0,8.33,0.47,9.0,0.0,lying
106,26500,27.0,0.0,6.75,0.83,9.0,0.0,lying
107,26750,27.0,0.0,7.0,0.71,9.0,0.0,lying
108,27000,27.0,0.0,8.33,0.94,9.0,0.0,lying
109,27250,27.0,0.0,8.33,0.94,9.0,0.0,lying
110,27500,27.0,0.0,5.0,0.82,8.33,0.94,lying
111,27750,27.0,0.0,7.5,0.5,7.75,0.43,lying
112,28000,27.0,0.0,7.0,0.0,7.5,1.12,lying
113,28250,27.0,0.0,7.0,1.22,9.0,0.0,lying
114,28500,27.0,0.0,7.75,0.83,8.5,0.5,lying
115,28750,27.0,0.0,8.0,0.71,8.75,0.43,lying
116,29000,27.0,0.0,7.0,1.0,8.75,0.43,lying
117,29250,27.0,0.0,6.5,0.87,9.0,0.0,lying
118,29500,27.0,0.0,6.67,0.94,9.0,0.0,lying
119,29750,27.0,0.0,7.0,0.82,9.0,0.0,lying
120,30000,27.0,0.0,7.0,0.0,9.0,0.0,lying
121,30250,27.0,0.0,7.67,0.47,9.0,0.0,lying
122,30500,27.0,0.0,8.0,0.71,8.5,0.5,lying
123,30750,27.0,0.0,7.25,0.43,9.0,0.0,lying
