,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,39.67,0.47,6.0,0.82,16.0,1.0,lying
1,250,39.5,0.5,4.5,1.12,17.75,0.43,lying
2,500,39.67,0.47,4.5,1.12,18.33,0.47,lying
3,750,39.5,0.5,4.5,2.06,17.5,0.5,lying
4,1000,39.33,0.47,5.33,0.47,17.0,0.71,lying
5,1250,39.5,0.5,5.0,2.0,15.0,0.0,lying
6,1500,39.67,0.47,4.67,2.62,16.67,1.25,lying
7,1750,39.67,0.47,7.5,1.8,16.67,1.25,lying
8,2000,39.25,0.43,9.0,0.0,17.0,0.71,lying
9,2250,39.5,0.5,8.0,0.82,14.75,0.43,lying
10,2500,39.33,0.47,6.5,3.04,16.33,1.25,lying
11,2750,39.25,0.43,8.0,0.82,15.33,0.47,lying
12,3000,39.67,0.47,6.5,1.12,17.0,1.41,lying
13,3250,39.5,0.5,3.5,0.5,16.0,1.0,lying
14,3500,39.5,0.5,4.5,2.5,14.33,0.94,lying
15,3750,39.25,0.43,4.33,1.25,16.25,1.64,lying
16,4000,39.0,0.0,2.0,0.0,18.25,1.09,lying
17,4250,39.5,0.5,4.5,1.5,16.5,0.87,lying
18,4500,39.25,0.43,4.75,1.79,17.0,1.22,lying
19,4750,39.67,0.47,1.67,0.94,15.67,1.25,lying
20,5000,39.5,0.5,3.0,0.0,15.5,2.29,lying
21,5250,39.5,0.5,8.75,0.83,12.5,1.12,lying
22,5500,39.5,0.5,4.67,3.3,13.75,1.09,lying
23,5750,39.25,0.43,6.0,3.27,11.25,0.43,lying
24,6000,39.25,0.43,13.67,1.25,8.33,0.94,lying
25,6250,39.5,0.5,13.67,0.94,9.5,0.5,lying
26,6500,39.33,0.47,14.75,0.43,5.0,1.0,lying
27,6750,40.67,1.25,13.33,1.25,5.67,1.7,lying
28,7000,41.75,0.43,12.0,0.0,7.25,0.43,lying
29,7250,47.5,4.33,12.75,1.3,9.75,1.48,lying
30,7500,56.25,0.83,18.25,0.83,13.5,1.5,lying
31,7750,51.75,2.17,15.67,3.3,12.33,1.89,lying
32,8000,52.25,1.92,16.75,2.28,13.0,3.32,lying
33,8250,53.75,0.43,16.0,0.71,11.0,2.74,lying
34,8500,53.0,0.71,13.25,1.09,12.75,0.83,lying
35,8750,54.0,0.0,17.75,0.43,10.25,2.05,lying
36,9000,53.33,0.47,14.0,2.74,6.67,2.49,lying
37,9250,50.67,0.47,11.33,0.94,6.75,4.02,lying
38,9500,49.75,1.09,11.5,2.69,5.5,0.5,lying
39,9750,46.25,1.09,9.0,5.72,9.75,3.56,lying
40,10000,44.75,0.43,10.75,3.27,13.75,0.83,lying
41,10250,48.0,0.0,8.5,3.84,6.75,3.96,lying
42,10500,47.0,0.71,15.0,0.0,10.25,2.05,lying
43,10750,45.75,0.83,12.5,0.87,10.75,1.09,lying
44,11000,45.5,0.5,10.33,1.7,9.25,1.79,lying
45,11250,45.0,0.0,5.33,2.49,11.67,1.25,lying
46,11500,45.25,0.43,2.0,1.0,12.67,0.47,lying
47,11750,45.0,0.0,1.0,0.0,11.75,0.43,lying
48,12000,45.0,0.0,2.75,1.48,11.0,1.22,lying
49,12250,44.75,0.43,8.0,1.41,11.0,0.82,lying
50,12500,44.5,0.5,9.5,0.5,9.75,0.43,lying
51,12750,43.0,0.71,9.0,0.0,9.25,0.43,lying
52,13000,42.67,0.47,8.75,0.43,11.33,0.47,lying
53,13250,42.33,0.47,7.67,0.47,11.75,1.09,lying
54,13500,42.0,0.0,9.0,0.0,12.5,0.5,lying
55,13750,42.0,0.0,9.0,0.0,13.0,1.0,lying
56,14000,42.5,0.5,9.25,0.43,14.0,1.0,lying
57,14250,42.5,0.5,9.0,0.0,14.33,0.47,lying
58,14500,42.25,0.43,9.75,0.43,14.25,0.83,lying
59,14750,42.0,0.0,10.0,0.0,14.0,0.71,lying
60,15000,42.25,0.43,9.75,0.83,13.5,1.12,lying
61,15250,42.5,0.5,9.33,0.47,12.33,0.47,lying
62,15500,42.67,0.47,9.5,0.5,12.0,0.0,lying
63,15750,42.2,0.4,6.5,0.87,11.8,0.4,lying
64,16000,42.0,0.0,6.0,0.82,12.33,0.47,lying
65,16250,42.0,0.0,6.33,0.47,12.0,0.0,lying
66,16500,42.25,0.43,8.75,0.43,13.25,0.83,lying
67,16750,42.0,0.0,9.0,0.0,12.5,0.5,lying
68,17000,42.25,0.43,9.0,0.0,12.0,0.0,lying
69,17250,42.25,0.43,9.0,0.0,12.0,0.0,lying
70,17500,42.5,0.5,8.25,0.43,11.25,0.83,lying
71,17750,42.0,0.0,7.5,0.5,11.0,1.0,lying
72,18000,42.0,0.0,8.5,0.5,12.0,0.0,lying
73,18250,42.0,0.0,9.0,0.0,12.0,0.0,lying
74,18500,42.0,0.0,9.33,0.47,12.0,0.0,lying
75,18750,42.0,0.0,8.25,0.83,12.25,0.43,lying
76,19000,42.0,0.0,5.33,1.7,12.67,0.94,lying
77,19250,42.4,0.49,4.4,2.33,12.0,0.0,lying
78,19500,42.0,0.0,9.0,0.71,12.25,0.43,lying
79,19750,42.25,0.43,8.75,2.77,11.5,1.5,lying
80,20000,42.0,0.0,7.33,1.25,11.75,1.79,lying
81,20250,42.25,0.43,10.75,1.09,7.25,3.03,lying
82,20500,42.5,0.5,8.5,1.12,8.25,2.59,lying
83,20750,42.25,0.43,9.5,0.87,9.0,3.0,lying
84,21000,42.25,0.43,8.5,1.5,12.0,0.0,lying
85,21250,42.0,0.0,4.0,1.0,10.67,1.25,lying
86,21500,42.5,0.5,1.0,0.0,11.75,0.43,lying
87,21750,42.0,0.0,0.0,0.0,12.75,0.83,lying
88,22000,42.0,0.0,3.5,1.5,12.0,0.0,lying
89,22250,42.0,0.0,4.0,1.58,12.25,0.43,lying
90,22500,42.5,0.5,4.33,0.94,12.5,0.5,lying
91,22750,42.0,0.0,3.0,0.0,11.25,1.3,lying
92,23000,42.0,0.0,1.5,0.5,8.67,0.47,lying
93,23250,42.0,0.0,3.75,1.3,8.75,1.09,lying
94,23500,42.0,0.0,3.0,0.0,6.5,4.5,lying
95,23750,42.25,0.43,5.33,0.94,11.5,0.87,lying
96,24000,42.33,0.47,3.67,0.47,11.5,0.5,lying
97,24250,42.25,0.43,2.67,1.25,10.75,0.43,lying
98,24500,42.25,0.43,2.0,0.0,12.0,1.41,lying
99,24750,42.25,0.43,5.33,0.94,12.75,0.83,lying
100,25000,42.25,0.43,4.33,1.25,12.5,0.87,lying
101,25250,42.25,0.43,0.0,0.0,12.5,1.12,lying
102,25500,42.0,0.0,0.0,0.0,13.0,1.22,lying
103,25750,42.5,0.5,4.5,0.5,10.75,1.3,lying
104,26000,42.0,0.0,2.33,0.47,9.0,0.0,lying
105,26250,42.5,0.5,0.0,0.0,9.33,0.47,lying
106,26500,42.0,0.0,0.0,0.0,10.0,0.82,lying
107,26750,42.0,0.0,0.0,0.0,9.75,0.43,lying
108,27000,42.0,0.0,0.0,0.0,10.5,1.12,lying
109,27250,42.25,0.43,0.0,0.0,11.0,1.58,lying
110,27500,42.25,0.43,1.33,0.47,10.33,0.94,lying
111,27750,42.0,0.0,5.0,1.63,10.67,0.47,lying
112,28000,42.0,0.0,5.0,2.16,12.67,0.94,lying
113,28250,42.25,0.43,2.5,0.5,13.5,0.5,lying
114,28500,42.0,0.0,1.0,0.0,13.0,1.22,lying
115,28750,42.25,0.43,0.0,0.0,13.25,1.3,lying
116,29000,42.0,0.0,2.0,0.0,13.0,1.22,lying
117,29250,42.25,0.43,0.0,0.0,11.75,0.43,lying
118,29500,42.25,0.43,1.0,0.0,12.33,0.47,lying
119,29750,42.25,0.43,3.25,0.43,13.25,1.3,lying
120,30000,42.25,0.43,6.0,0.82,13.33,1.25,lying
121,30250,42.0,0.0,6.5,1.5,12.67,0.47,lying
122,30500,42.2,0.4,4.25,1.48,10.75,2.28,lying
123,30750,42.67,0.47,5.25,2.59,13.33,3.09,lying
124,31000,42.0,0.0,3.0,0.0,10.0,1.41,lying
125,31250,42.25,0.43,6.67,1.25,11.67,0.47,lying
126,31500,42.25,0.43,6.67,1.25,11.67,0.47,lying
127,31750,42.42,0.49,8.08,3.99,7.27,2.18,lying
128,32000,42.42,0.49,8.08,3.99,7.27,2.18,lying
129,32250,42.25,0.43,5.33,1.25,6.25,1.92,lying
130,32500,42.25,0.43,4.5,1.12,6.5,2.29,lying
131,32750,42.5,0.5,8.0,4.18,3.75,2.49,lying
132,33000,42.25,0.43,8.0,0.0,7.0,0.0,lying
133,33250,42.33,0.47,8.67,0.47,5.67,2.62,lying
134,33500,42.25,0.43,4.5,2.69,3.0,2.45,lying
135,33750,42.33,0.47,7.5,1.5,2.67,1.7,lying
136,34000,42.0,0.0,4.75,2.05,1.5,0.5,lying
137,34250,42.25,0.43,7.0,1.63,1.0,0.0,lying
138,34500,42.5,0.5,4.33,1.7,0.0,0.0,lying
139,34750,42.5,0.5,3.0,0.82,1.0,0.0,lying
140,35000,42.33,0.47,7.0,1.0,3.5,0.5,lying
141,35250,42.5,0.5,6.0,0.0,1.0,0.0,lying
142,35500,42.5,0.5,4.5,1.5,3.0,2.0,lying
143,35750,42.5,0.5,4.67,1.25,4.33,1.7,lying
144,36000,42.5,0.5,2.5,1.5,8.0,1.41,lying
145,36250,42.25,0.43,4.5,1.5,9.25,0.83,lying
146,36500,42.0,0.0,6.5,0.5,12.0,0.0,lying
147,36750,42.33,0.47,7.25,1.3,9.67,0.94,lying
148,37000,42.0,0.0,4.5,1.12,9.67,0.47,lying
149,37250,42.5,0.5,4.33,0.47,9.5,0.5,lying
150,37500,42.5,0.5,5.0,0.71,10.0,0.82,lying
151,37750,42.33,0.47,4.33,0.47,9.25,0.43,lying
152,38000,42.25,0.43,4.67,0.47,9.0,0.0,lying
153,38250,42.0,0.0,4.75,0.43,9.0,0.0,lying
154,38500,42.5,0.5,4.25,0.43,9.75,0.83,lying
155,38750,42.5,0.5,5.0,0.0,10.0,1.0,lying
156,39000,42.5,0.5,5.0,0.71,10.5,1.12,lying
157,39250,42.5,0.5,4.75,0.43,9.33,0.47,lying
158,39500,42.5,0.5,5.0,0.0,10.5,1.12,lying
159,39750,42.5,0.5,4.0,0.82,9.75,0.43,lying
160,40000,42.5,0.5,3.0,0.82,10.0,1.0,lying
161,40250,42.5,0.5,2.67,0.94,10.5,0.5,lying
162,40500,42.67,0.47,3.0,0.71,10.0,0.82,lying
163,40750,42.5,0.5,4.0,0.0,11.25,0.83,lying
164,41000,42.25,0.43,5.5,0.5,11.0,0.0,lying
165,41250,42.25,0.43,5.0,0.0,12.0,0.71,lying
166,41500,42.0,0.0,4.33,0.94,11.5,0.5,lying
167,41750,42.5,0.5,4.75,0.43,11.75,0.43,lying
168,42000,42.0,0.0,4.75,0.43,11.75,0.43,lying
169,42250,42.5,0.5,4.5,0.5,11.75,0.43,lying
170,42500,42.0,0.0,5.75,0.43,11.67,0.47,lying
171,42750,42.0,0.0,5.0,0.71,11.67,0.47,lying
172,43000,42.0,0.0,5.33,0.47,11.67,0.47,lying
173,43250,42.5,0.5,5.0,0.82,12.0,0.0,lying
174,43500,42.25,0.43,3.5,0.87,12.0,0.0,lying
175,43750,42.0,0.0,4.25,1.3,11.75,0.43,lying
176,44000,42.0,0.0,6.25,0.83,11.33,0.47,lying
177,44250,42.25,0.43,5.0,0.71,10.75,0.83,lying
178,44500,42.5,0.5,6.0,1.22,11.25,0.43,lying
179,44750,42.25,0.43,6.75,0.43,12.0,0.0,lying
180,45000,42.33,0.47,4.5,0.5,12.0,0.0,lying
181,45250,42.0,0.0,5.67,0.47,11.25,0.43,lying
182,45500,42.0,0.0,4.25,1.64,11.5,0.5,lying
183,45750,42.25,0.43,5.5,3.64,11.0,1.22,lying
184,46000,42.25,0.43,6.33,2.05,11.75,0.43,lying
185,46250,42.0,0.0,5.75,2.49,12.0,0.0,lying
186,46500,42.0,0.0,5.0,4.32,11.75,0.43,lying
187,46750,42.25,0.43,6.0,2.45,11.5,0.5,lying
188,47000,42.25,0.43,5.33,2.62,12.2,0.4,lying
189,47250,42.25,0.43,6.0,2.83,12.0,0.0,lying
190,47500,42.0,0.0,7.33,2.36,12.0,0.0,lying
191,47750,42.25,0.43,2.67,1.7,11.75,0.43,lying
192,48000,42.0,0.0,2.0,0.0,12.0,0.0,lying
193,48250,42.25,0.43,2.67,0.94,12.5,0.5,lying
194,48500,42.25,0.43,5.0,1.41,12.0,0.0,lying
195,48750,42.0,0.0,5.5,0.5,11.5,0.87,lying
196,49000,42.0,0.0,7.33,1.25,12.25,0.43,lying
197,49250,42.0,0.0,8.75,0.43,12.0,0.0,lying
198,49500,42.25,0.43,8.75,0.43,12.0,0.0,lying
199,49750,42.0,0.0,8.5,0.5,12.25,0.43,lying
200,50000,42.0,0.0,8.5,0.5,12.0,0.0,lying
201,50250,42.25,0.43,9.0,0.0,12.0,0.0,lying
202,50500,42.5,0.5,9.0,0.0,12.0,0.0,lying
203,50750,42.5,0.5,9.0,0.0,12.0,0.0,lying
204,51000,42.0,0.0,8.75,0.43,12.0,0.0,lying
205,51250,42.0,0.0,8.5,0.5,12.0,0.0,lying
206,51500,42.25,0.43,8.0,0.0,12.0,0.0,lying
207,51750,42.33,0.47,7.33,0.47,11.5,0.5,lying
208,52000,42.25,0.43,6.75,0.43,11.5,0.5,lying
209,52250,42.0,0.0,6.67,0.47,11.75,0.43,lying
210,52500,42.0,0.0,8.5,0.87,11.75,0.43,lying
211,52750,42.25,0.43,8.0,0.71,11.33,0.47,lying
212,53000,42.5,0.5,7.5,0.5,11.0,1.22,lying
213,53250,42.0,0.0,3.33,0.47,11.5,0.5,lying
214,53500,42.25,0.43,5.67,2.05,11.25,0.43,lying
215,53750,42.0,0.0,7.75,1.09,11.25,0.83,lying
216,54000,42.25,0.43,7.67,0.47,11.0,0.82,lying
217,54250,42.25,0.43,6.33,0.47,10.33,0.47,lying
218,54500,42.0,0.0,4.75,0.43,10.0,0.82,lying
219,54750,42.0,0.0,4.75,1.3,11.25,0.83,lying
220,55000,42.67,0.47,7.5,1.12,12.0,0.0,lying
221,55250,42.0,0.0,7.5,1.5,12.0,0.0,lying
222,55500,42.25,0.43,7.25,0.43,12.0,0.0,lying
223,55750,42.0,0.0,6.67,0.47,12.0,0.0,lying
224,56000,42.0,0.0,7.67,0.94,12.33,0.47,lying
225,56250,42.0,0.0,10.0,0.71,11.75,0.43,lying
