,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,39.58,0.49,1.92,0.73,17.67,0.47,lying
1,250,39.25,0.43,2.0,0.71,17.75,0.43,lying
2,500,39.25,0.43,1.67,0.94,17.67,0.47,lying
3,750,39.5,0.5,2.67,0.47,17.75,0.43,lying
4,1000,39.5,0.5,1.0,0.0,17.75,0.43,lying
5,1250,39.5,0.5,1.0,0.0,17.5,0.5,lying
6,1500,39.25,0.43,1.0,0.0,17.33,0.47,lying
7,1750,39.25,0.43,2.0,0.82,17.67,0.47,lying
8,2000,39.67,0.47,1.67,0.47,17.67,0.47,lying
9,2250,39.0,0.0,2.0,0.0,16.75,1.09,lying
10,2500,39.33,0.47,1.67,0.47,15.75,0.83,lying
11,2750,39.5,0.5,1.75,0.83,16.0,1.22,lying
12,3000,40.0,0.0,4.5,0.5,18.0,0.0,lying
13,3250,39.5,0.5,3.67,0.94,17.5,0.5,lying
14,3500,39.25,0.43,2.67,1.25,16.75,0.83,lying
15,3750,39.67,0.47,5.5,0.5,18.0,0.0,lying
16,4000,39.33,0.47,6.0,0.0,17.33,0.47,lying
17,4250,39.5,0.5,5.0,0.0,17.75,0.43,lying
18,4500,39.25,0.43,5.25,0.43,17.0,0.71,lying
19,4750,39.0,0.0,3.0,0.71,17.0,0.71,lying
20,5000,39.0,0.0,2.5,0.5,17.0,0.0,lying
21,5250,39.25,0.43,2.5,0.5,16.75,0.43,lying
22,5500,39.5,0.5,4.0,0.0,16.75,0.83,lying
23,5750,39.67,0.47,3.25,0.43,17.33,0.94,lying
24,6000,39.33,0.47,2.67,0.47,17.33,0.47,lying
25,6250,39.0,0.0,3.0,0.0,17.0,0.0,lying
26,6500,39.67,0.47,3.0,0.0,17.33,0.47,lying
27,6750,39.0,0.0,2.5,0.5,16.5,0.5,lying
28,7000,39.25,0.43,2.0,0.0,16.25,0.83,lying
29,7250,39.5,0.5,2.67,0.47,16.25,1.3,lying
30,7500,39.25,0.43,3.5,0.5,16.0,1.0,lying
31,7750,40.0,0.0,3.67,0.47,17.0,0.0,lying
