,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,48.0,0.0,6.25,0.43,2.0,0.71,lying
1,250,48.0,0.0,6.0,0.0,1.67,0.94,lying
2,500,48.0,0.0,6.0,0.0,2.0,1.0,lying
3,750,48.0,0.0,5.25,0.43,2.67,0.94,lying
4,1000,48.0,0.0,5.5,0.5,2.0,0.82,lying
5,1250,48.0,0.0,6.25,0.43,1.33,0.47,lying
6,1500,48.0,0.0,6.33,0.47,1.0,0.0,lying
7,1750,48.0,0.0,6.25,0.43,1.5,0.5,lying
8,2000,48.0,0.0,6.0,0.0,2.0,0.82,lying
9,2250,48.0,0.0,6.0,0.0,1.5,0.5,lying
10,2500,48.0,0.0,6.0,0.0,1.67,0.94,lying
11,2750,48.0,0.0,6.0,0.0,2.0,0.82,lying
12,3000,48.0,0.0,5.67,0.47,2.0,1.0,lying
13,3250,48.0,0.0,5.0,0.0,1.75,0.83,lying
14,3500,48.0,0.0,5.25,0.43,2.67,0.94,lying
15,3750,48.0,0.0,5.0,0.0,1.75,0.83,lying
16,4000,48.0,0.0,5.0,0.0,2.25,0.83,lying
17,4250,48.0,0.0,5.0,0.0,2.0,0.82,lying
18,4500,48.0,0.0,5.25,0.43,2.0,0.71,lying
19,4750,48.0,0.0,6.0,0.0,1.25,0.43,lying
20,5000,48.0,0.0,6.0,0.0,1.75,0.83,lying
21,5250,48.0,0.0,6.0,0.0,1.5,0.5,lying
22,5500,48.0,0.0,6.0,0.0,2.0,0.82,lying
23,5750,48.0,0.0,6.0,0.0,1.0,0.0,lying
24,6000,48.0,0.0,6.0,0.0,1.33,0.47,lying
25,6250,48.0,0.0,5.67,0.47,1.0,0.0,lying
26,6500,48.0,0.0,5.75,0.43,1.0,0.0,lying
27,6750,48.0,0.0,5.75,0.43,1.5,0.5,lying
28,7000,48.0,0.0,5.75,0.43,1.33,0.47,lying
29,7250,48.0,0.0,5.5,0.5,2.5,0.5,lying
30,7500,48.0,0.0,5.75,0.43,2.0,0.82,lying
31,7750,48.0,0.0,5.67,0.47,1.5,0.5,lying
