,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,34.5,1.5,8.0,1.58,28.0,0.71,bending2
1,250,36.0,0.0,11.25,3.49,28.5,0.5,bending2
2,500,36.0,0.0,20.0,1.22,27.0,0.71,bending2
3,750,38.25,0.43,21.25,0.43,26.0,0.71,bending2
4,1000,37.5,1.12,22.0,0.82,23.67,2.49,bending2
5,1250,37.0,1.0,17.75,0.43,24.5,0.87,bending2
6,1500,37.33,0.94,16.75,2.17,25.33,1.25,bending2
7,1750,37.67,0.94,16.67,0.94,23.0,1.0,bending2
8,2000,36.67,0.47,17.33,0.47,20.75,1.64,bending2
9,2250,39.75,0.83,18.75,1.09,18.5,2.5,bending2
10,2500,40.0,1.22,16.0,3.08,22.0,1.22,bending2
11,2750,39.0,0.0,15.75,2.59,24.0,0.0,bending2
12,3000,38.75,0.43,14.25,1.92,24.0,0.0,bending2
13,3250,39.0,0.0,14.67,1.25,26.0,0.82,bending2
14,3500,39.0,0.0,18.0,0.0,24.25,0.43,bending2
15,3750,39.5,0.5,18.75,1.48,20.75,0.43,bending2
16,4000,40.0,0.71,18.0,0.0,23.75,0.83,bending2
17,4250,40.67,0.47,18.5,0.5,24.0,0.0,bending2
18,4500,40.33,0.94,16.0,1.63,22.75,0.83,bending2
19,4750,42.0,0.0,16.25,1.3,26.0,1.0,bending2
20,5000,42.0,0.0,13.5,1.12,28.0,1.22,bending2
21,5250,41.75,0.43,14.0,1.0,29.75,0.43,bending2
22,5500,41.75,0.43,18.25,0.83,29.75,0.43,bending2
23,5750,42.0,0.0,20.33,0.47,30.67,0.47,bending2
24,6000,41.67,0.47,20.5,0.5,30.33,0.47,bending2
25,6250,41.67,0.47,19.75,1.79,30.0,0.0,bending2
26,6500,41.0,0.82,23.0,0.71,30.33,0.47,bending2
27,6750,38.75,0.43,22.25,0.43,29.5,0.5,bending2
28,7000,38.33,0.47,23.0,0.82,28.75,1.09,bending2
29,7250,38.25,0.83,24.0,0.0,25.25,1.09,bending2
30,7500,38.5,0.87,24.0,0.0,26.75,0.43,bending2
31,7750,39.25,0.43,24.25,0.43,28.25,0.83,bending2
32,8000,38.5,0.5,23.5,0.87,29.0,0.71,bending2
33,8250,38.75,0.43,22.5,1.12,30.0,0.71,bending2
34,8500,39.0,0.0,20.0,1.41,29.67,0.47,bending2
35,8750,40.0,1.0,22.0,1.0,28.25,1.79,bending2
36,9000,41.5,0.5,24.0,0.0,30.0,0.0,bending2
37,9250,40.75,0.83,24.0,0.0,28.75,0.83,bending2
38,9500,40.5,0.5,24.0,0.0,27.25,0.43,bending2
39,9750,40.67,0.47,24.0,0.0,28.67,0.47,bending2
40,10000,39.8,0.75,24.0,0.0,28.0,0.63,bending2
41,10250,39.67,0.47,23.75,0.43,28.33,0.47,bending2
42,10500,39.75,0.83,23.5,0.5,29.25,0.83,bending2
43,10750,40.75,0.83,24.0,0.0,30.0,0.0,bending2
44,11000,40.33,0.47,24.0,0.0,29.25,0.83,bending2
45,11250,40.83,0.69,22.0,0.71,29.25,0.43,bending2
46,11500,41.0,0.82,21.25,0.43,29.33,0.47,bending2
47,11750,40.75,0.83,21.5,0.5,30.0,0.0,bending2
48,12000,41.25,0.83,21.25,1.09,30.0,0.0,bending2
49,12250,41.33,0.47,19.67,0.47,30.0,0.0,bending2
50,12500,41.5,0.5,20.5,0.87,30.0,0.0,bending2
51,12750,41.5,0.5,22.5,1.12,30.0,0.0,bending2
52,13000,41.0,1.0,23.75,0.43,29.75,0.43,bending2
53,13250,40.0,1.0,23.75,0.43,27.75,0.83,bending2
54,13500,40.25,0.83,24.0,0.0,29.25,0.83,bending2
55,13750,39.5,0.5,24.0,0.0,28.25,0.43,bending2
56,14000,39.5,0.5,24.0,0.0,27.0,0.0,bending2
57,14250,39.5,0.5,24.25,0.43,26.5,0.5,bending2
58,14500,39.0,0.0,24.0,0.0,26.25,0.83,bending2
59,14750,39.33,0.47,24.0,0.0,26.0,0.82,bending2
60,15000,38.67,0.47,24.0,0.0,27.0,0.0,bending2
61,15250,38.75,0.43,24.0,0.0,27.25,0.43,bending2
62,15500,40.0,0.71,24.0,0.0,29.5,0.5,bending2
63,15750,40.0,0.82,24.0,0.0,29.5,0.5,bending2
64,16000,39.75,0.83,24.0,0.0,29.75,0.43,bending2
65,16250,40.5,0.5,24.0,0.0,29.0,0.0,bending2
66,16500,41.0,1.0,24.0,0.0,29.5,0.5,bending2
67,16750,40.0,1.0,24.0,0.0,29.0,0.82,bending2
68,17000,39.25,0.43,24.0,0.0,27.5,0.5,bending2
69,17250,40.0,0.71,24.0,0.0,27.0,0.0,bending2
70,17500,41.25,0.83,24.25,0.43,29.0,1.0,bending2
71,17750,40.25,0.83,24.0,0.0,28.0,1.0,bending2
72,18000,39.75,0.83,24.33,0.47,26.25,0.83,bending2
73,18250,39.67,0.47,24.0,0.0,26.0,0.0,bending2
74,18500,40.5,0.5,24.0,0.0,26.25,0.83,bending2
75,18750,40.5,1.12,24.0,0.0,24.25,0.43,bending2
76,19000,40.67,0.47,22.33,0.94,23.75,0.43,bending2
77,19250,41.0,1.22,20.75,0.43,22.5,0.87,bending2
78,19500,40.0,1.0,21.5,0.5,23.25,1.3,bending2
79,19750,39.33,0.47,23.67,0.47,24.25,0.43,bending2
80,20000,38.5,0.5,24.0,0.0,21.5,0.5,bending2
81,20250,37.5,1.26,24.0,0.0,20.2,1.17,bending2
82,20500,35.0,1.58,24.0,0.0,19.25,0.83,bending2
83,20750,33.0,0.0,24.0,0.0,19.0,0.82,bending2
