,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,28.0,0.0,0.0,0.0,17.25,0.83,bending2
1,250,29.0,0.0,0.0,0.0,17.33,0.94,bending2
2,500,28.67,0.47,0.0,0.0,17.0,0.82,bending2
3,750,29.0,0.0,3.0,2.0,17.67,0.47,bending2
4,1000,29.0,0.0,3.33,0.47,18.0,1.0,bending2
5,1250,29.0,0.0,6.25,2.38,16.75,1.09,bending2
6,1500,30.0,0.0,9.0,1.63,18.5,0.87,bending2
7,1750,30.0,0.0,11.67,0.47,17.75,0.83,bending2
8,2000,30.0,0.0,11.0,0.71,19.0,1.41,bending2
9,2250,31.25,0.83,11.25,0.43,17.25,0.83,bending2
10,2500,30.0,0.0,11.0,0.82,17.5,0.87,bending2
11,2750,29.5,0.87,10.75,0.43,17.75,0.43,bending2
12,3000,28.0,0.0,12.0,0.0,18.25,0.43,bending2
13,3250,27.67,0.47,12.0,0.0,18.67,0.47,bending2
14,3500,27.0,0.0,12.0,0.0,18.67,0.94,bending2
15,3750,27.0,0.0,11.75,0.43,18.67,0.47,bending2
16,4000,27.0,0.0,12.0,0.0,18.5,0.5,bending2
17,4250,27.0,0.0,12.0,0.0,18.5,0.5,bending2
18,4500,27.0,0.0,11.5,0.5,18.0,0.0,bending2
19,4750,27.0,0.0,10.0,0.0,18.5,0.5,bending2
20,5000,27.0,0.0,9.5,0.5,18.0,0.0,bending2
21,5250,27.0,0.0,8.5,0.5,18.5,0.5,bending2
22,5500,27.0,0.0,9.0,0.0,19.0,1.0,bending2
23,5750,27.33,0.47,9.0,0.0,19.33,0.94,bending2
24,6000,27.25,0.43,9.0,0.0,19.25,0.83,bending2
25,6250,27.25,0.43,9.5,0.5,19.5,1.12,bending2
26,6500,27.0,0.0,11.0,0.71,20.75,0.43,bending2
27,6750,27.0,0.0,9.25,0.43,21.0,0.0,bending2
28,7000,27.0,0.0,8.0,0.71,20.5,0.5,bending2
29,7250,27.0,0.0,7.0,0.0,20.5,0.5,bending2
30,7500,27.0,0.0,6.5,0.5,20.67,0.47,bending2
31,7750,27.0,0.0,8.0,0.0,20.0,0.82,bending2
32,8000,27.25,0.43,6.0,0.0,20.5,0.5,bending2
33,8250,27.0,0.0,6.0,0.0,20.0,0.82,bending2
34,8500,27.0,0.0,8.5,0.87,19.33,0.94,bending2
35,8750,27.0,0.0,9.0,0.0,19.5,1.12,bending2
36,9000,27.0,0.0,9.75,0.83,20.5,0.5,bending2
37,9250,26.75,0.43,8.75,0.43,19.5,1.12,bending2
38,9500,26.75,0.43,5.5,1.8,20.0,1.0,bending2
39,9750,27.0,0.0,2.0,1.0,20.5,0.5,bending2
40,10000,27.0,0.0,0.0,0.0,19.25,0.43,bending2
41,10250,27.0,0.0,0.0,0.0,18.25,0.43,bending2
42,10500,27.0,0.0,0.0,0.0,17.67,0.47,bending2
43,10750,27.0,0.0,0.0,0.0,17.5,0.5,bending2
44,11000,27.0,0.0,0.0,0.0,17.75,0.43,bending2
45,11250,27.0,0.0,0.0,0.0,18.33,0.47,bending2
46,11500,27.25,0.43,0.0,0.0,18.33,0.47,bending2
47,11750,27.0,0.0,0.0,0.0,18.67,0.47,bending2
48,12000,27.0,0.0,1.0,0.0,18.0,0.0,bending2
49,12250,26.75,0.43,0.0,0.0,17.75,0.43,bending2
50,12500,26.4,0.8,0.0,0.0,17.6,0.49,bending2
51,12750,27.0,0.0,1.0,0.0,17.5,0.5,bending2
52,13000,27.5,0.5,1.0,0.0,16.5,1.12,bending2
53,13250,27.5,0.5,2.0,0.0,17.33,0.94,bending2
54,13500,27.0,0.0,0.0,0.0,17.5,0.5,bending2
55,13750,27.0,0.0,0.0,0.0,18.5,0.5,bending2
56,14000,27.75,0.43,0.0,0.0,18.5,0.5,bending2
57,14250,27.25,0.43,0.0,0.0,18.0,0.0,bending2
58,14500,27.0,0.0,0.0,0.0,18.0,0.0,bending2
59,14750,27.0,0.0,0.0,0.0,17.5,0.5,bending2
60,15000,27.0,0.0,0.0,0.0,17.5,0.5,bending2
61,15250,27.0,0.0,0.0,0.0,17.5,0.5,bending2
62,15500,27.25,0.43,0.0,0.0,18.0,0.0,bending2
63,15750,27.0,0.0,1.0,0.0,17.67,0.47,bending2
64,16000,26.67,0.47,3.0,0.0,18.5,0.87,bending2
65,16250,26.0,0.71,2.8,1.47,18.6,0.49,bending2
66,16500,25.25,0.43,2.5,0.5,18.75,0.83,bending2
