,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,42.0,0.0,18.5,0.5,12.0,0.0,bending1
1,250,42.0,0.0,18.0,0.0,11.33,0.94,bending1
2,500,42.75,0.43,16.75,1.79,18.25,0.43,bending1
3,750,42.5,0.5,16.75,0.83,19.0,1.22,bending1
4,1000,43.0,0.82,16.25,0.83,18.0,0.0,bending1
5,1250,43.67,0.47,12.75,0.83,19.0,0.82,bending1
6,1500,43.5,0.5,12.0,0.0,19.75,0.43,bending1
7,1750,43.5,0.5,13.75,0.83,18.5,0.5,bending1
8,2000,43.33,0.47,15.33,0.47,20.5,0.5,bending1
9,2250,43.5,0.5,18.0,1.87,20.5,0.87,bending1
10,2500,43.5,0.5,18.5,0.5,19.5,1.66,bending1
11,2750,43.75,0.83,19.67,0.47,16.0,0.82,bending1
12,3000,44.25,0.43,21.0,0.0,17.2,0.75,bending1
13,3250,44.0,0.71,21.0,0.0,16.5,0.87,bending1
14,3500,43.75,0.83,19.25,1.3,17.25,2.28,bending1
15,3750,43.75,0.43,20.0,1.41,19.33,0.94,bending1
16,4000,43.33,0.94,18.0,1.41,21.33,0.47,bending1
17,4250,42.5,0.87,13.75,1.3,19.5,1.66,bending1
18,4500,42.33,0.47,17.0,1.41,16.25,1.3,bending1
19,4750,41.75,0.43,17.25,0.83,14.0,1.0,bending1
20,5000,41.5,0.5,15.5,1.12,17.0,1.22,bending1
21,5250,42.0,0.0,16.5,0.5,19.25,0.83,bending1
22,5500,42.67,0.47,17.0,1.22,22.0,1.63,bending1
23,5750,42.0,0.0,15.0,0.0,23.5,0.5,bending1
24,6000,41.5,0.5,14.67,0.47,24.0,0.0,bending1
25,6250,40.75,0.83,15.0,1.22,23.75,0.43,bending1
26,6500,41.5,0.5,17.25,0.83,24.75,1.3,bending1
27,6750,42.0,0.0,16.0,0.0,27.33,0.47,bending1
28,7000,42.0,0.0,15.33,2.49,28.5,0.87,bending1
29,7250,42.0,0.0,8.0,3.27,26.75,1.79,bending1
30,7500,42.75,0.83,11.25,3.34,23.0,1.22,bending1
31,7750,42.67,0.47,10.67,1.25,21.0,0.0,bending1
32,8000,42.2,0.4,12.2,0.4,21.17,0.37,bending1
33,8250,42.75,0.43,14.5,0.5,21.0,0.0,bending1
34,8500,43.5,0.5,15.0,0.0,21.0,0.0,bending1
35,8750,43.67,0.47,15.0,0.0,21.33,0.47,bending1
36,9000,44.5,0.5,15.0,0.0,21.0,0.0,bending1
37,9250,44.5,0.5,14.75,0.43,21.25,0.43,bending1
38,9500,44.5,0.5,15.0,0.0,21.25,0.43,bending1
39,9750,44.25,0.83,14.5,0.5,21.0,0.0,bending1
40,10000,44.5,0.5,15.0,0.0,21.0,0.0,bending1
41,10250,44.5,0.5,15.0,0.0,21.0,0.0,bending1
42,10500,44.5,0.5,15.0,0.0,21.0,0.0,bending1
43,10750,44.5,0.5,14.75,0.43,21.0,0.0,bending1
44,11000,43.5,1.12,11.5,0.5,21.75,0.43,bending1
45,11250,42.25,0.43,15.25,4.44,23.25,1.92,bending1
46,11500,42.0,0.0,14.75,3.42,26.67,2.05,bending1
47,11750,44.0,0.82,13.67,1.25,30.25,0.43,bending1
48,12000,42.75,0.83,19.75,1.09,30.5,0.87,bending1
49,12250,42.0,0.0,20.25,0.83,30.75,0.83,bending1
50,12500,42.0,0.0,21.5,0.5,30.67,0.47,bending1
51,12750,42.25,0.43,24.0,0.0,30.0,0.0,bending1
52,13000,42.5,0.5,24.75,0.43,30.0,0.0,bending1
53,13250,42.5,0.5,26.33,0.47,30.0,0.0,bending1
54,13500,42.5,0.5,25.25,0.43,29.5,0.5,bending1
55,13750,42.67,0.47,24.5,0.5,29.0,0.0,bending1
56,14000,42.33,0.47,24.33,0.47,29.75,0.43,bending1
57,14250,42.8,0.4,24.8,0.4,29.5,0.5,bending1
58,14500,42.5,0.5,24.67,0.47,30.0,0.0,bending1
59,14750,42.5,0.5,25.0,0.0,29.25,0.43,bending1
60,15000,42.75,0.83,23.5,1.5,29.75,0.43,bending1
61,15250,42.75,0.43,13.25,2.86,30.5,0.5,bending1
62,15500,43.0,0.71,9.5,5.12,30.25,0.43,bending1
63,15750,42.75,0.83,12.5,5.17,30.0,0.0,bending1
64,16000,42.5,0.5,19.0,1.22,30.0,0.0,bending1
65,16250,42.67,0.47,13.0,2.55,30.33,0.47,bending1
66,16500,42.0,0.0,5.5,2.5,30.0,0.0,bending1
67,16750,41.75,0.43,4.0,0.0,30.0,0.0,bending1
68,17000,42.0,0.0,7.0,1.41,29.5,0.5,bending1
69,17250,42.0,0.0,8.25,1.09,30.0,0.0,bending1
70,17500,42.0,0.0,12.0,0.0,30.0,0.0,bending1
71,17750,42.0,0.0,14.67,2.05,30.0,0.0,bending1
72,18000,42.0,0.0,17.0,0.71,30.0,0.0,bending1
73,18250,42.0,0.0,15.5,0.5,30.0,0.0,bending1
74,18500,42.0,0.0,16.5,0.87,30.0,0.0,bending1
75,18750,42.0,0.0,12.5,2.29,30.0,0.0,bending1
76,19000,42.0,0.0,13.0,1.41,30.0,0.0,bending1
77,19250,42.0,0.0,14.25,1.48,30.0,0.0,bending1
78,19500,42.0,0.0,15.75,1.92,30.0,0.0,bending1
79,19750,42.0,0.0,18.0,0.0,30.0,0.0,bending1
80,20000,42.0,0.0,17.25,0.83,30.0,0.0,bending1
81,20250,42.0,0.0,17.25,1.79,29.75,0.43,bending1
82,20500,42.0,0.0,17.5,0.5,30.0,0.0,bending1
83,20750,42.0,0.0,18.0,0.0,30.0,0.0,bending1
84,21000,42.0,0.0,15.5,1.12,30.0,0.0,bending1
85,21250,42.67,0.47,13.67,2.49,30.25,0.43,bending1
86,21500,44.5,0.5,17.0,1.22,28.0,1.22,bending1
87,21750,45.0,0.0,13.0,1.0,26.5,0.87,bending1
88,22000,45.0,0.0,13.0,1.58,25.25,1.3,bending1
89,22250,43.75,1.09,12.5,0.87,22.25,1.3,bending1
90,22500,42.75,0.83,15.0,0.0,18.75,0.83,bending1
91,22750,42.0,0.0,12.5,1.5,17.5,0.5,bending1
92,23000,41.5,0.5,11.25,0.83,14.5,0.87,bending1
93,23250,42.0,0.0,14.25,0.83,15.5,1.8,bending1
94,23500,42.0,0.0,15.0,0.0,18.33,0.47,bending1
95,23750,42.0,0.0,14.5,0.5,20.75,0.43,bending1
96,24000,42.0,0.0,18.5,1.12,16.0,1.41,bending1
97,24250,42.0,0.0,17.25,0.83,15.75,0.83,bending1
98,24500,42.0,0.0,15.75,0.43,13.0,0.71,bending1
99,24750,42.0,0.0,14.0,0.82,14.25,1.3,bending1
100,25000,42.0,0.0,13.0,0.71,18.25,2.17,bending1
101,25250,42.25,0.43,12.0,0.0,21.25,0.43,bending1
102,25500,42.25,0.43,12.5,0.5,22.0,0.71,bending1
103,25750,42.25,0.43,13.0,0.0,21.5,0.5,bending1
104,26000,42.75,0.83,13.5,0.5,22.5,0.5,bending1
105,26250,43.0,0.71,12.5,0.5,22.75,0.43,bending1
106,26500,42.5,0.5,12.25,0.43,22.25,0.43,bending1
107,26750,43.0,1.0,12.0,0.0,23.0,0.0,bending1
108,27000,43.5,0.5,11.5,0.87,23.5,0.5,bending1
109,27250,43.67,0.47,12.0,0.0,23.33,0.47,bending1
110,27500,43.5,0.5,14.0,1.0,22.75,0.43,bending1
111,27750,43.5,0.5,15.75,0.83,21.25,0.43,bending1
112,28000,43.67,0.47,17.33,0.47,21.0,0.0,bending1
113,28250,44.5,0.5,18.0,0.0,21.0,0.0,bending1
114,28500,44.25,0.43,17.0,0.71,21.67,0.47,bending1
115,28750,44.0,0.71,16.25,0.43,22.0,0.71,bending1
116,29000,43.75,0.43,16.25,0.43,21.5,0.5,bending1
117,29250,43.75,0.43,15.0,0.0,21.25,0.43,bending1
118,29500,43.75,0.43,15.0,0.0,21.33,0.47,bending1
119,29750,43.75,0.43,16.0,0.71,22.0,0.71,bending1
120,30000,44.33,0.47,15.33,0.47,22.67,0.47,bending1
121,30250,44.5,0.5,16.0,0.71,22.5,1.12,bending1
122,30500,44.33,0.47,15.5,0.5,22.5,0.5,bending1
123,30750,44.5,0.5,15.0,0.0,23.5,0.5,bending1
124,31000,44.5,0.5,15.25,0.43,23.5,0.5,bending1
125,31250,44.5,0.5,15.0,0.0,23.5,0.5,bending1
126,31500,44.5,0.5,13.75,1.3,25.5,0.87,bending1
127,31750,44.5,0.5,10.25,1.09,24.75,0.83,bending1
128,32000,44.5,0.5,11.25,0.83,22.75,1.3,bending1
129,32250,44.5,0.5,6.5,0.5,24.25,0.43,bending1
130,32500,44.25,0.43,11.25,1.3,24.25,0.43,bending1
131,32750,43.75,0.83,15.0,0.0,21.67,0.94,bending1
132,33000,43.5,0.5,12.0,1.41,23.25,0.43,bending1
133,33250,43.0,0.71,11.5,0.87,21.5,0.87,bending1
134,33500,42.67,0.47,11.75,0.43,21.33,0.47,bending1
135,33750,42.33,0.47,10.25,1.09,21.0,0.0,bending1
136,34000,42.0,0.0,12.5,1.12,23.25,0.43,bending1
137,34250,42.0,0.0,15.33,0.47,21.25,0.43,bending1
138,34500,42.75,0.43,17.25,0.83,21.0,0.0,bending1
139,34750,43.5,0.5,18.0,0.0,21.0,0.0,bending1
140,35000,43.5,0.5,17.75,0.43,21.5,0.5,bending1
