,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,43.67,0.47,24.75,0.43,30.0,0.0,bending1
1,250,43.33,0.47,25.33,0.47,30.0,0.0,bending1
2,500,42.75,0.83,25.25,0.83,30.5,0.5,bending1
3,750,41.75,0.43,20.5,3.35,30.75,0.83,bending1
4,1000,42.5,0.5,20.75,4.55,31.75,0.43,bending1
5,1250,43.5,0.5,24.0,0.0,32.0,0.0,bending1
6,1500,42.75,0.43,22.67,1.25,32.0,0.0,bending1
7,1750,43.67,0.47,13.0,4.64,30.0,0.0,bending1
8,2000,43.5,0.5,20.0,1.22,30.0,0.0,bending1
9,2250,43.67,0.47,15.67,0.47,31.25,1.09,bending1
10,2500,43.75,0.43,19.0,2.0,32.75,0.43,bending1
11,2750,44.0,0.71,15.75,2.59,32.5,0.5,bending1
12,3000,44.0,0.71,13.33,0.94,33.0,0.0,bending1
13,3250,43.67,0.47,12.0,0.82,33.0,0.0,bending1
14,3500,43.5,0.5,8.25,3.27,32.5,0.5,bending1
15,3750,43.5,0.5,7.0,0.82,32.67,0.47,bending1
16,4000,43.67,0.47,11.25,1.92,32.0,0.0,bending1
17,4250,43.5,0.5,15.5,5.5,32.25,0.43,bending1
18,4500,43.33,0.47,18.67,2.87,32.25,0.43,bending1
19,4750,43.5,0.5,19.75,2.86,33.5,1.5,bending1
20,5000,44.25,0.83,22.75,0.83,33.0,0.0,bending1
21,5250,43.75,0.43,17.25,4.15,32.5,0.5,bending1
22,5500,43.5,0.5,14.75,0.43,32.0,0.0,bending1
23,5750,43.5,0.5,15.0,1.41,32.25,0.43,bending1
24,6000,43.5,0.5,14.75,1.09,32.5,0.5,bending1
25,6250,43.5,0.5,20.5,3.57,33.5,1.5,bending1
26,6500,43.75,0.43,24.0,0.0,33.0,0.0,bending1
27,6750,43.67,0.47,24.0,0.0,33.0,0.0,bending1
28,7000,43.5,0.5,24.0,0.0,33.0,0.0,bending1
29,7250,43.75,0.43,23.75,0.43,33.0,0.0,bending1
30,7500,43.33,0.47,24.0,0.0,33.0,0.0,bending1
31,7750,43.33,0.47,22.33,0.47,33.0,0.0,bending1
32,8000,43.5,0.5,23.0,1.73,32.5,0.5,bending1
33,8250,43.5,0.5,19.5,2.6,32.25,0.43,bending1
34,8500,43.5,0.5,18.0,1.22,32.25,0.43,bending1
35,8750,43.5,0.5,20.25,0.83,33.0,0.0,bending1
36,9000,43.5,0.5,20.25,0.43,33.0,0.0,bending1
37,9250,43.25,0.83,20.0,0.71,32.0,0.0,bending1
38,9500,43.5,0.5,24.0,0.0,33.0,0.0,bending1
39,9750,43.0,0.71,23.25,0.43,33.0,0.0,bending1
40,10000,43.25,0.83,23.0,0.82,33.0,0.0,bending1
41,10250,43.33,0.94,23.5,0.5,33.0,0.0,bending1
42,10500,43.25,0.83,21.25,0.43,33.0,0.0,bending1
43,10750,43.67,0.47,22.5,0.5,33.0,0.0,bending1
44,11000,43.5,0.5,24.0,0.0,33.75,1.3,bending1
45,11250,43.33,0.47,18.0,0.0,33.0,0.0,bending1
46,11500,43.0,0.82,18.0,0.0,33.0,0.0,bending1
47,11750,43.0,0.71,18.25,0.43,33.0,0.0,bending1
48,12000,43.5,0.5,18.5,1.12,32.75,0.43,bending1
49,12250,43.5,0.5,20.5,2.69,32.75,0.43,bending1
50,12500,43.25,0.83,21.5,0.5,32.5,0.5,bending1
51,12750,43.25,0.83,21.33,0.47,33.0,0.0,bending1
52,13000,43.5,0.5,22.5,0.87,33.0,0.0,bending1
53,13250,43.33,0.47,24.0,0.0,34.0,1.41,bending1
54,13500,43.0,0.82,18.33,0.47,34.5,1.5,bending1
55,13750,43.33,0.47,22.0,2.83,33.0,0.0,bending1
56,14000,43.5,0.5,18.25,0.43,33.0,0.0,bending1
57,14250,43.25,0.83,19.75,0.43,33.0,0.0,bending1
58,14500,43.5,0.5,23.5,0.5,33.0,0.0,bending1
59,14750,43.25,0.83,22.75,0.43,33.0,0.0,bending1
60,15000,43.5,0.5,23.75,0.43,33.0,0.0,bending1
61,15250,43.5,0.5,21.75,0.43,33.0,0.0,bending1
62,15500,43.5,0.5,21.25,0.83,32.5,0.87,bending1
63,15750,43.5,0.5,24.0,0.0,33.0,0.0,bending1
64,16000,43.5,0.5,20.33,2.62,32.33,0.47,bending1
65,16250,43.5,0.5,18.0,0.0,32.5,0.5,bending1
66,16500,43.5,0.5,17.5,1.12,31.75,0.43,bending1
