,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,42.33,3.4,16.25,3.11,18.0,2.45,walking
1,250,30.25,6.94,22.25,3.03,16.75,5.49,walking
2,500,30.0,5.72,20.5,3.04,22.33,1.25,walking
3,750,35.67,5.31,16.67,1.25,21.0,2.55,walking
4,1000,39.0,1.22,17.75,2.77,21.5,0.87,walking
5,1250,38.0,2.0,17.25,1.79,19.25,3.77,walking
6,1500,37.25,9.63,12.5,2.29,16.5,5.17,walking
7,1750,29.5,1.5,19.0,1.0,20.25,3.11,walking
8,2000,27.5,5.94,15.0,7.35,21.5,2.29,walking
9,2250,32.75,6.83,19.67,3.4,21.75,0.83,walking
10,2500,35.25,1.3,14.33,2.62,12.0,6.16,walking
11,2750,39.0,2.12,9.0,4.9,12.0,1.63,walking
12,3000,34.25,7.05,12.5,3.35,17.25,4.49,walking
13,3250,29.0,1.41,16.25,1.09,13.67,3.09,walking
14,3500,27.0,5.2,10.75,5.12,15.75,4.44,walking
15,3750,37.5,1.12,15.25,3.9,20.75,1.79,walking
16,4000,36.33,0.47,18.0,2.45,17.5,3.77,walking
17,4250,39.25,1.64,18.5,1.5,19.75,4.6,walking
18,4500,30.0,1.63,18.33,2.49,17.5,3.64,walking
19,4750,28.0,1.22,15.75,1.92,12.75,1.92,walking
20,5000,33.25,8.1,12.0,3.67,16.5,2.96,walking
21,5250,38.25,5.76,20.5,2.69,15.5,2.29,walking
22,5500,34.75,3.7,15.25,5.07,12.75,2.49,walking
23,5750,39.25,5.31,12.67,4.92,16.25,3.34,walking
24,6000,35.25,7.79,12.75,0.83,25.0,2.12,walking
25,6250,31.0,6.08,16.0,2.83,21.25,4.55,walking
26,6500,41.0,5.05,16.25,3.03,22.0,1.22,walking
27,6750,40.25,1.3,19.0,4.18,19.5,4.15,walking
28,7000,38.75,2.17,7.33,3.86,19.5,4.5,walking
29,7250,39.5,7.57,8.67,4.71,17.0,5.61,walking
30,7500,31.5,1.66,17.25,3.27,17.25,2.05,walking
31,7750,36.25,4.97,17.25,4.02,15.0,3.0,walking
32,8000,45.0,3.67,13.67,4.11,12.75,2.49,walking
33,8250,41.25,1.3,18.25,4.49,12.5,2.29,walking
34,8500,39.5,7.4,22.25,1.64,9.75,5.12,walking
35,8750,39.75,5.76,16.75,1.79,14.0,3.46,walking
36,9000,31.0,4.36,16.25,3.34,12.5,7.53,walking
37,9250,31.75,5.76,16.33,5.25,14.0,2.83,walking
38,9500,39.75,1.92,17.75,3.49,8.25,4.32,walking
39,9750,38.75,4.49,15.0,2.74,18.75,1.3,walking
40,10000,37.0,2.92,10.5,2.6,16.0,4.06,walking
41,10250,39.33,4.5,15.25,3.63,15.0,4.9,walking
42,10500,27.5,5.12,11.75,4.66,24.0,0.0,walking
43,10750,26.67,2.49,18.33,2.05,21.75,0.43,walking
44,11000,29.75,7.89,12.75,4.32,16.67,3.4,walking
45,11250,33.75,3.03,17.25,5.93,11.75,3.27,walking
46,11500,34.5,4.03,13.75,1.79,14.0,3.39,walking
47,11750,32.25,6.83,13.25,1.09,15.25,6.34,walking
48,12000,27.25,1.79,15.0,3.08,17.75,3.49,walking
49,12250,34.75,7.6,18.75,3.03,14.75,3.42,walking
50,12500,33.5,4.92,17.0,0.82,9.33,4.71,walking
51,12750,32.25,7.08,13.25,3.56,15.0,5.79,walking
52,13000,41.25,4.76,16.0,2.94,17.33,3.86,walking
53,13250,30.0,3.67,12.5,5.68,22.33,1.25,walking
54,13500,28.33,3.4,13.25,3.34,12.67,2.62,walking
55,13750,36.0,4.24,14.75,6.72,20.75,2.17,walking
56,14000,29.0,1.63,13.67,3.3,16.25,5.49,walking
57,14250,36.0,2.12,16.0,3.16,10.0,2.12,walking
58,14500,37.0,7.48,17.0,1.0,14.67,2.87,walking
59,14750,23.25,5.36,15.25,1.09,20.0,2.12,walking
60,15000,33.5,9.76,15.25,0.43,16.5,3.35,walking
