,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,24.75,5.76,13.25,3.03,18.75,1.48,walking
1,250,36.25,7.26,15.0,3.67,17.75,2.86,walking
2,500,37.0,3.94,20.25,1.3,16.25,1.64,walking
3,750,33.75,3.27,19.5,4.5,15.0,2.12,walking
4,1000,34.25,5.21,17.0,1.22,14.25,4.15,walking
5,1250,26.5,3.2,14.67,4.78,17.25,3.27,walking
6,1500,28.75,5.45,16.33,3.86,20.67,2.49,walking
7,1750,41.33,2.87,15.5,2.29,11.0,7.79,walking
8,2000,29.33,0.94,19.0,0.82,10.0,6.82,walking
9,2250,31.5,5.94,12.75,3.56,17.0,1.41,walking
10,2500,36.25,10.69,16.25,1.3,18.0,3.0,walking
11,2750,26.5,5.89,20.0,2.35,16.75,3.96,walking
12,3000,32.75,6.06,15.5,7.3,17.25,3.27,walking
13,3250,39.25,5.63,20.75,3.27,18.25,2.77,walking
14,3500,31.75,5.31,14.25,3.9,22.75,4.6,walking
15,3750,33.5,4.5,14.0,2.74,17.25,4.32,walking
16,4000,33.0,5.61,17.67,0.47,15.67,5.19,walking
17,4250,33.0,3.0,15.0,4.9,15.25,3.27,walking
18,4500,33.25,6.91,19.25,2.95,18.25,1.79,walking
19,4750,34.5,3.35,18.67,1.25,19.75,1.09,walking
20,5000,34.5,4.5,16.0,8.46,9.75,3.34,walking
21,5250,34.33,4.19,20.75,1.79,13.0,3.27,walking
22,5500,39.33,8.81,18.33,0.47,23.75,1.64,walking
23,5750,27.5,1.5,11.75,2.49,16.0,6.96,walking
24,6000,30.5,6.98,18.0,0.71,19.75,2.77,walking
25,6250,41.0,3.67,15.5,3.35,15.0,4.58,walking
26,6500,26.5,8.26,14.25,1.3,14.5,2.18,walking
27,6750,34.25,7.95,15.0,1.63,17.33,3.3,walking
28,7000,35.0,5.87,13.5,1.66,14.25,2.28,walking
29,7250,30.5,1.5,9.25,3.63,19.0,0.71,walking
30,7500,39.0,5.72,16.75,4.6,14.0,6.38,walking
31,7750,34.0,9.25,17.75,2.17,12.5,2.29,walking
32,8000,30.0,4.74,11.5,5.17,16.25,3.7,walking
33,8250,39.67,2.62,11.33,2.49,12.5,2.5,walking
34,8500,33.75,7.5,12.75,3.96,16.0,4.06,walking
35,8750,30.0,1.87,11.75,6.68,15.75,0.83,walking
36,9000,37.25,7.15,12.75,1.92,13.0,2.12,walking
37,9250,35.5,3.91,13.75,5.21,12.33,2.05,walking
38,9500,32.75,2.68,16.0,2.16,11.33,2.62,walking
39,9750,36.25,2.17,13.5,1.5,15.33,2.49,walking
40,10000,28.33,3.4,13.33,1.7,23.5,0.5,walking
41,10250,22.0,2.55,12.75,4.66,16.25,3.27,walking
42,10500,38.0,1.63,19.67,1.7,15.5,1.66,walking
43,10750,34.25,2.17,15.75,3.27,12.25,6.5,walking
44,11000,36.0,2.12,14.67,4.19,19.25,2.86,walking
45,11250,35.5,7.4,16.33,0.94,16.75,1.64,walking
46,11500,25.5,6.18,15.5,0.87,10.33,1.89,walking
47,11750,28.5,6.54,14.0,4.06,17.5,2.29,walking
48,12000,31.75,7.01,16.75,4.6,11.25,4.32,walking
49,12250,28.25,5.31,13.75,4.76,16.33,2.87,walking
50,12500,33.25,6.14,15.75,3.96,14.67,2.05,walking
51,12750,34.25,9.96,11.33,1.89,16.33,5.91,walking
52,13000,20.5,5.02,16.0,1.58,15.25,2.86,walking
53,13250,36.75,5.54,16.0,2.74,12.25,5.21,walking
54,13500,38.67,1.25,19.75,4.55,19.67,3.3,walking
55,13750,39.5,2.6,11.67,0.94,19.25,3.03,walking
56,14000,32.33,8.06,10.33,5.31,14.33,2.62,walking
57,14250,34.0,4.64,11.5,2.29,19.25,6.5,walking
58,14500,28.0,4.18,14.0,4.0,10.75,5.97,walking
59,14750,38.0,4.06,10.75,5.85,12.75,6.5,walking
60,15000,31.25,2.77,18.0,4.3,10.67,4.99,walking
61,15250,32.0,5.7,22.0,1.41,14.0,5.89,walking
62,15500,37.75,9.47,12.0,4.64,13.25,1.79,walking
63,15750,32.33,2.62,17.75,0.43,17.33,1.89,walking
64,16000,31.0,4.08,16.33,7.41,16.67,1.7,walking
65,16250,33.5,2.18,15.5,2.5,19.0,2.45,walking
66,16500,35.75,2.17,14.5,4.09,11.75,6.38,walking
67,16750,34.25,3.49,13.0,6.56,22.0,1.41,walking
68,17000,40.33,5.25,7.5,4.5,17.67,3.86,walking
69,17250,23.5,4.15,12.0,3.08,17.75,1.48,walking
70,17500,32.5,5.68,16.5,4.72,12.25,6.42,walking
71,17750,36.0,5.61,21.25,4.76,14.25,2.28,walking
72,18000,38.0,2.12,17.33,1.7,16.0,2.0,walking
73,18250,34.5,10.5,12.5,2.5,16.0,4.55,walking
74,18500,36.0,6.75,16.0,1.87,14.75,5.45,walking
75,18750,26.25,3.9,15.5,3.2,15.5,7.09,walking
76,19000,38.25,3.9,17.33,1.25,18.0,0.0,walking
77,19250,36.0,2.12,18.67,1.7,7.33,4.5,walking
78,19500,34.0,1.73,17.5,2.69,12.0,0.0,walking
79,19750,40.0,3.56,8.25,2.49,19.67,2.36,walking
80,20000,28.75,5.89,16.0,1.41,17.5,2.5,walking
81,20250,30.0,2.45,15.67,1.7,18.75,0.83,walking
82,20500,36.5,9.07,15.75,2.49,17.5,1.5,walking
83,20750,33.75,1.3,17.0,3.67,15.75,2.59,walking
84,21000,37.0,1.22,19.0,1.22,17.75,1.79,walking
85,21250,39.0,3.56,13.33,3.09,17.5,0.5,walking
86,21500,24.5,8.44,15.67,3.3,19.4,3.83,walking
87,21750,30.25,7.66,21.0,2.74,18.75,4.97,walking
88,22000,37.5,1.5,17.75,3.96,17.5,2.5,walking
89,22250,30.0,0.82,19.25,3.03,22.33,1.25,walking
90,22500,36.0,5.52,13.25,1.48,18.0,2.55,walking
91,22750,41.33,8.06,18.0,2.45,21.5,1.5,walking
92,23000,25.25,4.71,20.25,1.79,21.0,2.12,walking
93,23250,29.75,4.71,16.25,5.17,17.0,3.24,walking
