,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,35.75,7.05,16.0,3.16,14.75,3.9,walking
1,250,39.0,3.0,21.0,1.0,17.0,5.79,walking
2,500,31.0,6.2,15.75,0.83,22.0,1.0,walking
3,750,42.75,3.34,17.25,2.17,19.25,3.03,walking
4,1000,41.0,0.71,13.0,3.39,13.5,7.02,walking
5,1250,38.75,4.71,11.33,0.94,12.25,3.63,walking
6,1500,41.0,5.05,10.5,4.03,17.5,6.06,walking
7,1750,32.25,3.96,9.33,3.4,20.0,2.83,walking
8,2000,28.0,5.1,16.75,1.3,7.67,4.11,walking
9,2250,34.0,3.46,18.75,2.28,18.25,2.59,walking
10,2500,36.0,0.0,18.0,0.82,14.25,1.79,walking
11,2750,38.5,2.18,11.75,4.87,15.5,2.29,walking
12,3000,36.5,9.39,10.75,2.95,14.75,1.92,walking
13,3250,30.5,0.87,13.75,2.38,19.5,4.39,walking
14,3500,30.25,7.05,13.25,6.22,14.0,3.39,walking
15,3750,43.25,3.03,13.67,1.89,20.0,3.74,walking
16,4000,32.5,4.97,10.5,6.22,12.25,3.63,walking
17,4250,35.5,4.5,14.0,3.24,18.33,3.09,walking
18,4500,37.5,3.35,16.0,2.16,16.0,3.74,walking
19,4750,28.0,3.74,17.75,4.76,16.0,3.74,walking
20,5000,34.0,6.68,15.67,2.62,8.0,4.55,walking
21,5250,43.75,1.09,16.5,4.97,19.25,5.36,walking
22,5500,39.75,1.92,15.0,6.04,17.5,2.18,walking
23,5750,36.0,2.83,11.5,4.5,9.25,5.85,walking
24,6000,33.5,8.96,17.5,2.96,12.25,3.9,walking
25,6250,24.75,3.11,16.25,3.63,15.0,3.54,walking
26,6500,34.5,5.02,11.33,7.04,14.25,0.83,walking
27,6750,36.75,2.49,14.75,4.55,9.75,3.77,walking
28,7000,34.5,3.35,19.0,1.58,14.0,4.74,walking
29,7250,37.75,4.32,13.5,4.56,17.75,3.77,walking
30,7500,28.75,2.05,16.0,3.54,18.25,1.79,walking
31,7750,29.5,3.91,18.25,3.27,18.5,2.18,walking
32,8000,41.25,4.32,13.67,6.13,15.67,4.5,walking
33,8250,35.5,2.5,18.5,3.57,13.75,1.48,walking
34,8500,38.33,1.25,12.0,2.55,17.67,1.25,walking
35,8750,35.5,8.96,16.0,2.12,17.5,0.87,walking
36,9000,28.75,0.43,16.75,2.59,15.25,4.97,walking
37,9250,27.0,8.83,15.33,2.05,14.75,3.49,walking
38,9500,40.0,5.61,17.5,4.77,7.5,5.22,walking
