,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,35.75,2.77,14.67,2.05,14.0,0.0,walking
1,250,40.0,4.06,12.0,3.94,13.0,7.38,walking
2,500,33.0,4.24,14.0,1.0,15.67,2.62,walking
3,750,30.25,0.43,15.25,2.77,20.25,7.4,walking
4,1000,40.0,0.82,13.25,5.8,21.0,2.94,walking
5,1250,34.5,1.5,13.0,1.87,16.25,4.49,walking
6,1500,35.5,3.91,14.5,3.77,17.5,1.12,walking
7,1750,38.67,6.94,18.33,1.25,18.25,1.79,walking
8,2000,27.75,6.83,9.5,4.97,17.5,3.57,walking
9,2250,27.75,3.9,17.25,2.49,14.5,2.6,walking
10,2500,38.25,4.32,17.5,4.15,18.75,4.44,walking
11,2750,32.75,2.17,18.25,2.86,20.25,3.56,walking
12,3000,33.25,3.9,16.5,1.12,18.0,0.0,walking
13,3250,40.5,3.35,14.5,2.87,15.0,4.3,walking
14,3500,25.75,7.95,14.25,4.44,19.25,4.55,walking
15,3750,25.5,2.69,16.5,3.2,18.25,2.95,walking
16,4000,34.5,9.07,17.25,2.49,20.5,2.29,walking
17,4250,38.25,2.86,17.75,4.6,23.5,0.87,walking
18,4500,35.0,2.12,20.25,3.27,19.75,2.95,walking
19,4750,42.75,2.49,14.5,2.5,21.25,1.09,walking
20,5000,38.5,3.77,16.0,4.85,16.75,5.36,walking
21,5250,37.25,1.09,16.5,3.77,12.0,4.64,walking
22,5500,35.0,5.74,18.5,4.33,13.5,3.84,walking
23,5750,37.25,4.09,18.5,1.5,19.25,2.95,walking
24,6000,39.75,2.49,11.25,1.92,17.0,2.35,walking
25,6250,39.5,5.59,5.0,5.66,20.0,1.41,walking
26,6500,37.0,4.18,13.67,2.36,21.0,3.0,walking
27,6750,33.33,6.8,17.75,3.56,15.0,0.0,walking
28,7000,41.67,4.92,10.67,3.68,17.67,2.05,walking
29,7250,34.67,3.4,18.0,2.94,17.75,3.56,walking
30,7500,34.75,3.03,17.25,2.86,23.0,1.0,walking
31,7750,41.25,4.32,15.33,0.47,18.25,1.79,walking
32,8000,36.0,7.04,12.67,4.99,19.25,6.02,walking
33,8250,28.75,1.48,6.25,3.34,16.0,4.58,walking
34,8500,33.0,4.24,14.5,4.92,19.75,3.77,walking
35,8750,37.25,2.49,13.0,6.16,16.5,3.04,walking
36,9000,38.75,0.43,19.75,3.27,14.0,5.34,walking
