,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,38.5,3.77,15.5,1.8,20.5,1.66,walking
1,250,33.67,3.86,13.33,3.4,16.0,5.0,walking
2,500,40.33,6.55,9.67,3.3,18.0,4.24,walking
3,750,34.5,5.59,15.33,4.5,22.75,1.64,walking
4,1000,31.75,4.21,17.25,1.92,20.25,4.26,walking
5,1250,39.0,3.0,13.25,4.21,11.25,1.92,walking
6,1500,37.25,2.49,16.33,0.94,11.0,0.82,walking
7,1750,37.5,3.35,21.0,4.24,18.33,0.47,walking
8,2000,41.33,4.5,22.75,2.17,14.67,2.87,walking
9,2250,31.75,1.3,15.25,3.27,12.75,1.92,walking
10,2500,26.33,1.7,15.0,0.0,19.0,0.0,walking
11,2750,36.67,5.73,19.33,1.25,10.75,7.89,walking
12,3000,37.33,1.25,21.25,1.79,13.0,1.41,walking
13,3250,33.0,5.79,17.5,1.12,17.25,3.9,walking
14,3500,36.5,7.89,12.25,4.44,15.25,7.82,walking
15,3750,30.0,6.48,13.33,1.25,18.75,2.49,walking
16,4000,23.75,5.49,17.75,2.05,20.75,2.17,walking
17,4250,36.0,6.96,13.25,5.76,14.5,4.27,walking
18,4500,33.5,3.91,10.0,4.08,18.75,2.28,walking
19,4750,32.5,2.87,10.0,1.87,13.0,1.22,walking
20,5000,38.5,4.33,17.25,3.11,15.0,7.14,walking
21,5250,25.0,1.0,14.33,0.94,13.33,3.68,walking
22,5500,23.0,4.0,16.5,1.5,9.5,0.5,walking
23,5750,37.5,4.5,16.0,3.67,20.0,1.0,walking
24,6000,27.0,6.36,16.0,1.41,13.0,1.41,walking
25,6250,30.75,6.14,16.0,3.39,18.5,5.94,walking
26,6500,33.25,10.11,14.0,2.45,17.33,5.19,walking
27,6750,31.33,1.25,14.0,2.74,20.67,2.87,walking
28,7000,24.0,4.24,19.5,2.87,16.75,4.44,walking
29,7250,35.0,8.75,19.5,1.8,16.33,3.68,walking
30,7500,35.0,1.41,15.0,4.24,16.25,1.92,walking
31,7750,36.25,0.43,24.5,0.5,16.0,2.35,walking
32,8000,42.75,1.92,19.0,4.12,18.5,2.06,walking
33,8250,32.75,4.21,11.75,4.76,15.75,4.15,walking
34,8500,30.0,2.45,17.25,3.56,21.33,0.47,walking
35,8750,37.5,5.32,18.5,0.5,19.25,3.03,walking
36,9000,40.0,3.24,17.5,3.77,18.0,3.67,walking
37,9250,31.0,8.4,20.75,3.42,17.0,5.05,walking
38,9500,41.0,3.81,19.25,1.3,17.25,4.32,walking
39,9750,28.0,5.87,16.0,1.87,15.25,5.63,walking
40,10000,30.75,5.12,17.75,2.86,19.75,2.49,walking
41,10250,35.75,3.49,10.5,4.5,14.75,3.42,walking
42,10500,36.33,6.02,24.0,0.0,18.0,2.16,walking
43,10750,37.5,4.56,13.75,7.01,19.0,3.61,walking
44,11000,36.75,13.27,10.75,4.09,15.0,2.45,walking
45,11250,31.25,6.61,15.25,4.76,18.75,1.79,walking
46,11500,26.75,8.9,12.75,1.3,18.25,1.79,walking
47,11750,37.0,5.1,14.75,3.11,18.67,0.94,walking
48,12000,32.33,3.3,16.0,2.16,16.0,3.67,walking
49,12250,36.67,0.94,17.67,2.87,14.5,5.32,walking
50,12500,42.5,3.5,14.5,3.57,16.0,0.82,walking
51,12750,35.25,6.5,14.75,2.49,19.5,3.2,walking
52,13000,25.0,2.45,17.25,1.79,17.0,5.96,walking
53,13250,40.25,4.76,15.25,3.27,16.5,2.6,walking
54,13500,36.75,5.36,18.25,5.63,17.5,2.5,walking
55,13750,35.0,5.61,22.5,2.69,17.5,3.5,walking
56,14000,40.25,6.61,10.5,2.69,16.5,2.96,walking
57,14250,29.25,2.59,16.67,0.94,15.75,3.49,walking
58,14500,27.25,6.61,18.75,2.28,15.0,0.0,walking
59,14750,42.0,5.52,16.67,1.25,10.0,5.1,walking
60,15000,33.25,1.79,21.0,0.0,17.67,0.47,walking
61,15250,36.0,4.24,17.5,1.66,17.67,2.49,walking
62,15500,40.5,5.68,17.75,0.83,16.25,2.86,walking
63,15750,33.0,0.0,17.75,2.86,17.33,2.62,walking
64,16000,32.0,4.34,14.25,2.86,13.8,5.56,walking
65,16250,41.33,6.24,16.25,1.79,16.33,0.94,walking
66,16500,38.67,0.47,13.0,1.63,17.0,2.0,walking
67,16750,37.0,2.83,10.67,5.79,20.25,4.92,walking
68,17000,39.75,3.9,13.75,1.64,14.5,5.41,walking
69,17250,40.75,9.18,14.5,2.29,14.5,3.5,walking
70,17500,26.0,3.0,20.5,1.5,20.25,2.86,walking
71,17750,32.75,5.76,12.5,7.02,15.75,3.56,walking
72,18000,40.5,4.97,13.0,6.0,18.25,2.38,walking
73,18250,37.25,1.3,15.25,4.71,18.5,2.18,walking
74,18500,37.5,3.35,14.0,1.41,18.0,0.0,walking
75,18750,44.0,2.45,12.25,2.95,14.0,1.87,walking
76,19000,32.0,9.3,11.0,2.12,20.67,0.47,walking
77,19250,24.25,0.43,18.5,4.09,18.75,3.11,walking
78,19500,33.0,2.83,11.75,2.17,12.25,2.49,walking
79,19750,42.25,4.92,13.25,2.86,17.5,3.35,walking
80,20000,37.75,1.3,15.0,2.12,22.5,1.5,walking
81,20250,39.5,2.6,15.67,2.05,14.33,5.19,walking
82,20500,44.75,1.79,13.8,3.92,14.4,2.06,walking
83,20750,29.75,7.76,14.0,0.0,16.5,4.5,walking
84,21000,32.75,2.17,17.33,1.7,15.33,3.77,walking
85,21250,38.0,7.71,12.75,3.77,18.75,1.48,walking
86,21500,37.0,1.41,20.0,4.24,19.33,2.62,walking
87,21750,36.0,2.45,21.33,2.05,19.75,3.49,walking
88,22000,38.0,4.3,17.25,2.28,16.5,3.64,walking
89,22250,41.5,5.94,16.0,2.74,12.25,6.3,walking
90,22500,28.0,12.19,9.75,1.48,18.5,4.09,walking
91,22750,33.25,1.79,11.33,0.94,21.25,0.83,walking
92,23000,42.75,4.32,17.75,2.95,18.25,0.43,walking
93,23250,40.0,0.71,16.75,4.21,19.0,2.12,walking
94,23500,38.5,2.6,16.5,6.69,14.75,2.17,walking
95,23750,42.67,2.05,17.25,0.83,9.0,6.0,walking
96,24000,34.25,11.32,9.5,0.5,15.5,3.5,walking
97,24250,28.5,7.83,12.75,2.77,17.0,3.54,walking
98,24500,32.67,7.93,13.75,4.26,12.67,2.05,walking
99,24750,41.0,5.2,11.75,4.09,14.75,2.49,walking
100,25000,39.33,0.47,17.33,4.03,15.75,2.49,walking
101,25250,32.75,5.4,11.0,4.64,13.25,2.59,walking
102,25500,43.75,2.49,12.75,3.27,15.75,3.9,walking
103,25750,35.0,8.22,15.5,2.29,12.25,3.34,walking
104,26000,25.25,3.83,12.5,1.8,20.0,6.38,walking
105,26250,35.0,2.74,15.33,2.62,15.5,3.2,walking
106,26500,36.25,4.6,13.67,4.64,13.33,4.11,walking
107,26750,37.75,1.3,18.25,3.27,11.25,2.49,walking
108,27000,37.0,1.41,13.33,6.8,18.25,2.38,walking
109,27250,45.0,2.45,12.0,0.0,14.33,3.86,walking
110,27500,32.25,9.28,16.25,1.3,19.5,2.96,walking
111,27750,24.75,0.83,15.5,3.57,19.5,4.5,walking
112,28000,30.75,5.76,18.25,3.27,21.25,2.77,walking
113,28250,43.5,4.97,16.5,2.69,19.5,2.69,walking
114,28500,35.0,1.41,17.5,2.96,20.67,0.47,walking
115,28750,32.25,1.3,16.75,5.54,21.0,0.0,walking
116,29000,37.33,5.25,18.33,0.47,16.33,3.09,walking
117,29250,38.5,8.2,13.0,2.83,17.25,2.68,walking
118,29500,31.5,3.84,14.25,2.49,16.25,3.77,walking
119,29750,26.0,1.87,10.5,2.69,11.5,4.27,walking
120,30000,39.75,6.14,14.25,4.44,11.0,4.36,walking
121,30250,39.0,5.79,15.5,2.69,9.0,2.12,walking
122,30500,38.75,0.43,11.5,4.97,16.75,7.36,walking
123,30750,40.0,5.52,12.67,1.89,21.75,1.48,walking
124,31000,33.75,6.76,13.5,5.12,18.5,3.35,walking
125,31250,23.75,5.63,20.0,0.82,17.5,2.87,walking
126,31500,30.0,8.75,11.25,3.34,13.0,3.46,walking
127,31750,41.25,2.49,17.67,1.25,14.67,0.94,walking
128,32000,35.25,2.49,16.75,4.76,15.0,0.71,walking
129,32250,38.0,1.41,18.75,2.59,19.67,1.89,walking
130,32500,41.5,2.5,18.0,1.87,13.0,1.0,walking
131,32750,30.0,6.52,21.75,1.48,17.25,4.15,walking
132,33000,28.4,2.58,18.5,5.55,19.4,3.44,walking
133,33250,31.67,1.89,20.33,2.62,19.33,5.25,walking
134,33500,42.5,4.15,16.75,2.68,8.5,2.87,walking
