,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,33.5,2.87,16.25,3.42,14.0,5.0,walking
1,250,27.75,1.3,16.0,2.92,13.75,3.49,walking
2,500,32.25,5.76,14.25,4.32,20.5,2.87,walking
3,750,34.5,1.5,15.0,0.0,13.0,10.0,walking
4,1000,34.25,3.49,12.67,5.25,15.25,3.27,walking
5,1250,35.25,5.76,14.75,1.79,17.75,3.42,walking
6,1500,24.0,2.45,9.5,3.5,21.33,4.5,walking
7,1750,33.67,5.56,15.75,1.3,18.67,0.94,walking
8,2000,37.5,4.5,16.75,6.38,14.0,7.55,walking
9,2250,30.0,0.0,18.25,2.17,15.67,2.62,walking
10,2500,33.33,8.81,14.33,4.11,17.75,5.49,walking
11,2750,36.25,6.38,16.25,1.79,13.75,4.71,walking
12,3000,31.25,3.42,16.0,2.45,18.75,0.83,walking
13,3250,38.0,5.15,15.0,2.12,19.5,3.2,walking
14,3500,34.5,5.59,21.0,1.87,20.25,2.28,walking
15,3750,31.25,3.7,16.75,3.03,18.5,0.5,walking
16,4000,35.75,3.9,9.5,4.39,19.0,2.92,walking
17,4250,29.0,3.0,15.25,2.28,18.5,2.87,walking
18,4500,28.75,4.32,21.0,0.0,15.0,3.56,walking
19,4750,41.5,2.6,15.33,1.7,15.25,3.9,walking
20,5000,36.5,0.5,15.5,2.29,20.25,2.59,walking
21,5250,39.0,4.24,11.25,2.28,15.75,4.44,walking
22,5500,38.0,7.48,11.5,3.5,21.33,1.89,walking
23,5750,31.5,4.56,18.5,1.5,20.5,3.35,walking
24,6000,40.67,1.25,18.0,2.45,19.5,4.92,walking
25,6250,38.0,5.1,16.67,4.78,20.75,2.17,walking
26,6500,30.6,4.8,17.4,4.45,12.25,7.46,walking
27,6750,36.0,4.24,18.25,2.17,17.33,3.86,walking
28,7000,43.33,5.25,10.33,1.25,16.0,3.08,walking
29,7250,31.33,2.36,14.0,1.41,14.0,4.95,walking
30,7500,31.25,3.7,15.25,2.17,9.75,3.03,walking
31,7750,37.5,4.5,18.5,2.6,17.33,8.73,walking
32,8000,31.0,4.12,12.25,4.76,12.0,2.94,walking
33,8250,40.75,3.03,11.33,2.62,14.5,2.29,walking
34,8500,29.5,2.87,15.25,4.44,17.5,5.12,walking
35,8750,27.0,8.06,19.75,1.3,11.75,1.79,walking
36,9000,41.0,3.67,15.75,1.92,12.5,0.5,walking
37,9250,34.75,2.95,16.75,5.07,14.0,2.12,walking
38,9500,37.5,5.59,19.5,0.5,15.25,1.79,walking
39,9750,33.25,8.2,18.67,0.94,22.33,2.36,walking
40,10000,25.0,3.56,13.0,2.16,20.5,3.57,walking
41,10250,32.67,4.71,12.67,1.25,19.0,0.82,walking
42,10500,40.5,4.56,15.0,6.6,16.33,2.49,walking
43,10750,35.5,2.18,13.25,6.22,7.0,4.3,walking
44,11000,38.67,2.05,17.33,1.7,15.25,1.92,walking
45,11250,31.75,7.26,15.25,2.86,17.0,2.45,walking
46,11500,26.0,5.7,16.0,1.73,12.25,2.17,walking
47,11750,34.75,3.7,16.0,4.18,12.67,0.47,walking
48,12000,33.0,3.67,15.0,2.83,15.0,3.74,walking
49,12250,35.5,2.29,14.5,4.33,19.5,4.39,walking
50,12500,34.75,5.72,11.75,1.92,19.5,2.6,walking
51,12750,29.25,5.36,12.5,5.22,18.0,2.83,walking
52,13000,30.75,8.84,14.0,3.74,17.67,2.62,walking
53,13250,43.0,4.0,16.75,4.26,18.33,4.5,walking
54,13500,35.5,2.87,14.5,1.5,16.0,4.06,walking
55,13750,34.25,5.4,14.25,1.3,13.25,4.87,walking
56,14000,34.0,5.1,13.33,1.89,14.0,8.77,walking
57,14250,24.5,6.87,13.25,4.97,21.0,2.12,walking
58,14500,31.25,9.81,19.0,6.44,14.0,7.65,walking
59,14750,37.5,4.5,13.75,4.82,12.5,2.87,walking
60,15000,36.5,2.5,19.5,1.5,14.75,3.27,walking
61,15250,34.25,5.21,15.5,5.12,13.33,1.25,walking
62,15500,33.25,3.49,15.75,2.49,15.0,3.08,walking
63,15750,30.75,2.86,10.0,5.48,16.5,1.5,walking
64,16000,34.5,7.4,19.0,5.34,13.0,1.22,walking
65,16250,37.0,1.0,15.25,5.26,15.5,4.15,walking
66,16500,38.75,3.49,17.0,3.24,12.25,4.02,walking
67,16750,36.25,5.36,12.33,1.25,17.0,1.63,walking
68,17000,26.0,6.78,17.5,2.29,18.75,2.86,walking
69,17250,34.67,5.79,15.0,0.0,14.33,2.05,walking
70,17500,35.25,1.3,14.0,1.41,16.75,4.55,walking
71,17750,36.25,2.17,13.25,4.26,20.0,1.73,walking
72,18000,39.5,7.02,9.5,2.5,15.5,3.57,walking
73,18250,32.25,2.49,10.75,5.17,20.0,2.45,walking
74,18500,33.75,2.28,14.75,7.15,20.75,0.43,walking
75,18750,41.33,1.7,18.0,1.63,12.25,3.77,walking
76,19000,38.0,2.92,16.5,4.72,9.75,7.19,walking
77,19250,35.5,8.17,14.0,6.0,13.0,6.36,walking
78,19500,38.25,8.17,21.0,2.12,16.25,1.64,walking
79,19750,27.75,5.54,17.5,3.57,17.75,4.15,walking
80,20000,30.25,7.36,12.75,4.44,16.5,2.96,walking
81,20250,39.0,2.12,13.75,3.96,14.67,3.09,walking
82,20500,38.25,1.48,14.25,5.36,14.75,2.17,walking
83,20750,38.75,6.02,14.0,6.28,14.5,4.56,walking
84,21000,34.5,6.87,18.75,2.49,17.75,2.28,walking
85,21250,23.25,5.4,19.25,2.28,13.0,1.63,walking
86,21500,32.25,7.76,15.0,2.12,12.25,6.76,walking
87,21750,35.25,1.3,11.25,6.06,13.75,6.1,walking
88,22000,35.25,3.9,20.0,1.41,14.67,2.36,walking
89,22250,36.25,5.36,17.5,1.12,15.75,4.49,walking
90,22500,30.67,1.7,15.5,3.2,15.0,2.45,walking
91,22750,29.75,8.1,11.5,6.06,14.25,1.3,walking
92,23000,41.0,4.53,13.5,3.2,11.0,3.54,walking
93,23250,32.33,3.3,17.0,2.16,17.5,3.35,walking
94,23500,40.0,1.41,14.67,1.25,13.5,2.06,walking
