,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,45.0,0.0,4.33,0.94,20.75,0.43,sitting
1,250,45.0,0.0,7.67,0.47,21.0,0.0,sitting
2,500,45.0,0.0,4.0,2.0,21.0,0.0,sitting
3,750,45.0,0.0,5.67,2.05,19.25,1.3,sitting
4,1000,45.0,0.0,11.5,0.5,18.25,0.43,sitting
5,1250,45.0,0.0,12.5,0.5,20.25,1.3,sitting
6,1500,45.0,0.0,14.0,1.22,20.75,0.43,sitting
7,1750,45.0,0.0,9.25,2.68,21.0,0.0,sitting
8,2000,45.0,0.0,15.25,0.83,21.0,0.0,sitting
9,2250,45.0,0.0,18.0,0.0,21.0,0.0,sitting
10,2500,45.0,0.0,17.75,0.43,20.25,0.43,sitting
11,2750,45.0,0.0,18.75,0.43,18.75,0.43,sitting
12,3000,45.0,0.0,20.0,0.0,18.0,0.0,sitting
13,3250,45.0,0.0,21.0,0.0,15.25,1.09,sitting
14,3500,45.0,0.0,19.75,0.83,13.25,1.3,sitting
15,3750,45.0,0.0,18.5,0.5,14.25,1.3,sitting
16,4000,45.0,0.0,20.0,0.0,14.67,0.47,sitting
17,4250,45.0,0.0,20.25,0.43,15.75,0.43,sitting
18,4500,45.0,0.0,20.25,0.43,16.5,1.12,sitting
19,4750,45.0,0.0,20.0,0.0,17.33,0.94,sitting
20,5000,45.0,0.0,20.0,0.0,17.5,0.5,sitting
21,5250,45.0,0.0,20.75,0.43,17.5,0.5,sitting
22,5500,45.0,0.0,20.5,0.5,18.0,0.0,sitting
23,5750,45.0,0.0,20.25,0.43,18.0,0.0,sitting
24,6000,45.0,0.0,20.67,0.47,18.0,0.0,sitting
25,6250,45.0,0.0,20.5,0.5,18.25,0.43,sitting
26,6500,45.0,0.0,20.5,0.5,18.25,0.43,sitting
27,6750,45.0,0.0,20.75,0.43,18.25,0.43,sitting
28,7000,45.0,0.0,20.75,0.43,18.0,0.0,sitting
29,7250,45.0,0.0,20.75,0.43,18.25,0.43,sitting
30,7500,45.0,0.0,20.5,0.87,18.5,0.87,sitting
31,7750,45.0,0.0,17.0,2.0,18.25,0.43,sitting
32,8000,45.0,0.0,18.67,0.47,18.0,0.0,sitting
33,8250,45.0,0.0,19.33,0.47,18.33,0.47,sitting
34,8500,45.0,0.0,20.25,0.43,18.75,0.83,sitting
35,8750,45.0,0.0,20.75,0.43,19.0,1.41,sitting
36,9000,45.0,0.0,21.0,0.0,17.75,0.43,sitting
37,9250,45.0,0.0,19.5,1.12,16.25,1.09,sitting
38,9500,45.0,0.0,16.5,0.5,12.5,0.87,sitting
39,9750,45.0,0.0,20.5,1.5,11.75,1.48,sitting
40,10000,45.0,0.0,22.5,0.5,14.5,1.5,sitting
41,10250,45.0,0.0,22.75,0.43,14.75,0.43,sitting
42,10500,45.0,0.0,21.5,0.5,14.67,0.47,sitting
43,10750,45.0,0.0,21.75,0.43,14.25,0.83,sitting
44,11000,45.0,0.0,21.0,0.0,15.0,0.0,sitting
45,11250,45.0,0.0,20.8,0.4,13.0,0.89,sitting
46,11500,45.0,0.0,20.33,0.47,14.0,1.41,sitting
47,11750,45.0,0.0,20.5,0.5,16.75,0.43,sitting
48,12000,45.0,0.0,20.5,0.5,17.25,0.83,sitting
49,12250,45.0,0.0,18.75,0.83,19.0,1.41,sitting
50,12500,45.0,0.0,20.25,0.83,20.25,0.43,sitting
51,12750,45.25,0.43,20.5,0.5,19.75,1.09,sitting
52,13000,45.0,0.0,20.0,1.0,19.25,1.09,sitting
53,13250,45.33,0.47,19.0,2.16,21.0,0.0,sitting
54,13500,45.5,0.5,20.75,1.09,17.0,2.12,sitting
55,13750,45.25,0.43,19.75,0.43,20.5,0.87,sitting
56,14000,45.0,0.0,19.75,0.43,21.0,0.0,sitting
57,14250,45.0,0.0,20.0,0.71,21.25,0.43,sitting
58,14500,45.75,0.43,21.0,0.0,18.25,1.48,sitting
59,14750,45.0,0.0,20.0,1.22,20.33,0.94,sitting
60,15000,45.0,0.0,19.75,1.3,19.75,1.3,sitting
61,15250,45.0,0.0,20.67,0.47,18.33,0.47,sitting
62,15500,45.0,0.0,20.75,0.43,19.0,0.82,sitting
63,15750,45.25,0.43,21.0,0.0,18.75,1.3,sitting
64,16000,45.33,0.47,21.33,0.47,20.5,0.87,sitting
65,16250,45.5,0.5,21.75,0.83,19.75,1.3,sitting
66,16500,45.25,0.43,21.25,0.43,17.75,1.09,sitting
67,16750,45.0,0.0,20.75,0.43,15.0,0.71,sitting
68,17000,45.0,0.0,20.0,0.0,15.75,0.83,sitting
69,17250,45.0,0.0,19.5,0.5,16.75,0.43,sitting
70,17500,45.0,0.0,20.0,0.0,15.25,0.43,sitting
71,17750,45.0,0.0,20.25,0.43,15.0,0.0,sitting
72,18000,45.0,0.0,21.0,0.0,15.0,0.0,sitting
73,18250,45.0,0.0,20.5,0.5,15.0,0.0,sitting
74,18500,45.0,0.0,19.67,0.47,14.0,0.82,sitting
75,18750,45.0,0.0,19.0,0.71,14.0,1.41,sitting
76,19000,45.0,0.0,18.75,0.83,14.0,1.0,sitting
77,19250,45.0,0.0,18.67,0.47,14.5,1.12,sitting
78,19500,45.0,0.0,19.25,0.43,13.5,1.5,sitting
79,19750,45.0,0.0,19.75,0.43,14.0,1.0,sitting
80,20000,45.0,0.0,19.5,0.5,14.5,1.12,sitting
81,20250,45.0,0.0,20.0,0.0,14.75,0.83,sitting
82,20500,45.0,0.0,19.75,0.43,14.25,0.83,sitting
83,20750,45.0,0.0,19.75,0.83,14.75,0.43,sitting
84,21000,45.0,0.0,20.5,0.5,15.75,1.3,sitting
85,21250,45.0,0.0,21.0,0.0,18.0,0.0,sitting
86,21500,45.0,0.0,21.0,0.0,18.0,0.0,sitting
87,21750,45.0,0.0,21.0,0.0,18.0,0.0,sitting
88,22000,45.0,0.0,21.0,0.0,18.0,0.0,sitting
89,22250,45.0,0.0,21.0,0.0,17.33,0.47,sitting
90,22500,45.0,0.0,20.67,0.47,17.25,0.83,sitting
91,22750,45.0,0.0,20.25,0.43,18.5,0.87,sitting
92,23000,45.0,0.0,20.5,0.5,17.25,1.3,sitting
93,23250,45.75,0.43,19.25,1.09,16.25,1.3,sitting
94,23500,46.0,0.71,19.5,1.5,16.5,1.12,sitting
95,23750,45.5,0.5,20.67,0.47,11.5,0.5,sitting
96,24000,45.0,0.0,18.0,0.0,13.33,1.25,sitting
97,24250,45.0,0.0,18.75,0.83,19.0,1.41,sitting
98,24500,45.0,0.0,18.33,0.47,18.75,0.43,sitting
99,24750,45.0,0.0,17.2,0.4,17.75,0.43,sitting
100,25000,45.0,0.0,17.0,0.0,17.75,0.83,sitting
101,25250,45.0,0.0,17.33,0.47,18.5,0.5,sitting
102,25500,45.0,0.0,18.25,0.43,17.25,0.83,sitting
103,25750,45.0,0.0,18.75,0.43,18.25,0.83,sitting
104,26000,45.0,0.0,18.25,0.43,17.5,0.5,sitting
105,26250,45.0,0.0,18.75,0.43,15.75,0.83,sitting
106,26500,45.0,0.0,18.5,0.5,16.25,0.83,sitting
107,26750,45.0,0.0,18.75,0.43,16.5,0.5,sitting
108,27000,45.0,0.0,19.0,0.0,16.0,0.82,sitting
109,27250,45.0,0.0,19.25,0.43,16.67,0.47,sitting
110,27500,45.0,0.0,18.5,0.5,16.5,1.12,sitting
111,27750,45.0,0.0,19.25,0.83,16.25,0.83,sitting
112,28000,45.0,0.0,19.0,0.0,17.0,1.0,sitting
113,28250,45.0,0.0,19.25,0.43,17.0,1.22,sitting
114,28500,45.0,0.0,18.75,0.83,17.0,0.71,sitting
115,28750,45.0,0.0,19.5,0.5,17.25,0.83,sitting
116,29000,45.0,0.0,20.0,0.0,17.5,0.5,sitting
117,29250,45.0,0.0,18.75,0.43,17.5,0.5,sitting
118,29500,45.0,0.0,19.0,0.0,17.5,0.5,sitting
119,29750,45.0,0.0,19.0,0.0,17.5,0.5,sitting
120,30000,45.0,0.0,19.75,0.43,17.5,0.5,sitting
121,30250,45.0,0.0,19.67,0.47,17.33,0.47,sitting
122,30500,45.0,0.0,19.75,0.43,17.5,0.5,sitting
123,30750,45.0,0.0,19.25,0.43,18.0,0.0,sitting
124,31000,45.0,0.0,19.75,0.43,18.0,0.0,sitting
125,31250,45.0,0.0,20.0,0.0,18.0,0.0,sitting
126,31500,45.0,0.0,19.67,0.47,18.25,0.43,sitting
127,31750,45.0,0.0,19.25,0.43,18.0,0.0,sitting
128,32000,45.0,0.0,19.25,0.43,18.0,0.0,sitting
129,32250,45.0,0.0,19.5,0.5,18.0,0.0,sitting
130,32500,45.0,0.0,19.25,0.43,18.25,0.43,sitting
131,32750,45.0,0.0,18.75,0.43,18.25,0.43,sitting
132,33000,45.0,0.0,19.0,0.0,18.0,0.0,sitting
133,33250,45.0,0.0,19.0,0.0,18.25,0.43,sitting
134,33500,45.0,0.0,19.0,0.71,18.67,0.47,sitting
135,33750,45.0,0.0,19.25,0.43,18.5,0.5,sitting
136,34000,45.0,0.0,18.75,0.43,18.25,0.43,sitting
137,34250,45.0,0.0,19.0,0.0,18.25,0.43,sitting
138,34500,45.0,0.0,18.75,0.43,18.0,0.0,sitting
139,34750,45.0,0.0,18.5,0.5,18.0,0.0,sitting
140,35000,45.0,0.0,18.75,0.43,18.25,0.43,sitting
141,35250,45.0,0.0,18.67,0.47,18.33,0.47,sitting
142,35500,45.0,0.0,18.67,0.47,18.33,0.47,sitting
143,35750,45.0,0.0,19.08,0.73,18.77,0.7,sitting
144,36000,45.0,0.0,19.08,0.73,18.77,0.7,sitting
145,36250,45.0,0.0,18.75,0.43,20.5,0.5,sitting
146,36500,45.0,0.0,19.75,0.43,20.5,0.5,sitting
147,36750,45.0,0.0,19.67,0.47,19.33,1.25,sitting
148,37000,45.0,0.0,18.75,0.43,19.0,0.71,sitting
149,37250,45.0,0.0,18.25,0.43,18.33,0.47,sitting
150,37500,45.0,0.0,18.25,0.43,18.5,0.87,sitting
151,37750,45.0,0.0,18.25,0.43,18.25,0.43,sitting
152,38000,45.0,0.0,18.0,0.0,18.0,0.0,sitting
153,38250,45.0,0.0,18.0,0.0,17.75,0.43,sitting
154,38500,45.0,0.0,18.5,0.5,17.25,0.83,sitting
155,38750,45.0,0.0,18.25,0.43,17.25,0.83,sitting
156,39000,45.0,0.0,18.25,0.43,17.75,0.43,sitting
157,39250,45.0,0.0,18.5,0.5,18.0,0.0,sitting
158,39500,45.0,0.0,18.33,0.47,18.0,0.0,sitting
159,39750,45.0,0.0,18.0,0.0,18.0,0.0,sitting
160,40000,45.0,0.0,18.0,0.0,18.0,0.0,sitting
161,40250,45.0,0.0,18.0,0.0,18.0,0.0,sitting
162,40500,45.0,0.0,18.0,0.0,18.0,0.0,sitting
163,40750,45.0,0.0,18.0,0.0,18.0,0.0,sitting
164,41000,45.0,0.0,18.25,0.43,18.0,0.0,sitting
165,41250,45.0,0.0,18.25,0.43,18.0,0.0,sitting
166,41500,45.0,0.0,18.25,0.43,18.0,0.0,sitting
167,41750,45.0,0.0,18.5,0.5,19.25,1.3,sitting
168,42000,45.0,0.0,18.0,0.0,19.5,1.12,sitting
169,42250,44.75,0.43,13.25,3.49,23.0,1.22,sitting
170,42500,44.5,0.5,4.25,4.55,22.0,1.22,sitting
171,42750,44.5,0.5,15.67,0.47,21.33,0.47,sitting
172,43000,44.5,0.5,19.6,1.02,22.6,1.02,sitting
173,43250,44.5,0.5,20.33,0.47,25.0,1.41,sitting
174,43500,44.25,0.83,22.0,1.22,27.25,0.43,sitting
175,43750,44.25,0.43,24.0,0.0,29.25,0.83,sitting
176,44000,44.5,0.5,24.0,0.0,30.0,0.0,sitting
177,44250,44.67,0.47,24.0,0.0,30.0,0.0,sitting
178,44500,44.5,0.5,24.0,0.0,29.75,0.43,sitting
179,44750,44.0,0.82,24.0,0.0,29.33,0.47,sitting
180,45000,44.25,0.43,24.0,0.0,29.5,0.5,sitting
181,45250,44.0,0.82,24.0,0.0,29.25,0.43,sitting
182,45500,44.25,0.83,24.0,0.0,29.5,0.5,sitting
183,45750,44.0,0.71,24.0,0.0,29.5,0.5,sitting
184,46000,44.25,0.43,23.75,0.43,29.0,0.71,sitting
185,46250,44.0,0.71,24.0,0.0,28.5,1.5,sitting
186,46500,43.5,0.5,22.25,0.83,26.5,0.87,sitting
187,46750,43.5,0.5,18.5,0.5,22.0,1.22,sitting
188,47000,43.5,0.5,19.0,0.71,20.75,0.43,sitting
189,47250,43.25,0.83,19.25,0.43,21.0,0.0,sitting
190,47500,43.5,0.5,19.0,0.71,20.5,1.12,sitting
191,47750,43.5,0.5,18.75,1.09,20.75,1.09,sitting
192,48000,43.5,0.5,19.0,1.22,21.25,2.17,sitting
193,48250,43.5,0.5,20.67,0.47,23.67,0.47,sitting
194,48500,43.5,0.5,22.25,1.3,25.75,0.83,sitting
