,# Columns: time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Output
0,0,41.5,0.5,2.67,2.36,8.75,0.83,sitting
1,250,41.5,0.5,1.0,0.0,7.5,0.87,sitting
2,500,41.5,0.5,0.0,0.0,7.75,0.43,sitting
3,750,41.5,0.5,1.5,0.5,8.0,0.0,sitting
4,1000,41.5,0.5,2.0,0.0,7.33,0.47,sitting
5,1250,41.5,0.5,1.5,0.5,7.25,0.83,sitting
6,1500,41.5,0.5,1.0,0.0,8.25,1.48,sitting
7,1750,41.5,0.5,7.25,4.38,11.25,1.3,sitting
8,2000,41.75,0.43,17.67,2.05,14.0,1.41,sitting
9,2250,42.5,0.5,21.0,0.0,7.0,5.1,sitting
10,2500,43.5,0.5,20.75,0.43,8.0,3.54,sitting
11,2750,43.67,0.47,21.25,0.43,19.0,1.41,sitting
12,3000,43.5,0.5,22.5,0.5,19.0,1.0,sitting
13,3250,43.67,0.47,23.33,0.47,18.0,0.0,sitting
14,3500,43.75,0.43,23.25,0.43,18.25,0.43,sitting
15,3750,43.5,0.5,21.5,0.5,19.75,1.3,sitting
16,4000,43.5,0.5,19.5,1.12,19.25,2.49,sitting
17,4250,43.25,0.83,18.25,0.43,10.25,4.21,sitting
18,4500,42.0,0.0,17.75,0.43,9.5,0.5,sitting
19,4750,41.75,0.43,8.25,5.07,6.75,2.05,sitting
20,5000,41.5,0.5,1.67,0.94,10.5,0.5,sitting
21,5250,41.5,0.5,4.67,0.47,10.33,0.47,sitting
22,5500,41.5,0.5,4.67,0.47,8.5,0.5,sitting
23,5750,41.5,0.5,1.33,0.47,9.25,0.83,sitting
24,6000,41.67,0.47,6.67,4.19,10.0,2.0,sitting
25,6250,41.5,0.5,17.5,1.66,12.0,0.82,sitting
26,6500,42.0,0.0,19.33,0.47,9.67,1.25,sitting
27,6750,42.5,0.5,20.0,0.71,15.5,3.91,sitting
28,7000,43.25,0.43,21.25,0.43,19.5,1.12,sitting
29,7250,43.5,0.5,23.0,0.71,17.5,0.5,sitting
30,7500,43.5,0.5,23.25,0.43,18.0,0.0,sitting
31,7750,43.5,0.5,23.0,0.71,17.75,0.43,sitting
32,8000,43.5,0.5,22.0,0.71,18.75,1.3,sitting
33,8250,43.5,0.5,20.5,0.5,18.0,2.45,sitting
34,8500,42.75,0.83,20.75,0.43,10.0,2.0,sitting
35,8750,41.5,0.5,17.0,3.24,13.67,1.25,sitting
36,9000,41.25,0.83,10.0,1.22,10.0,0.71,sitting
37,9250,41.5,0.5,11.0,0.82,9.33,0.47,sitting
38,9500,41.5,0.5,10.75,0.43,8.0,0.71,sitting
39,9750,41.5,0.5,9.4,0.49,7.2,0.4,sitting
40,10000,41.5,0.5,7.33,0.47,7.5,0.5,sitting
41,10250,41.67,0.47,8.33,0.47,8.33,1.25,sitting
42,10500,41.5,0.5,7.5,0.5,9.0,1.22,sitting
43,10750,41.33,0.47,8.33,1.25,9.0,1.22,sitting
44,11000,41.5,0.5,11.33,0.47,10.33,1.25,sitting
45,11250,41.5,0.5,5.0,4.0,9.67,0.47,sitting
46,11500,41.5,0.5,1.0,0.0,8.0,0.82,sitting
47,11750,41.67,0.47,5.0,2.0,9.33,1.89,sitting
48,12000,42.0,0.0,17.0,3.67,15.5,0.5,sitting
49,12250,42.0,0.0,21.0,0.0,8.25,4.38,sitting
50,12500,43.0,0.82,22.0,1.0,15.0,3.56,sitting
51,12750,42.75,0.83,16.75,3.03,21.0,0.71,sitting
52,13000,43.25,0.43,13.75,1.09,21.0,0.0,sitting
53,13250,43.5,0.5,12.25,0.43,21.0,0.0,sitting
54,13500,43.5,0.5,14.75,0.43,21.25,0.43,sitting
55,13750,43.0,0.71,17.75,1.48,21.0,0.0,sitting
56,14000,43.0,0.71,20.75,0.43,20.5,1.12,sitting
57,14250,42.75,0.83,19.75,0.43,18.75,1.92,sitting
58,14500,41.75,1.09,18.25,2.05,9.0,3.39,sitting
59,14750,41.25,0.83,7.5,2.6,10.5,2.5,sitting
60,15000,41.5,0.5,6.67,0.47,14.0,0.82,sitting
61,15250,41.5,0.5,9.0,1.0,15.25,0.83,sitting
62,15500,41.67,0.47,11.75,1.09,14.33,0.47,sitting
63,15750,41.5,0.5,15.5,0.5,13.25,0.43,sitting
64,16000,41.5,0.5,13.0,1.58,11.75,0.43,sitting
65,16250,41.67,0.47,11.0,2.45,11.75,1.09,sitting
66,16500,41.8,0.4,13.8,1.17,11.75,1.79,sitting
67,16750,42.0,0.0,0.0,0.0,17.25,2.49,sitting
68,17000,42.0,0.0,11.0,3.56,20.0,1.22,sitting
69,17250,44.25,0.83,8.67,2.05,19.0,1.22,sitting
70,17500,45.0,0.0,14.0,2.55,21.67,0.94,sitting
71,17750,44.75,0.43,18.67,0.94,18.33,1.7,sitting
72,18000,45.0,0.0,21.0,0.0,21.0,0.0,sitting
73,18250,44.75,0.43,20.0,1.22,21.75,0.83,sitting
74,18500,44.5,0.5,17.33,0.47,20.75,0.83,sitting
75,18750,44.5,0.5,18.0,0.0,20.75,0.43,sitting
76,19000,44.5,0.5,18.0,0.0,21.25,0.43,sitting
77,19250,44.33,0.47,17.33,0.47,21.25,0.43,sitting
78,19500,44.5,0.5,17.5,0.5,21.75,0.83,sitting
79,19750,44.25,0.43,15.5,0.5,23.0,1.22,sitting
80,20000,44.5,0.5,16.25,0.83,22.5,0.87,sitting
81,20250,44.5,0.5,16.0,0.71,23.0,0.71,sitting
82,20500,44.5,0.5,16.0,0.71,22.5,0.5,sitting
83,20750,44.5,0.5,17.0,0.0,22.33,0.47,sitting
84,21000,44.67,0.47,17.25,0.43,23.0,0.82,sitting
85,21250,44.5,0.5,17.75,0.43,23.0,0.71,sitting
86,21500,44.5,0.5,17.0,0.0,23.25,0.83,sitting
87,21750,44.5,0.5,18.0,0.0,23.5,0.5,sitting
88,22000,44.33,0.47,18.0,0.0,23.0,0.71,sitting
89,22250,44.5,0.5,17.25,0.83,23.5,0.5,sitting
90,22500,44.5,0.5,16.25,0.43,23.25,0.43,sitting
91,22750,44.25,0.83,17.5,0.5,23.5,0.5,sitting
92,23000,44.5,0.5,18.0,0.0,23.75,0.43,sitting
93,23250,44.25,0.83,18.0,0.0,23.75,0.43,sitting
94,23500,44.25,0.43,18.0,0.0,24.0,0.0,sitting
95,23750,44.5,0.5,18.0,0.0,24.0,0.0,sitting
96,24000,44.5,0.5,18.0,0.0,24.0,0.0,sitting
97,24250,44.25,0.43,18.0,0.0,24.0,0.0,sitting
98,24500,44.67,0.47,16.25,1.3,24.0,0.0,sitting
99,24750,43.67,0.47,15.67,0.47,24.0,0.0,sitting
100,25000,44.5,0.5,16.0,0.0,24.0,0.0,sitting
101,25250,44.25,0.43,15.5,0.5,24.0,0.0,sitting
102,25500,44.25,0.43,15.5,0.5,24.0,0.0,sitting
103,25750,43.75,0.83,17.75,0.43,24.0,0.0,sitting
104,26000,42.75,1.09,18.0,0.71,23.25,0.83,sitting
105,26250,34.5,4.72,19.25,1.09,20.0,0.71,sitting
106,26500,31.5,2.96,21.0,0.0,20.67,0.47,sitting
107,26750,29.25,4.55,21.25,0.43,18.5,2.29,sitting
108,27000,42.75,2.28,21.0,0.0,17.25,0.83,sitting
109,27250,41.67,0.47,22.5,0.5,19.67,0.94,sitting
110,27500,41.0,0.82,22.75,0.43,18.67,0.47,sitting
111,27750,41.0,0.71,22.75,0.43,18.25,0.43,sitting
112,28000,41.67,0.47,21.0,0.0,19.0,1.22,sitting
113,28250,41.5,0.5,21.0,0.0,20.75,0.43,sitting
114,28500,41.25,0.83,21.0,0.0,22.0,1.22,sitting
115,28750,40.5,0.5,21.0,0.0,23.25,0.43,sitting
116,29000,40.5,1.12,20.75,0.43,22.0,1.0,sitting
117,29250,39.75,0.43,19.0,0.71,21.0,0.0,sitting
118,29500,40.5,1.12,19.75,0.43,21.0,0.0,sitting
119,29750,40.75,0.43,20.5,0.5,21.0,0.0,sitting
120,30000,41.0,1.0,21.0,0.0,21.0,0.0,sitting
